onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,12,36,5,n9,0.0,0.5
0.25,0.25,0.25,0.25,6,6,52,1,n2,0.0,0.5
0.5,0.25,0.5,0.25,12,6,55,1,n3,0.0,0.5
0.75,0.25,0.75,0.25,18,6,60,1,n4,0.0,0.5
1.0,0.25,1.0,0.25,24,6,64,1,n5,1.0,1.61263
1.0,1.0,1.0,1.0,24,24,79,5,n11,1.0,1.61263
1.25,0.25,1.25,0.25,30,6,52,1,n6,1.0,1.61263
1.5,0.25,1.5,0.25,36,6,55,1,n7,1.0,1.61263
1.75,0.25,1.75,0.25,42,6,60,1,n8,1.0,1.61263
2.0,0.25,2.0,0.25,48,6,64,1,n12,2.0,2.227213
2.0,1.5,2.0,1.5,48,36,79,5,n20,2.0,2.227213
2.25,0.25,2.25,0.25,54,6,52,1,n13,2.0,2.227213
2.5,0.25,2.5,0.25,60,6,55,1,n14,2.0,2.227213
2.75,0.25,2.75,0.25,66,6,60,1,n15,2.0,2.227213
3.0,0.25,3.0,0.25,72,6,64,1,n16,3.0,2.808594
3.25,0.25,3.25,0.25,78,6,52,1,n17,3.0,2.808594
3.5,0.25,3.5,0.25,84,6,55,1,n18,3.0,2.808594
3.5,0.5,3.5,0.5,84,12,76,5,n21,3.0,2.808594
3.75,0.25,3.75,0.25,90,6,60,1,n19,3.0,2.808594
4.0,1.0,4.0,1.0,96,24,74,5,n30,4.0,3.415365
4.25,0.25,4.25,0.25,102,6,53,1,n23,4.0,3.415365
4.5,0.25,4.5,0.25,108,6,55,1,n24,4.0,3.415365
4.75,0.25,4.75,0.25,114,6,59,1,n25,4.0,3.415365
5.0,0.25,5.0,0.25,120,6,62,1,n26,5.0,4.014323
5.0,1.0,5.0,1.0,120,24,67,5,n31,5.0,4.014323
5.25,0.25,5.25,0.25,126,6,53,1,n27,5.0,4.014323
5.5,0.25,5.5,0.25,132,6,55,1,n28,5.0,4.014323
5.75,0.25,5.75,0.25,138,6,59,1,n29,5.0,4.014323
6.0,1.0,6.0,1.0,144,24,72,5,n40,6.0,4.583333
6.25,0.25,6.25,0.25,150,6,52,1,n33,6.0,4.583333
6.5,0.25,6.5,0.25,156,6,55,1,n34,6.0,4.583333
6.75,0.25,6.75,0.25,162,6,60,1,n35,6.0,4.583333
7.0,0.25,7.0,0.25,168,6,64,1,n36,7.0,5.170573
7.0,0.5,7.0,0.5,168,12,76,5,n41,7.0,5.170573
7.25,0.25,7.25,0.25,174,6,52,1,n37,7.0,5.170573
7.5,0.25,7.5,0.25,180,6,55,1,n38,7.0,5.170573
7.75,0.25,7.75,0.25,186,6,60,1,n39,7.0,5.170573
7.75,0.25,7.75,0.25,186,6,48,5,n43,7.0,5.170573
8.0,0.5,8.0,0.5,192,12,36,5,n52,8.0,5.769531
8.25,0.25,8.25,0.25,198,6,52,1,n45,8.0,5.769531
8.5,0.25,8.5,0.25,204,6,55,1,n46,8.0,5.769531
8.75,0.25,8.75,0.25,210,6,60,1,n47,8.0,5.769531
9.0,0.25,9.0,0.25,216,6,64,1,n48,9.0,6.378906
9.0,1.0,9.0,1.0,216,24,79,5,n54,9.0,6.378906
9.25,0.25,9.25,0.25,222,6,52,1,n49,9.0,6.378906
9.5,0.25,9.5,0.25,228,6,55,1,n50,9.0,6.378906
9.75,0.25,9.75,0.25,234,6,60,1,n51,9.0,6.378906
10.0,0.25,10.0,0.25,240,6,64,1,n55,10.0,6.960938
10.0,1.5,10.0,1.5,240,36,79,5,n63,10.0,6.960938
10.25,0.25,10.25,0.25,246,6,52,1,n56,10.0,6.960938
10.5,0.25,10.5,0.25,252,6,55,1,n57,10.0,6.960938
10.75,0.25,10.75,0.25,258,6,60,1,n58,10.0,6.960938
11.0,0.25,11.0,0.25,264,6,64,1,n59,11.0,7.544271
11.25,0.25,11.25,0.25,270,6,52,1,n60,11.0,7.544271
11.5,0.25,11.5,0.25,276,6,55,1,n61,11.0,7.544271
11.5,0.5,11.5,0.5,276,12,76,5,n64,11.0,7.544271
11.75,0.25,11.75,0.25,282,6,60,1,n62,11.0,7.544271
12.0,1.0,12.0,1.0,288,24,74,5,n73,12.0,8.139323
12.25,0.25,12.25,0.25,294,6,53,1,n66,12.0,8.139323
12.5,0.25,12.5,0.25,300,6,55,1,n67,12.0,8.139323
12.75,0.25,12.75,0.25,306,6,59,1,n68,12.0,8.139323
13.0,0.25,13.0,0.25,312,6,62,1,n69,13.0,8.705078
13.0,1.0,13.0,1.0,312,24,67,5,n74,13.0,8.705078
13.25,0.25,13.25,0.25,318,6,53,1,n70,13.0,8.705078
13.5,0.25,13.5,0.25,324,6,55,1,n71,13.0,8.705078
13.75,0.25,13.75,0.25,330,6,59,1,n72,13.0,8.705078
14.0,0.5,14.0,0.5,336,12,72,5,n82,14.0,9.341146
14.5,0.25,14.5,0.25,348,6,52,1,n76,14.0,9.341146
14.75,0.25,14.75,0.25,354,6,55,1,n77,14.0,9.341146
15.0,0.25,15.0,0.25,360,6,60,1,n78,15.0,9.90625
15.25,0.25,15.25,0.25,366,6,64,1,n79,15.0,9.90625
15.5,0.25,15.5,0.25,372,6,62,1,n80,15.0,9.90625
15.75,0.25,15.75,0.25,378,6,60,1,n81,15.0,9.90625
15.75,0.25,15.75,0.25,378,6,43,5,n86,15.0,9.90625
16.0,0.25,16.0,0.25,384,6,59,1,n87,16.0,10.427083
16.0,0.5,16.0,0.5,384,12,31,5,n95,16.0,10.427083
16.25,0.25,16.25,0.25,390,6,55,1,n88,16.0,10.427083
16.5,0.25,16.5,0.25,396,6,59,1,n89,16.0,10.427083
16.75,0.25,16.75,0.25,402,6,62,1,n90,16.0,10.427083
17.0,0.25,17.0,0.25,408,6,67,1,n91,17.0,11.044271
17.0,1.0,17.0,1.0,408,24,77,5,n97,17.0,11.044271
17.25,0.25,17.25,0.25,414,6,55,1,n92,17.0,11.044271
17.5,0.25,17.5,0.25,420,6,59,1,n93,17.0,11.044271
17.75,0.25,17.75,0.25,426,6,62,1,n94,17.0,11.044271
18.0,0.25,18.0,0.25,432,6,67,1,n98,18.0,11.64974
18.0,1.5,18.0,1.5,432,36,77,5,n106,18.0,11.64974
18.25,0.25,18.25,0.25,438,6,55,1,n99,18.0,11.64974
18.5,0.25,18.5,0.25,444,6,59,1,n100,18.0,11.64974
18.75,0.25,18.75,0.25,450,6,62,1,n101,18.0,11.64974
19.0,0.25,19.0,0.25,456,6,67,1,n102,19.0,12.223958
19.25,0.25,19.25,0.25,462,6,55,1,n103,19.0,12.223958
19.5,0.25,19.5,0.25,468,6,59,1,n104,19.0,12.223958
19.5,0.5,19.5,0.5,468,12,74,5,n107,19.0,12.223958
19.75,0.25,19.75,0.25,474,6,67,1,n105,19.0,12.223958
20.0,1.0,20.0,1.0,480,24,76,5,n116,20.0,12.84375
20.25,0.25,20.25,0.25,486,6,55,1,n109,20.0,12.84375
20.5,0.25,20.5,0.25,492,6,60,1,n110,20.0,12.84375
20.75,0.25,20.75,0.25,498,6,67,1,n111,20.0,12.84375
21.0,1.0,21.0,1.0,504,24,72,5,n117,21.0,13.4375
21.25,0.25,21.25,0.25,510,6,55,1,n113,21.0,13.4375
21.5,0.25,21.5,0.25,516,6,64,1,n114,21.0,13.4375
21.75,0.25,21.75,0.25,522,6,67,1,n115,21.0,13.4375
22.0,1.0,22.0,1.0,528,24,71,5,n126,22.0,14.009115
22.25,0.25,22.25,0.25,534,6,55,1,n119,22.0,14.009115
22.5,0.25,22.5,0.25,540,6,62,1,n120,22.0,14.009115
22.75,0.25,22.75,0.25,546,6,67,1,n121,22.0,14.009115
23.0,0.5,23.0,0.5,552,12,74,5,n127,23.0,14.567708
23.25,0.25,23.25,0.25,558,6,55,1,n123,23.0,14.567708
23.5,0.25,23.5,0.25,564,6,59,1,n124,23.0,14.567708
23.75,0.25,23.75,0.25,570,6,67,1,n125,23.0,14.567708
23.75,0.25,23.75,0.25,570,6,43,5,n129,23.0,14.567708
24.0,0.5,24.0,0.5,576,12,31,5,n138,24.0,15.191406
24.25,0.25,24.25,0.25,582,6,55,1,n131,24.0,15.191406
24.5,0.25,24.5,0.25,588,6,59,1,n132,24.0,15.191406
24.75,0.25,24.75,0.25,594,6,62,1,n133,24.0,15.191406
25.0,0.25,25.0,0.25,600,6,67,1,n134,25.0,15.805338
25.0,1.0,25.0,1.0,600,24,77,5,n140,25.0,15.805338
25.25,0.25,25.25,0.25,606,6,55,1,n135,25.0,15.805338
25.5,0.25,25.5,0.25,612,6,59,1,n136,25.0,15.805338
25.75,0.25,25.75,0.25,618,6,62,1,n137,25.0,15.805338
26.0,0.25,26.0,0.25,624,6,67,1,n141,26.0,16.435547
26.0,1.5,26.0,1.5,624,36,77,5,n149,26.0,16.435547
26.25,0.25,26.25,0.25,630,6,55,1,n142,26.0,16.435547
26.5,0.25,26.5,0.25,636,6,59,1,n143,26.0,16.435547
26.75,0.25,26.75,0.25,642,6,62,1,n144,26.0,16.435547
27.0,0.25,27.0,0.25,648,6,67,1,n145,27.0,17.058594
27.25,0.25,27.25,0.25,654,6,55,1,n146,27.0,17.058594
27.5,0.25,27.5,0.25,660,6,59,1,n147,27.0,17.058594
27.5,0.5,27.5,0.5,660,12,74,5,n150,27.0,17.058594
27.75,0.25,27.75,0.25,666,6,67,1,n148,27.0,17.058594
28.0,1.0,28.0,1.0,672,24,75,5,n159,28.0,17.677082
28.25,0.25,28.25,0.25,678,6,55,1,n152,28.0,17.677082
28.5,0.25,28.5,0.25,684,6,60,1,n153,28.0,17.677082
28.75,0.25,28.75,0.25,690,6,67,1,n154,28.0,17.677082
29.0,1.0,29.0,1.0,696,24,72,5,n160,29.0,18.294271
29.25,0.25,29.25,0.25,702,6,55,1,n156,29.0,18.294271
29.5,0.25,29.5,0.25,708,6,63,1,n157,29.0,18.294271
29.75,0.25,29.75,0.25,714,6,67,1,n158,29.0,18.294271
30.0,1.0,30.0,1.0,720,24,71,5,n169,30.0,18.851562
30.25,0.25,30.25,0.25,726,6,55,1,n162,30.0,18.851562
30.5,0.25,30.5,0.25,732,6,62,1,n163,30.0,18.851562
30.75,0.25,30.75,0.25,738,6,67,1,n164,30.0,18.851562
31.0,1.0,31.0,1.0,744,24,74,5,n170,31.0,19.46875
31.25,0.25,31.25,0.25,750,6,55,1,n166,31.0,19.46875
31.5,0.25,31.5,0.25,756,6,59,1,n167,31.0,19.46875
31.75,0.25,31.75,0.25,762,6,67,1,n168,31.0,19.46875
32.0,1.0,32.0,1.0,768,24,76,5,n179,32.0,20.042969
32.25,0.25,32.25,0.25,774,6,55,1,n172,32.0,20.042969
32.5,0.25,32.5,0.25,780,6,60,1,n173,32.0,20.042969
32.75,0.25,32.75,0.25,786,6,67,1,n174,32.0,20.042969
33.0,1.0,33.0,1.0,792,24,72,5,n180,33.0,20.667969
33.25,0.25,33.25,0.25,798,6,55,1,n176,33.0,20.667969
33.5,0.25,33.5,0.25,804,6,64,1,n177,33.0,20.667969
33.75,0.25,33.75,0.25,810,6,67,1,n178,33.0,20.667969
34.0,1.0,34.0,1.0,816,24,71,5,n189,34.0,21.235678
34.25,0.25,34.25,0.25,822,6,55,1,n182,34.0,21.235678
34.5,0.25,34.5,0.25,828,6,62,1,n183,34.0,21.235678
34.75,0.25,34.75,0.25,834,6,67,1,n184,34.0,21.235678
35.0,1.0,35.0,1.0,840,24,74,5,n190,35.0,21.820312
35.25,0.25,35.25,0.25,846,6,55,1,n186,35.0,21.820312
35.5,0.25,35.5,0.25,852,6,59,1,n187,35.0,21.820312
35.75,0.25,35.75,0.25,858,6,67,1,n188,35.0,21.820312
36.0,1.0,36.0,1.0,864,24,75,5,n199,36.0,22.382812
36.25,0.25,36.25,0.25,870,6,55,1,n192,36.0,22.382812
36.5,0.25,36.5,0.25,876,6,60,1,n193,36.0,22.382812
36.75,0.25,36.75,0.25,882,6,67,1,n194,36.0,22.382812
37.0,1.0,37.0,1.0,888,24,72,5,n200,37.0,23.052082
37.25,0.25,37.25,0.25,894,6,55,1,n196,37.0,23.052082
37.5,0.25,37.5,0.25,900,6,60,1,n197,37.0,23.052082
