idx,matchtype,partid,ppartid
0,0,n25,8
1,0,n6,2
2,0,n26,7
3,0,n7,0
4,0,n5,1
5,0,n11,13
6,0,n8,10
7,0,n12,15
8,0,n4,6
9,0,n10,12
10,0,n3,5
11,0,n2,4
12,0,n1,3
13,0,n9,9
14,0,n28,16
15,0,n29,14
16,0,n15,19
17,0,n13,17
18,0,n16,20
19,0,n14,18
20,0,n31,22
21,0,n32,21
22,0,n19,25
23,0,n17,23
24,0,n20,26
25,0,n18,24
26,0,n34,28
27,0,n35,27
28,0,n23,31
29,0,n21,29
30,0,n24,32
31,0,n22,30
32,0,n53,34
33,0,n54,33
34,0,n37,35
35,0,n39,37
36,0,n38,36
37,0,n40,38
38,0,n56,41
39,0,n57,40
40,0,n58,39
41,0,n41,42
42,0,n43,44
43,0,n42,43
44,0,n44,45
45,0,n60,49
46,0,n61,48
47,0,n62,46
48,0,n45,47
49,0,n47,51
50,0,n46,50
51,0,n48,52
52,0,n64,56
53,0,n65,54
54,0,n66,53
55,0,n49,55
56,0,n51,58
57,0,n50,57
58,0,n52,60
59,0,n88,59
60,0,n89,63
61,0,n90,61
62,0,n68,62
63,0,n69,64
64,1,n84,undefined
65,0,n71,67
66,0,n70,65
67,0,n92,66
68,0,n93,68
69,0,n94,69
70,0,n72,70
71,0,n73,71
72,0,n85,83
73,0,n79,85
74,0,n75,73
75,0,n74,72
76,0,n96,76
77,0,n97,74
78,0,n98,75
79,0,n76,77
80,0,n77,78
81,1,n86,undefined
82,0,n78,79
83,0,n100,81
84,0,n101,80
85,0,n80,82
86,0,n81,86
87,1,n87,undefined
88,0,n83,88
89,0,n82,87
90,0,n120,91
91,0,n122,94
92,0,n121,89
93,0,n123,93
94,0,n105,95
95,0,n103,92
96,0,n106,96
97,0,n104,90
98,0,n126,102
99,0,n124,99
100,0,n127,101
101,0,n125,97
102,0,n109,103
103,0,n107,98
104,0,n110,105
105,0,n108,100
106,0,n130,112
107,0,n128,108
108,0,n131,113
109,0,n129,107
110,0,n113,115
111,0,n111,109
112,0,n114,116
113,0,n112,111
114,0,n132,124
115,0,n136,127
116,0,n135,126
117,0,n134,125
118,0,n133,121
119,0,n115,119
120,0,n116,118
121,0,n117,122
122,0,n118,123
123,0,n119,120
124,0,n156,133
125,0,n154,132
126,0,n157,134
127,0,n158,136
128,1,n155,undefined
129,0,n137,129
130,0,n138,130
131,0,n139,131
132,0,n140,128
133,0,n160,140
134,0,n161,141
135,0,n159,139
136,0,n142,137
137,0,n143,138
138,0,n144,135
139,0,n164,147
140,0,n162,144
141,0,n165,148
142,0,n163,146
143,0,n146,145
144,0,n147,143
145,0,n148,142
146,0,n168,154
147,0,n166,152
148,0,n169,155
149,0,n167,153
150,1,n150,undefined
151,0,n151,151
152,0,n152,150
153,0,n185,157
154,0,n187,161
155,0,n186,160
156,0,n188,162
157,0,n170,159
158,0,n171,158
159,0,n172,156
160,0,n189,166
161,0,n191,168
162,0,n190,167
163,0,n192,169
164,0,n174,164
165,0,n175,165
166,0,n176,163
167,0,n193,172
168,0,n195,174
169,0,n194,173
170,0,n196,175
171,0,n178,171
172,0,n179,170
173,0,n197,179
174,0,n199,181
175,0,n198,180
176,0,n200,182
177,0,n181,176
178,0,n182,178
179,0,n183,177
