onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,120,63,1,n1,0.0,0.975521
0.0,1.0,0.0,1.0,0,120,67,1,n2,0.0,0.975521
1.0,1.0,1.0,1.0,120,120,58,1,n3,1.0,3.439583
1.0,1.0,1.0,1.0,120,120,65,1,n4,1.0,3.439583
2.0,1.5,2.0,1.5,240,180,55,1,n6,2.0,6.390104
2.0,1.5,2.0,1.5,240,180,63,1,n7,2.0,6.390104
2.0,1.5,2.0,1.5,240,180,36,5,n10,2.0,6.390104
2.0,1.5,2.0,1.5,240,180,48,5,n11,2.0,6.390104
3.5,0.375,3.5,0.375,420,45,63,1,n8,3.0,8.911718
3.5,0.5,3.5,0.5,420,60,48,5,n12,3.0,8.911718
3.5,0.5,3.5,0.5,420,60,51,5,n13,3.0,8.911718
3.875,0.125,3.875,0.125,465,15,68,1,n9,3.0,8.911718
4.0,0.5,4.0,0.5,480,60,67,1,n14,4.0,11.433333
4.0,0.5,4.0,0.5,480,60,46,5,n24,4.0,11.433333
4.0,0.5,4.0,0.5,480,60,52,5,n25,4.0,11.433333
4.5,0.375,4.5,0.375,540,45,67,1,n15,4.0,11.433333
4.5,0.5,4.5,0.5,540,60,46,5,n26,4.0,11.433333
4.5,0.5,4.5,0.5,540,60,52,5,n27,4.0,11.433333
4.875,0.125,4.875,0.125,585,15,73,1,n16,4.0,11.433333
5.0,0.5,5.0,0.5,600,60,72,1,n17,5.0,13.992708
5.0,0.5,5.0,0.5,600,60,45,5,n28,5.0,13.992708
5.0,0.5,5.0,0.5,600,60,53,5,n29,5.0,13.992708
5.5,0.375,5.5,0.375,660,45,72,1,n18,5.0,13.992708
5.5,0.5,5.5,0.5,660,60,44,5,n30,5.0,13.992708
5.5,0.5,5.5,0.5,660,60,54,5,n31,5.0,13.992708
5.625,0.041666668,5.625,0.041666668,675,5,74,2,n20,5.0,13.992708
5.6666665,0.041666668,5.6666665,0.041666668,680,5,72,2,n21,5.0,13.992708
5.7083335,0.041666668,5.7083335,0.041666668,685,5,71,2,n22,5.0,13.992708
5.75,0.125,5.75,0.125,690,15,72,2,n23,5.0,13.992708
5.875,0.125,5.875,0.125,705,15,74,1,n19,5.0,13.992708
6.0,0.75,6.0,0.75,720,90,75,1,n32,6.0,17.316147
6.0,0.5,6.0,0.5,720,60,63,2,n37,6.0,17.316147
6.0,0.5,6.0,0.5,720,60,55,5,n43,6.0,17.316147
6.0,1.5,6.0,1.5,720,180,43,6,n47,6.0,17.316147
6.5,0.5,6.5,0.5,780,60,63,2,n38,6.0,17.316147
6.5,0.5,6.5,0.5,780,60,66,2,n39,6.0,17.316147
6.5,0.5,6.5,0.5,780,60,57,5,n44,6.0,17.316147
6.75,0.25,6.75,0.25,810,30,72,1,n33,6.0,17.316147
7.0,0.5,7.0,0.5,840,60,71,1,n34,7.0,20.319271
7.0,0.5,7.0,0.5,840,60,62,2,n40,7.0,20.319271
7.0,0.5,7.0,0.5,840,60,67,2,n41,7.0,20.319271
7.0,0.5,7.0,0.5,840,60,59,5,n45,7.0,20.319271
7.5,0.25,7.5,0.25,900,30,79,1,n35,7.0,20.319271
7.75,0.25,7.75,0.25,930,30,87,1,n36,7.0,20.319271
8.0,0.75,8.0,0.75,960,90,87,1,n48,8.0,23.645834
8.0,0.5,8.0,0.5,960,60,75,2,n52,8.0,23.645834
8.0,0.5,8.0,0.5,960,60,67,5,n59,8.0,23.645834
8.0,1.5,8.0,1.5,960,180,55,6,n63,8.0,23.645834
8.5,0.5,8.5,0.5,1020,60,75,2,n53,8.0,23.645834
8.5,0.5,8.5,0.5,1020,60,78,2,n54,8.0,23.645834
8.5,0.5,8.5,0.5,1020,60,69,5,n60,8.0,23.645834
8.75,0.25,8.75,0.25,1050,30,84,1,n49,8.0,23.645834
9.0,0.5,9.0,0.5,1080,60,83,1,n50,9.0,26.580208
9.0,0.5,9.0,0.5,1080,60,74,2,n55,9.0,26.580208
9.0,0.5,9.0,0.5,1080,60,79,2,n56,9.0,26.580208
9.0,0.5,9.0,0.5,1080,60,71,5,n61,9.0,26.580208
9.5,0.5,9.5,0.5,1140,60,82,1,n51,9.0,26.580208
9.5,0.5,9.5,0.5,1140,60,74,2,n57,9.0,26.580208
9.5,0.5,9.5,0.5,1140,60,79,2,n58,9.0,26.580208
9.5,0.5,9.5,0.5,1140,60,70,5,n62,9.0,26.580208
9.5,0.5,9.5,0.5,1140,60,67,6,n64,9.0,26.580208
10.0,1.1666666,10.0,1.1666666,1200,140,82,1,n65,10.0,29.496876
10.0,0.5,10.0,0.5,1200,60,74,2,n72,10.0,29.496876
10.0,1.5,10.0,1.5,1200,180,70,5,n75,10.0,29.496876
10.0,0.5,10.0,0.5,1200,60,65,6,n77,10.0,29.496876
10.0,0.5,10.0,0.5,1200,60,68,6,n78,10.0,29.496876
10.5,0.5,10.5,0.5,1260,60,75,2,n73,10.0,29.496876
10.5,0.5,10.5,0.5,1260,60,63,6,n79,10.0,29.496876
10.5,0.5,10.5,0.5,1260,60,67,6,n80,10.0,29.496876
11.0,0.25,11.0,0.25,1320,30,77,2,n74,11.0,32.330208
11.0,0.5,11.0,0.5,1320,60,62,6,n81,11.0,32.330208
11.0,0.5,11.0,0.5,1320,60,65,6,n82,11.0,32.330208
11.166667,0.16666667,11.166667,0.16666667,1340,20,70,1,n67,11.0,32.330208
11.333333,0.16666667,11.333333,0.16666667,1360,20,72,1,n68,11.0,32.330208
