onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,0.5,-1.0,0.5,0,3,55,1,n1,-1.0,2.754688
-0.5,0.5,-0.5,0.5,3,3,56,1,n2,-1.0,2.754688
0.0,0.5,0.0,0.5,6,3,57,1,n4,0.0,2.995312
0.5,0.5,0.5,0.5,9,3,60,1,n5,0.0,2.995312
1.0,0.5,1.0,0.5,12,3,58,1,n6,1.0,3.163542
1.5,0.5,1.5,0.5,15,3,67,1,n7,1.0,3.163542
2.0,0.5,2.0,0.5,18,3,62,1,n8,2.0,3.318229
2.0,1.0,2.0,1.0,18,6,56,5,n12,2.0,3.318229
2.0,3.0,2.0,3.0,18,18,46,6,n13,2.0,3.318229
2.5,0.5,2.5,0.5,21,3,65,1,n9,2.0,3.318229
3.0,0.5,3.0,0.5,24,3,63,1,n14,3.0,3.515104
3.0,1.0,3.0,1.0,24,6,55,5,n20,3.0,3.515104
3.5,0.5,3.5,0.5,27,3,55,1,n15,3.0,3.515104
4.0,0.5,4.0,0.5,30,3,58,1,n16,4.0,3.704427
4.0,1.0,4.0,1.0,30,6,39,5,n21,4.0,3.704427
4.5,0.5,4.5,0.5,33,3,63,1,n17,4.0,3.704427
5.0,0.5,5.0,0.5,36,3,67,1,n18,5.0,3.883333
5.5,0.5,5.5,0.5,39,3,68,1,n19,5.0,3.883333
6.0,0.5,6.0,0.5,42,3,69,1,n24,6.0,4.052604
6.5,0.5,6.5,0.5,45,3,72,1,n25,6.0,4.052604
7.0,0.5,7.0,0.5,48,3,70,1,n26,7.0,4.214062
7.5,0.5,7.5,0.5,51,3,79,1,n27,7.0,4.214062
8.0,0.5,8.0,0.5,54,3,74,1,n28,8.0,4.378125
8.0,1.0,8.0,1.0,54,6,68,5,n32,8.0,4.378125
8.0,3.0,8.0,3.0,54,18,58,6,n33,8.0,4.378125
8.5,0.5,8.5,0.5,57,3,77,1,n29,8.0,4.378125
9.0,0.5,9.0,0.5,60,3,75,1,n34,9.0,4.549479
9.0,1.0,9.0,1.0,60,6,67,5,n40,9.0,4.549479
9.5,0.5,9.5,0.5,63,3,67,1,n35,9.0,4.549479
10.0,0.5,10.0,0.5,66,3,70,1,n36,10.0,4.742188
10.0,1.0,10.0,1.0,66,6,51,5,n41,10.0,4.742188
10.5,0.5,10.5,0.5,69,3,75,1,n37,10.0,4.742188
11.0,0.5,11.0,0.5,72,3,79,1,n38,11.0,4.905729
11.5,0.5,11.5,0.5,75,3,80,1,n39,11.0,4.905729
12.0,0.5,12.0,0.5,78,3,81,1,n44,12.0,5.088021
12.5,0.5,12.5,0.5,81,3,84,1,n45,12.0,5.088021
13.0,0.5,13.0,0.5,84,3,82,1,n46,13.0,5.249479
13.5,0.5,13.5,0.5,87,3,91,1,n47,13.0,5.249479
14.0,0.5,14.0,0.5,90,3,86,1,n48,14.0,5.409375
14.0,1.0,14.0,1.0,90,6,70,5,n52,14.0,5.409375
14.0,1.0,14.0,1.0,90,6,79,5,n53,14.0,5.409375
14.5,0.5,14.5,0.5,93,3,89,1,n49,14.0,5.409375
15.0,0.5,15.0,0.5,96,3,87,1,n54,15.0,5.599479
15.0,1.0,15.0,1.0,96,6,67,5,n60,15.0,5.599479
15.0,1.0,15.0,1.0,96,6,75,5,n61,15.0,5.599479
15.5,0.5,15.5,0.5,99,3,82,1,n55,15.0,5.599479
16.0,0.5,16.0,0.5,102,3,79,1,n56,16.0,5.783333
16.5,0.5,16.5,0.5,105,3,75,1,n57,16.0,5.783333
17.0,0.5,17.0,0.5,108,3,70,1,n58,17.0,5.952604
17.5,0.5,17.5,0.5,111,3,67,1,n59,17.0,5.952604
18.0,0.5,18.0,0.5,114,3,63,1,n64,18.0,6.157552
18.0,3.0,18.0,3.0,114,18,48,5,n70,18.0,6.157552
18.5,0.5,18.5,0.5,117,3,55,1,n65,18.0,6.157552
19.0,0.5,19.0,0.5,120,3,60,1,n66,19.0,6.358854
19.5,0.5,19.5,0.5,123,3,63,1,n67,19.0,6.358854
20.0,0.5,20.0,0.5,126,3,67,1,n68,20.0,6.526562
20.5,0.5,20.5,0.5,129,3,65,1,n69,20.0,6.526562
21.0,0.5,21.0,0.5,132,3,63,1,n71,21.0,6.724479
21.0,2.0,21.0,2.0,132,12,41,5,n77,21.0,6.724479
21.5,0.5,21.5,0.5,135,3,56,1,n72,21.0,6.724479
22.0,0.5,22.0,0.5,138,3,62,1,n73,22.0,6.919792
22.5,0.5,22.5,0.5,141,3,60,1,n74,22.0,6.919792
23.0,0.5,23.0,0.5,144,3,59,1,n75,23.0,7.091667
23.0,0.5,23.0,0.5,144,3,43,5,n78,23.0,7.091667
23.5,0.5,23.5,0.5,147,3,55,1,n76,23.0,7.091667
24.0,0.5,24.0,0.5,150,3,56,1,n80,24.0,7.276562
24.5,0.5,24.5,0.5,153,3,57,1,n81,24.0,7.276562
25.0,0.5,25.0,0.5,156,3,58,1,n82,25.0,7.452604
25.5,0.5,25.5,0.5,159,3,67,1,n83,25.0,7.452604
26.0,0.5,26.0,0.5,162,3,62,1,n84,26.0,7.648958
26.0,1.0,26.0,1.0,162,6,56,5,n88,26.0,7.648958
26.0,3.0,26.0,3.0,162,18,46,6,n89,26.0,7.648958
26.5,0.5,26.5,0.5,165,3,65,1,n85,26.0,7.648958
27.0,0.5,27.0,0.5,168,3,63,1,n90,27.0,7.822396
27.0,1.0,27.0,1.0,168,6,55,5,n96,27.0,7.822396
27.5,0.5,27.5,0.5,171,3,55,1,n91,27.0,7.822396
28.0,0.5,28.0,0.5,174,3,58,1,n92,28.0,8.029427
28.0,1.0,28.0,1.0,174,6,39,5,n97,28.0,8.029427
28.5,0.5,28.5,0.5,177,3,63,1,n93,28.0,8.029427
29.0,0.5,29.0,0.5,180,3,67,1,n94,29.0,8.185417
29.5,0.5,29.5,0.5,183,3,68,1,n95,29.0,8.185417
30.0,0.5,30.0,0.5,186,3,69,1,n100,30.0,8.361458
30.5,0.5,30.5,0.5,189,3,72,1,n101,30.0,8.361458
31.0,0.5,31.0,0.5,192,3,70,1,n102,31.0,8.528125
31.5,0.5,31.5,0.5,195,3,79,1,n103,31.0,8.528125
32.0,0.5,32.0,0.5,198,3,74,1,n104,32.0,8.681771
32.0,1.0,32.0,1.0,198,6,68,5,n108,32.0,8.681771
32.0,3.0,32.0,3.0,198,18,58,6,n109,32.0,8.681771
32.5,0.5,32.5,0.5,201,3,77,1,n105,32.0,8.681771
33.0,0.5,33.0,0.5,204,3,75,1,n110,33.0,8.88151
33.0,1.0,33.0,1.0,204,6,67,5,n116,33.0,8.88151
33.5,0.5,33.5,0.5,207,3,67,1,n111,33.0,8.88151
34.0,0.5,34.0,0.5,210,3,70,1,n112,34.0,9.084114
34.0,1.0,34.0,1.0,210,6,51,5,n117,34.0,9.084114
34.5,0.5,34.5,0.5,213,3,75,1,n113,34.0,9.084114
35.0,0.5,35.0,0.5,216,3,79,1,n114,35.0,9.234896
35.5,0.5,35.5,0.5,219,3,80,1,n115,35.0,9.234896
36.0,0.5,36.0,0.5,222,3,81,1,n120,36.0,9.417188
36.5,0.5,36.5,0.5,225,3,84,1,n121,36.0,9.417188
37.0,0.5,37.0,0.5,228,3,82,1,n122,37.0,9.563021
37.5,0.5,37.5,0.5,231,3,82,1,n123,37.0,9.563021
38.0,0.5,38.0,0.5,234,3,96,1,n124,38.0,9.766146
38.0,1.0,38.0,1.0,234,6,70,5,n128,38.0,9.766146
38.0,1.0,38.0,1.0,234,6,79,5,n129,38.0,9.766146
38.5,0.5,38.5,0.5,237,3,94,1,n125,38.0,9.766146
39.0,0.5,39.0,0.5,240,3,91,1,n130,39.0,9.961458
39.0,1.0,39.0,1.0,240,6,67,5,n136,39.0,9.961458
39.0,1.0,39.0,1.0,240,6,75,5,n137,39.0,9.961458
39.5,0.5,39.5,0.5,243,3,87,1,n131,39.0,9.961458
40.0,0.5,40.0,0.5,246,3,84,1,n132,40.0,10.129687
40.5,0.5,40.5,0.5,249,3,82,1,n133,40.0,10.129687
41.0,0.5,41.0,0.5,252,3,79,1,n134,41.0,10.301562
41.5,0.5,41.5,0.5,255,3,75,1,n135,41.0,10.301562
42.0,0.5,42.0,0.5,258,3,72,1,n140,42.0,10.476042
42.5,0.5,42.5,0.5,261,3,70,1,n141,42.0,10.476042
43.0,0.5,43.0,0.5,264,3,67,1,n142,43.0,10.664583
43.5,0.5,43.5,0.5,267,3,60,1,n143,43.0,10.664583
44.0,0.5,44.0,0.5,270,3,62,1,n144,44.0,10.883333
44.0,2.0,44.0,2.0,270,12,56,5,n148,44.0,10.883333
44.0,1.0,44.0,1.0,270,6,46,6,n149,44.0,10.883333
44.5,0.5,44.5,0.5,273,3,67,1,n145,44.0,10.883333
45.0,0.5,45.0,0.5,276,3,65,1,n150,45.0,11.122396
45.0,2.0,45.0,2.0,276,12,51,6,n159,45.0,11.122396
45.5,0.5,45.5,0.5,279,3,63,1,n151,45.0,11.122396
46.0,0.5,46.0,0.5,282,3,57,1,n152,46.0,11.383334
46.0,1.0,46.0,1.0,282,6,55,5,n157,46.0,11.383334
46.5,0.5,46.5,0.5,285,3,58,1,n153,46.0,11.383334
47.0,0.5,47.0,0.5,288,3,59,1,n154,47.0,11.572396
47.5,0.5,47.5,0.5,291,3,60,1,n155,47.0,11.572396
48.0,0.5,48.0,0.5,294,3,61,1,n161,48.0,11.739062
48.5,0.5,48.5,0.5,297,3,63,1,n162,48.0,11.739062
49.0,0.5,49.0,0.5,300,3,62,1,n163,49.0,11.91875
49.5,0.5,49.5,0.5,303,3,70,1,n164,49.0,11.91875
50.0,0.5,50.0,0.5,306,3,66,1,n165,50.0,12.107292
50.0,1.0,50.0,1.0,306,6,60,5,n169,50.0,12.107292
50.0,3.0,50.0,3.0,306,18,50,6,n170,50.0,12.107292
50.5,0.5,50.5,0.5,309,3,69,1,n166,50.0,12.107292
