onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.5,0.125,0.5,0.125,12,3,65,1,n2,-10.0,-10.0
0.625,0.125,0.625,0.125,15,3,66,1,n3,-10.0,-10.0
0.75,0.125,0.75,0.125,18,3,65,1,n4,-10.0,-10.0
0.875,0.125,0.875,0.125,21,3,67,1,n5,-10.0,-10.0
1.0,0.125,1.0,0.125,24,3,68,1,n6,1.0,2.319709
1.125,0.125,1.125,0.125,27,3,69,1,n7,1.0,2.319709
1.25,0.125,1.25,0.125,30,3,68,1,n8,1.0,2.319709
1.375,0.125,1.375,0.125,33,3,70,1,n9,1.0,2.319709
1.5,0.125,1.5,0.125,36,3,71,1,n10,1.0,2.319709
1.625,0.125,1.625,0.125,39,3,72,1,n11,1.0,2.319709
1.75,0.125,1.75,0.125,42,3,71,1,n12,1.0,2.319709
1.875,0.125,1.875,0.125,45,3,73,1,n13,1.0,2.319709
2.0,0.125,2.0,0.125,48,3,74,1,n15,2.0,2.888619
2.125,0.125,2.125,0.125,51,3,75,1,n16,2.0,2.888619
2.25,0.125,2.25,0.125,54,3,74,1,n17,2.0,2.888619
2.375,0.125,2.375,0.125,57,3,76,1,n18,2.0,2.888619
2.5,0.125,2.5,0.125,60,3,77,1,n19,2.0,2.888619
2.625,0.125,2.625,0.125,63,3,78,1,n20,2.0,2.888619
2.75,0.125,2.75,0.125,66,3,77,1,n21,2.0,2.888619
2.875,0.125,2.875,0.125,69,3,79,1,n22,2.0,2.888619
3.0,0.125,3.0,0.125,72,3,80,1,n23,3.0,3.3092916
3.0,1.0,3.0,1.0,72,24,53,5,n31,3.0,3.3092916
3.0,1.0,3.0,1.0,72,24,59,5,n32,3.0,3.3092916
3.0,1.0,3.0,1.0,72,24,62,5,n33,3.0,3.3092916
3.0,1.0,3.0,1.0,72,24,68,6,n34,3.0,3.3092916
3.125,0.125,3.125,0.125,75,3,81,1,n24,3.0,3.3092916
3.25,0.125,3.25,0.125,78,3,80,1,n25,3.0,3.3092916
3.375,0.125,3.375,0.125,81,3,82,1,n26,3.0,3.3092916
3.5,0.125,3.5,0.125,84,3,83,1,n27,3.0,3.3092916
3.625,0.125,3.625,0.125,87,3,84,1,n28,3.0,3.3092916
3.75,0.125,3.75,0.125,90,3,83,1,n29,3.0,3.3092916
3.875,0.125,3.875,0.125,93,3,86,1,n30,3.0,3.3092916
4.0,0.125,4.0,0.125,96,3,84,1,n35,4.0,4.145295
4.0,2.0,4.0,2.0,96,48,53,5,n51,4.0,4.145295
4.0,2.0,4.0,2.0,96,48,60,5,n52,4.0,4.145295
4.0,2.0,4.0,2.0,96,48,63,5,n53,4.0,4.145295
4.0,0.5,4.0,0.5,96,12,69,6,n54,4.0,4.145295
4.125,0.125,4.125,0.125,99,3,85,1,n36,4.0,4.145295
4.25,0.125,4.25,0.125,102,3,84,1,n37,4.0,4.145295
4.375,0.125,4.375,0.125,105,3,86,1,n38,4.0,4.145295
4.5,0.125,4.5,0.125,108,3,87,1,n39,4.0,4.145295
4.5,0.5,4.5,0.5,108,12,67,6,n55,4.0,4.145295
4.625,0.125,4.625,0.125,111,3,89,1,n40,4.0,4.145295
4.75,0.125,4.75,0.125,114,3,87,1,n41,4.0,4.145295
4.875,0.125,4.875,0.125,117,3,90,1,n42,4.0,4.145295
5.0,0.125,5.0,0.125,120,3,91,1,n43,5.0,4.7382436
5.0,0.5,5.0,0.5,120,12,63,6,n56,5.0,4.7382436
5.125,0.125,5.125,0.125,123,3,92,1,n44,5.0,4.7382436
5.25,0.125,5.25,0.125,126,3,91,1,n45,5.0,4.7382436
5.375,0.125,5.375,0.125,129,3,95,1,n46,5.0,4.7382436
5.5,0.125,5.5,0.125,132,3,96,1,n47,5.0,4.7382436
5.5,0.5,5.5,0.5,132,12,60,6,n57,5.0,4.7382436
5.625,0.125,5.625,0.125,135,3,97,1,n48,5.0,4.7382436
5.75,0.125,5.75,0.125,138,3,96,1,n49,5.0,4.7382436
5.875,0.125,5.875,0.125,141,3,98,1,n50,5.0,4.7382436
6.0,0.125,6.0,0.125,144,3,99,1,n58,6.0,5.31383
6.125,0.125,6.125,0.125,147,3,98,1,n59,6.0,5.31383
6.25,0.125,6.25,0.125,150,3,99,1,n60,6.0,5.31383
6.375,0.125,6.375,0.125,153,3,97,1,n61,6.0,5.31383
6.5,0.125,6.5,0.125,156,3,96,1,n62,6.0,5.31383
6.625,0.125,6.625,0.125,159,3,95,1,n63,6.0,5.31383
6.75,0.125,6.75,0.125,162,3,96,1,n64,6.0,5.31383
6.875,0.125,6.875,0.125,165,3,94,1,n65,6.0,5.31383
7.0,0.125,7.0,0.125,168,3,93,1,n66,7.0,5.807954
7.125,0.125,7.125,0.125,171,3,92,1,n67,7.0,5.807954
7.25,0.125,7.25,0.125,174,3,93,1,n68,7.0,5.807954
7.375,0.125,7.375,0.125,177,3,91,1,n69,7.0,5.807954
7.5,0.125,7.5,0.125,180,3,90,1,n70,7.0,5.807954
7.625,0.125,7.625,0.125,183,3,89,1,n71,7.0,5.807954
7.75,0.125,7.75,0.125,186,3,90,1,n72,7.0,5.807954
7.875,0.125,7.875,0.125,189,3,88,1,n73,7.0,5.807954
8.0,0.125,8.0,0.125,192,3,87,1,n75,8.0,6.408915
8.125,0.125,8.125,0.125,195,3,86,1,n76,8.0,6.408915
8.25,0.125,8.25,0.125,198,3,87,1,n77,8.0,6.408915
8.375,0.125,8.375,0.125,201,3,85,1,n78,8.0,6.408915
8.5,0.125,8.5,0.125,204,3,84,1,n79,8.0,6.408915
8.625,0.125,8.625,0.125,207,3,83,1,n80,8.0,6.408915
8.75,0.125,8.75,0.125,210,3,84,1,n81,8.0,6.408915
8.875,0.125,8.875,0.125,213,3,82,1,n82,8.0,6.408915
9.0,0.125,9.0,0.125,216,3,81,1,n83,9.0,6.8636413
9.0,1.0,9.0,1.0,216,24,53,5,n91,9.0,6.8636413
9.0,1.0,9.0,1.0,216,24,57,5,n92,9.0,6.8636413
9.0,1.0,9.0,1.0,216,24,60,5,n93,9.0,6.8636413
9.0,1.0,9.0,1.0,216,24,63,5,n94,9.0,6.8636413
9.0,1.0,9.0,1.0,216,24,66,6,n95,9.0,6.8636413
9.125,0.125,9.125,0.125,219,3,80,1,n84,9.0,6.8636413
9.25,0.125,9.25,0.125,222,3,81,1,n85,9.0,6.8636413
9.375,0.125,9.375,0.125,225,3,79,1,n86,9.0,6.8636413
9.5,0.125,9.5,0.125,228,3,78,1,n87,9.0,6.8636413
9.625,0.125,9.625,0.125,231,3,77,1,n88,9.0,6.8636413
9.75,0.125,9.75,0.125,234,3,78,1,n89,9.0,6.8636413
9.875,0.125,9.875,0.125,237,3,75,1,n90,9.0,6.8636413
10.0,0.125,10.0,0.125,240,3,74,1,n96,10.0,7.672268
10.0,2.0,10.0,2.0,240,48,53,5,n112,10.0,7.672268
10.0,2.0,10.0,2.0,240,48,58,5,n113,10.0,7.672268
10.0,1.0,10.0,1.0,240,24,62,5,n114,10.0,7.672268
10.0,0.5,10.0,0.5,240,12,67,6,n117,10.0,7.672268
10.125,0.125,10.125,0.125,243,3,73,1,n97,10.0,7.672268
10.25,0.125,10.25,0.125,246,3,74,1,n98,10.0,7.672268
10.375,0.125,10.375,0.125,249,3,72,1,n99,10.0,7.672268
10.5,0.125,10.5,0.125,252,3,70,1,n100,10.0,7.672268
10.5,0.5,10.5,0.5,252,12,65,6,n118,10.0,7.672268
10.625,0.125,10.625,0.125,255,3,69,1,n101,10.0,7.672268
10.75,0.125,10.75,0.125,258,3,70,1,n102,10.0,7.672268
10.875,0.125,10.875,0.125,261,3,68,1,n103,10.0,7.672268
11.0,0.125,11.0,0.125,264,3,67,1,n104,11.0,8.340002
11.0,0.5,11.0,0.5,264,12,61,6,n119,11.0,8.340002
11.125,0.125,11.125,0.125,267,3,66,1,n105,11.0,8.340002
11.25,0.125,11.25,0.125,270,3,67,1,n106,11.0,8.340002
11.375,0.125,11.375,0.125,273,3,65,1,n107,11.0,8.340002
11.5,0.125,11.5,0.125,276,3,73,1,n108,11.0,8.340002
11.5,0.5,11.5,0.5,276,12,58,6,n120,11.0,8.340002
11.625,0.125,11.625,0.125,279,3,70,1,n109,11.0,8.340002
11.75,0.125,11.75,0.125,282,3,67,1,n110,11.0,8.340002
11.875,0.125,11.875,0.125,285,3,65,1,n111,11.0,8.340002
12.0,0.5,12.0,0.5,288,12,64,1,n121,12.0,9.039788
12.0,0.5,12.0,0.5,288,12,53,5,n131,12.0,9.039788
12.0,0.5,12.0,0.5,288,12,55,5,n132,12.0,9.039788
12.0,0.5,12.0,0.5,288,12,58,5,n133,12.0,9.039788
12.0,0.5,12.0,0.5,288,12,61,5,n134,12.0,9.039788
13.0,0.125,13.0,0.125,312,3,97,1,n123,13.0,10.189627
13.0,0.25,13.0,0.25,312,6,88,5,n136,13.0,10.189627
13.0,0.25,13.0,0.25,312,6,91,5,n137,13.0,10.189627
13.125,0.125,13.125,0.125,315,3,94,1,n124,13.0,10.189627
13.25,0.125,13.25,0.125,318,3,90,1,n125,13.0,10.189627
13.25,0.25,13.25,0.25,318,6,81,5,n138,13.0,10.189627
13.25,0.25,13.25,0.25,318,6,84,5,n139,13.0,10.189627
13.375,0.125,13.375,0.125,321,3,87,1,n126,13.0,10.189627
13.5,0.125,13.5,0.125,324,3,91,1,n127,13.0,10.189627
13.5,0.25,13.5,0.25,324,6,82,5,n140,13.0,10.189627
13.5,0.25,13.5,0.25,324,6,85,5,n141,13.0,10.189627
13.625,0.125,13.625,0.125,327,3,88,1,n128,13.0,10.189627
13.75,0.125,13.75,0.125,330,3,84,1,n129,13.0,10.189627
13.75,0.25,13.75,0.25,330,6,75,5,n142,13.0,10.189627
13.75,0.25,13.75,0.25,330,6,78,5,n143,13.0,10.189627
13.875,0.125,13.875,0.125,333,3,81,1,n130,13.0,10.189627
14.0,0.125,14.0,0.125,336,3,85,1,n144,14.0,10.741175
14.0,0.25,14.0,0.25,336,6,76,5,n158,14.0,10.741175
14.0,0.25,14.0,0.25,336,6,79,5,n159,14.0,10.741175
14.125,0.125,14.125,0.125,339,3,82,1,n145,14.0,10.741175
14.25,0.125,14.25,0.125,342,3,78,1,n146,14.0,10.741175
14.25,0.25,14.25,0.25,342,6,69,5,n160,14.0,10.741175
14.25,0.25,14.25,0.25,342,6,72,5,n161,14.0,10.741175
14.375,0.125,14.375,0.125,345,3,75,1,n147,14.0,10.741175
14.5,0.125,14.5,0.125,348,3,79,1,n148,14.0,10.741175
14.5,0.25,14.5,0.25,348,6,70,5,n162,14.0,10.741175
14.5,0.25,14.5,0.25,348,6,73,5,n163,14.0,10.741175
14.625,0.125,14.625,0.125,351,3,76,1,n149,14.0,10.741175
14.75,0.125,14.75,0.125,354,3,72,1,n150,14.0,10.741175
14.75,0.25,14.75,0.25,354,6,63,5,n164,14.0,10.741175
14.75,0.25,14.75,0.25,354,6,66,5,n165,14.0,10.741175
14.875,0.125,14.875,0.125,357,3,69,1,n151,14.0,10.741175
15.0,0.125,15.0,0.125,360,3,73,1,n152,15.0,11.312756
15.0,0.25,15.0,0.25,360,6,64,5,n166,15.0,11.312756
15.0,0.25,15.0,0.25,360,6,67,5,n167,15.0,11.312756
15.125,0.125,15.125,0.125,363,3,70,1,n153,15.0,11.312756
15.25,0.125,15.25,0.125,366,3,66,1,n154,15.0,11.312756
15.25,0.25,15.25,0.25,366,6,57,5,n168,15.0,11.312756
15.25,0.25,15.25,0.25,366,6,60,5,n169,15.0,11.312756
