onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.25,0.0,0.25,0,30,27,5,P00_n2,0.0,1.010417
0.0,2.0,0.0,2.0,0,240,40,1,P00_n1,0.0,1.010417
0.25,0.25,0.25,0.25,30,30,33,5,P00_n3,0.0,1.010417
0.5,0.25,0.5,0.25,60,30,27,5,P00_n4,0.0,1.010417
0.75,0.25,0.75,0.25,90,30,33,5,P00_n5,0.0,1.010417
1.0,0.25,1.0,0.25,120,30,27,5,P00_n6,1.0,1.338499
1.25,0.25,1.25,0.25,150,30,33,5,P00_n7,1.0,1.338499
1.5,0.25,1.5,0.25,180,30,27,5,P00_n8,1.0,1.338499
1.75,0.25,1.75,0.25,210,30,33,5,P00_n9,1.0,1.338499
2.0,0.25,2.0,0.25,240,30,27,5,P00_n11,2.0,1.661185
2.0,2.0,2.0,2.0,240,240,40,1,P00_n10,2.0,1.661185
2.25,0.25,2.25,0.25,270,30,33,5,P00_n12,2.0,1.661185
2.5,0.25,2.5,0.25,300,30,27,5,P00_n13,2.0,1.661185
2.75,0.25,2.75,0.25,330,30,33,5,P00_n14,2.0,1.661185
3.0,0.25,3.0,0.25,360,30,27,5,P00_n15,3.0,1.96072
3.25,0.25,3.25,0.25,390,30,33,5,P00_n16,3.0,1.96072
3.5,0.25,3.5,0.25,420,30,27,5,P00_n17,3.0,1.96072
3.75,0.25,3.75,0.25,450,30,33,5,P00_n18,3.0,1.96072
4.0,0.25,4.0,0.25,480,30,27,5,P00_n26,4.0,2.161458
4.1,0.1,4.1,0.1,492,12,40,1,P00_n20,4.0,2.161458
4.2,0.1,4.2,0.1,504,12,45,1,P00_n21,4.0,2.161458
4.25,0.25,4.25,0.25,510,30,33,5,P00_n27,4.0,2.161458
4.3,0.1,4.3,0.1,516,12,47,1,P00_n22,4.0,2.161458
4.4,0.1,4.4,0.1,528,12,49,1,P00_n23,4.0,2.161458
4.5,0.25,4.5,0.25,540,30,40,5,P00_n28,4.0,2.161458
4.5,0.5,4.5,0.5,540,60,51,1,P00_n24,4.0,2.161458
4.75,0.25,4.75,0.25,570,30,33,5,P00_n29,4.0,2.161458
5.0,0.25,5.0,0.25,600,30,27,5,P00_n30,5.0,2.498698
5.0,1.0,5.0,1.0,600,120,40,1,P00_n25,5.0,2.498698
5.25,0.25,5.25,0.25,630,30,33,5,P00_n31,5.0,2.498698
5.5,0.25,5.5,0.25,660,30,27,5,P00_n32,5.0,2.498698
5.75,0.25,5.75,0.25,690,30,33,5,P00_n33,5.0,2.498698
6.0,0.25,6.0,0.25,720,30,27,5,P00_n35,6.0,2.83138
6.0,2.0,6.0,2.0,720,240,40,1,P00_n34,6.0,2.83138
6.25,0.25,6.25,0.25,750,30,33,5,P00_n36,6.0,2.83138
6.5,0.25,6.5,0.25,780,30,27,5,P00_n37,6.0,2.83138
6.75,0.25,6.75,0.25,810,30,33,5,P00_n38,6.0,2.83138
7.0,0.25,7.0,0.25,840,30,27,5,P00_n39,7.0,3.138021
