onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.5,0,4,67,1,n1,0.0,0.5
1.0,0.5,0.5,0.25,4,2,69,1,n2,0.0,0.5
1.5,0.5,0.75,0.25,6,2,67,1,n3,0.0,0.5
2.0,0.5,1.0,0.25,8,2,66,1,n4,0.0,0.5
2.5,0.5,1.25,0.25,10,2,67,1,n5,0.0,0.5
3.0,1.0,1.5,0.5,12,4,69,1,n6,3.0,1.5
4.0,0.5,2.0,0.25,16,2,71,1,n7,3.0,1.5
4.5,0.5,2.25,0.25,18,2,69,1,n8,3.0,1.5
5.0,0.5,2.5,0.25,20,2,67,1,n9,3.0,1.5
5.5,0.5,2.75,0.25,22,2,69,1,n10,3.0,1.5
6.0,1.0,3.0,0.5,24,4,71,1,n11,6.0,2.459635
7.0,1.0,3.5,0.5,28,4,69,1,n12,6.0,2.459635
8.0,1.0,4.0,0.5,32,4,67,1,n13,6.0,2.459635
9.0,1.0,4.5,0.5,36,4,62,1,n14,9.0,3.445312
10.0,2.0,5.0,1.0,40,8,72,1,n15,9.0,3.445312
12.0,1.0,6.0,0.5,48,4,71,1,n16,12.0,4.520833
13.0,1.0,6.5,0.5,52,4,69,1,n17,12.0,4.520833
14.0,1.0,7.0,0.5,56,4,67,1,n18,12.0,4.520833
15.0,1.0,7.5,0.5,60,4,66,1,n19,15.0,5.479167
16.0,2.0,8.0,1.0,64,8,76,1,n20,15.0,5.479167
18.0,1.0,9.0,0.5,72,4,74,1,n21,18.0,6.515625
19.0,0.5,9.5,0.25,76,2,76,1,n22,18.0,6.515625
19.5,0.5,9.75,0.25,78,2,74,1,n23,18.0,6.515625
20.0,0.5,10.0,0.25,80,2,72,1,n24,18.0,6.515625
20.5,0.5,10.25,0.25,82,2,71,1,n25,18.0,6.515625
21.0,1.0,10.5,0.5,84,4,69,1,n26,21.0,7.455729
22.0,0.5,11.0,0.25,88,2,72,1,n27,21.0,7.455729
22.5,0.5,11.25,0.25,90,2,71,1,n28,21.0,7.455729
23.0,0.5,11.5,0.25,92,2,69,1,n29,21.0,7.455729
23.5,0.5,11.75,0.25,94,2,67,1,n30,21.0,7.455729
24.0,1.0,12.0,0.5,96,4,66,1,n31,24.0,8.401042
24.0,1.0,12.0,0.5,96,4,62,2,n37,24.0,8.401042
25.0,1.0,12.5,0.5,100,4,67,1,n32,24.0,8.401042
25.0,0.5,12.5,0.25,100,2,64,2,n38,24.0,8.401042
25.5,0.5,12.75,0.25,102,2,62,2,n39,24.0,8.401042
26.0,1.0,13.0,0.5,104,4,69,1,n33,24.0,8.401042
26.0,0.5,13.0,0.25,104,2,61,2,n40,24.0,8.401042
26.5,0.5,13.25,0.25,106,2,62,2,n41,24.0,8.401042
27.0,1.0,13.5,0.5,108,4,67,1,n34,27.0,9.303386
27.0,1.0,13.5,0.5,108,4,64,2,n42,27.0,9.303386
28.0,1.0,14.0,0.5,112,4,69,1,n35,27.0,9.303386
28.0,0.5,14.0,0.25,112,2,66,2,n43,27.0,9.303386
28.5,0.5,14.25,0.25,114,2,64,2,n44,27.0,9.303386
29.0,1.0,14.5,0.5,116,4,71,1,n36,27.0,9.303386
29.0,0.5,14.5,0.25,116,2,62,2,n45,27.0,9.303386
29.5,0.5,14.75,0.25,118,2,64,2,n46,27.0,9.303386
30.0,1.0,15.0,0.5,120,4,69,1,n48,30.0,10.201823
30.0,1.0,15.0,0.5,120,4,66,2,n59,30.0,10.201823
31.0,0.5,15.5,0.25,124,2,71,1,n49,30.0,10.201823
31.0,1.0,15.5,0.5,124,4,64,2,n60,30.0,10.201823
