onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,0.25,-1.0,0.25,0,2,71,1,n1,-1.0,2.0219
-0.75,0.25,-0.75,0.25,2,2,69,1,n2,-1.0,2.0219
-0.5,0.25,-0.5,0.25,4,2,68,1,n3,-1.0,2.0219
-0.25,0.25,-0.25,0.25,6,2,69,1,n4,-1.0,2.0219
0.0,0.5,0.0,0.5,8,4,72,1,n6,0.0,2.461269
0.0,0.5,0.0,0.5,8,4,57,5,n12,0.0,2.461269
0.5,0.5,0.5,0.5,12,4,60,5,n13,0.0,2.461269
0.5,0.5,0.5,0.5,12,4,64,5,n14,0.0,2.461269
1.0,0.25,1.0,0.25,16,2,74,1,n8,1.0,2.863245
1.0,0.5,1.0,0.5,16,4,60,5,n15,1.0,2.863245
1.0,0.5,1.0,0.5,16,4,64,5,n16,1.0,2.863245
1.25,0.25,1.25,0.25,18,2,72,1,n9,1.0,2.863245
1.5,0.25,1.5,0.25,20,2,71,1,n10,1.0,2.863245
1.5,0.5,1.5,0.5,20,4,60,5,n17,1.0,2.863245
1.5,0.5,1.5,0.5,20,4,64,5,n18,1.0,2.863245
1.75,0.25,1.75,0.25,22,2,72,1,n11,1.0,2.863245
2.0,0.5,2.0,0.5,24,4,76,1,n19,2.0,3.271231
2.0,0.5,2.0,0.5,24,4,57,5,n25,2.0,3.271231
2.5,0.5,2.5,0.5,28,4,60,5,n26,2.0,3.271231
2.5,0.5,2.5,0.5,28,4,64,5,n27,2.0,3.271231
3.0,0.25,3.0,0.25,32,2,77,1,n21,3.0,3.655178
3.0,0.5,3.0,0.5,32,4,60,5,n28,3.0,3.655178
3.0,0.5,3.0,0.5,32,4,64,5,n29,3.0,3.655178
3.25,0.25,3.25,0.25,34,2,76,1,n22,3.0,3.655178
3.5,0.25,3.5,0.25,36,2,75,1,n23,3.0,3.655178
3.5,0.5,3.5,0.5,36,4,60,5,n30,3.0,3.655178
3.5,0.5,3.5,0.5,36,4,64,5,n31,3.0,3.655178
3.75,0.25,3.75,0.25,38,2,76,1,n24,3.0,3.655178
4.0,0.25,4.0,0.25,40,2,83,1,n32,4.0,4.033116
4.0,0.5,4.0,0.5,40,4,57,5,n40,4.0,4.033116
4.25,0.25,4.25,0.25,42,2,81,1,n33,4.0,4.033116
4.5,0.25,4.5,0.25,44,2,80,1,n34,4.0,4.033116
4.5,0.5,4.5,0.5,44,4,60,5,n41,4.0,4.033116
4.5,0.5,4.5,0.5,44,4,64,5,n42,4.0,4.033116
4.75,0.25,4.75,0.25,46,2,81,1,n35,4.0,4.033116
5.0,0.25,5.0,0.25,48,2,83,1,n36,5.0,4.414392
5.0,0.5,5.0,0.5,48,4,57,5,n43,5.0,4.414392
5.25,0.25,5.25,0.25,50,2,81,1,n37,5.0,4.414392
5.5,0.25,5.5,0.25,52,2,80,1,n38,5.0,4.414392
5.5,0.5,5.5,0.5,52,4,60,5,n44,5.0,4.414392
5.5,0.5,5.5,0.5,52,4,64,5,n45,5.0,4.414392
5.75,0.25,5.75,0.25,54,2,81,1,n39,5.0,4.414392
6.0,1.0,6.0,1.0,56,8,84,1,n46,6.0,4.8063526
6.0,0.5,6.0,0.5,56,4,57,5,n49,6.0,4.8063526
6.5,0.5,6.5,0.5,60,4,60,5,n50,6.0,4.8063526
6.5,0.5,6.5,0.5,60,4,64,5,n51,6.0,4.8063526
7.0,0.5,7.0,0.5,64,4,81,1,n47,7.0,5.225689
7.0,0.5,7.0,0.5,64,4,60,5,n52,7.0,5.225689
7.0,0.5,7.0,0.5,64,4,64,5,n53,7.0,5.225689
7.5,0.5,7.5,0.5,68,4,84,1,n48,7.0,5.225689
7.5,0.5,7.5,0.5,68,4,60,5,n54,7.0,5.225689
7.5,0.5,7.5,0.5,68,4,64,5,n55,7.0,5.225689
8.0,0.5,8.0,0.5,72,4,83,1,n58,8.0,5.5862656
8.0,0.5,8.0,0.5,72,4,52,5,n65,8.0,5.5862656
8.0,0.0,8.0,0.0,72,0,79,1,n56,8.0,5.5862656
8.0,0.0,8.0,0.0,72,0,81,1,n57,8.0,5.5862656
8.5,0.5,8.5,0.5,76,4,78,1,n59,8.0,5.5862656
8.5,0.5,8.5,0.5,76,4,81,1,n60,8.0,5.5862656
8.5,0.5,8.5,0.5,76,4,59,5,n66,8.0,5.5862656
8.5,0.5,8.5,0.5,76,4,64,5,n67,8.0,5.5862656
9.0,0.5,9.0,0.5,80,4,76,1,n61,9.0,6.038322
9.0,0.5,9.0,0.5,80,4,79,1,n62,9.0,6.038322
9.0,0.5,9.0,0.5,80,4,59,5,n68,9.0,6.038322
9.0,0.5,9.0,0.5,80,4,64,5,n69,9.0,6.038322
9.5,0.5,9.5,0.5,84,4,78,1,n63,9.0,6.038322
9.5,0.5,9.5,0.5,84,4,81,1,n64,9.0,6.038322
9.5,0.5,9.5,0.5,84,4,59,5,n70,9.0,6.038322
9.5,0.5,9.5,0.5,84,4,64,5,n71,9.0,6.038322
10.0,0.5,10.0,0.5,88,4,83,1,n74,10.0,6.402905
10.0,0.5,10.0,0.5,88,4,52,5,n81,10.0,6.402905
10.0,0.0,10.0,0.0,88,0,79,1,n72,10.0,6.402905
10.0,0.0,10.0,0.0,88,0,81,1,n73,10.0,6.402905
10.5,0.5,10.5,0.5,92,4,78,1,n75,10.0,6.402905
10.5,0.5,10.5,0.5,92,4,81,1,n76,10.0,6.402905
10.5,0.5,10.5,0.5,92,4,59,5,n82,10.0,6.402905
10.5,0.5,10.5,0.5,92,4,64,5,n83,10.0,6.402905
11.0,0.5,11.0,0.5,96,4,76,1,n77,11.0,6.830923
11.0,0.5,11.0,0.5,96,4,79,1,n78,11.0,6.830923
11.0,0.5,11.0,0.5,96,4,59,5,n84,11.0,6.830923
11.0,0.5,11.0,0.5,96,4,64,5,n85,11.0,6.830923
11.5,0.5,11.5,0.5,100,4,78,1,n79,11.0,6.830923
11.5,0.5,11.5,0.5,100,4,81,1,n80,11.0,6.830923
11.5,0.5,11.5,0.5,100,4,59,5,n86,11.0,6.830923
11.5,0.5,11.5,0.5,100,4,64,5,n87,11.0,6.830923
12.0,0.5,12.0,0.5,104,4,83,1,n90,12.0,7.2035184
12.0,0.5,12.0,0.5,104,4,52,5,n97,12.0,7.2035184
12.0,0.0,12.0,0.0,104,0,79,1,n88,12.0,7.2035184
12.0,0.0,12.0,0.0,104,0,81,1,n89,12.0,7.2035184
12.5,0.5,12.5,0.5,108,4,78,1,n91,12.0,7.2035184
12.5,0.5,12.5,0.5,108,4,81,1,n92,12.0,7.2035184
12.5,0.5,12.5,0.5,108,4,59,5,n98,12.0,7.2035184
12.5,0.5,12.5,0.5,108,4,64,5,n99,12.0,7.2035184
13.0,0.5,13.0,0.5,112,4,76,1,n93,13.0,7.617514
13.0,0.5,13.0,0.5,112,4,79,1,n94,13.0,7.617514
13.0,0.5,13.0,0.5,112,4,47,5,n100,13.0,7.617514
13.5,0.5,13.5,0.5,116,4,75,1,n95,13.0,7.617514
13.5,0.5,13.5,0.5,116,4,78,1,n96,13.0,7.617514
13.5,0.5,13.5,0.5,116,4,59,5,n101,13.0,7.617514
14.0,1.0,14.0,1.0,120,8,76,1,n102,14.0,8.082257
14.0,1.0,14.0,1.0,120,8,52,5,n103,14.0,8.082257
