onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,1.0,1.0,1.0,4,4,56,7,n2,1.0,0.5
2.0,0.5,2.0,0.5,8,2,55,7,n3,2.0,1.769792
2.5,0.25,2.5,0.25,10,1,56,7,n4,2.0,1.769792
2.75,0.25,2.75,0.25,11,1,58,7,n5,2.0,1.769792
3.0,0.5,3.0,0.5,12,2,59,7,n6,3.0,2.914583
3.5,0.5,3.5,0.5,14,2,58,7,n7,3.0,2.914583
4.0,0.5,4.0,0.5,16,2,56,7,n8,4.0,4.047917
4.5,0.5,4.5,0.5,18,2,62,7,n9,4.0,4.047917
5.0,0.5,5.0,0.5,20,2,63,7,n10,5.0,5.232292
5.5,0.5,5.5,0.5,22,2,54,7,n11,5.0,5.232292
6.0,0.5,6.0,0.5,24,2,56,7,n12,6.0,6.370833
6.5,0.5,6.5,0.5,26,2,56,7,n13,6.0,6.370833
7.0,0.5,7.0,0.5,28,2,58,7,n14,7.0,7.508333
7.5,0.5,7.5,0.5,30,2,58,7,n15,7.0,7.508333
8.0,0.5,8.0,0.5,32,2,51,7,n23,8.0,8.663542
8.5,0.5,8.5,0.5,34,2,53,7,n24,8.0,8.663542
9.0,1.0,9.0,1.0,36,4,63,3,n17,9.0,9.929167
9.0,1.5,9.0,1.5,36,6,54,7,n25,9.0,9.929167
10.0,0.5,10.0,0.5,40,2,60,3,n18,10.0,11.092708
10.5,0.25,10.5,0.25,42,1,61,3,n19,10.0,11.092708
10.5,0.25,10.5,0.25,42,1,52,7,n27,10.0,11.092708
10.75,0.25,10.75,0.25,43,1,63,3,n20,10.0,11.092708
10.75,0.25,10.75,0.25,43,1,54,7,n28,10.0,11.092708
11.0,0.5,11.0,0.5,44,2,64,3,n21,11.0,12.16875
11.0,0.5,11.0,0.5,44,2,56,7,n29,11.0,12.16875
11.5,0.5,11.5,0.5,46,2,63,3,n22,11.0,12.16875
11.5,0.25,11.5,0.25,46,1,55,7,n30,11.0,12.16875
11.75,0.25,11.75,0.25,47,1,56,7,n31,11.0,12.16875
12.0,0.5,12.0,0.5,48,2,61,3,n32,12.0,13.258334
12.0,0.5,12.0,0.5,48,2,58,7,n40,12.0,13.258334
12.5,0.5,12.5,0.5,50,2,67,3,n33,12.0,13.258334
12.5,0.25,12.5,0.25,50,1,56,7,n41,12.0,13.258334
12.75,0.25,12.75,0.25,51,1,58,7,n42,12.0,13.258334
13.0,0.5,13.0,0.5,52,2,68,3,n34,13.0,14.367188
13.0,0.5,13.0,0.5,52,2,59,7,n43,13.0,14.367188
13.5,0.5,13.5,0.5,54,2,59,3,n35,13.0,14.367188
13.5,0.5,13.5,0.5,54,2,56,7,n44,13.0,14.367188
14.0,0.5,14.0,0.5,56,2,61,3,n36,14.0,15.461458
14.0,0.5,14.0,0.5,56,2,58,7,n45,14.0,15.461458
14.5,0.5,14.5,0.5,58,2,61,3,n37,14.0,15.461458
15.0,0.5,15.0,0.5,60,2,63,3,n38,15.0,16.571354
15.0,0.5,15.0,0.5,60,2,55,7,n47,15.0,16.571354
15.5,0.5,15.5,0.5,62,2,63,3,n39,15.0,16.571354
16.0,1.0,16.0,1.0,64,4,56,2,n55,16.0,17.6875
16.0,0.5,16.0,0.5,64,2,56,7,n63,16.0,17.6875
16.5,0.5,16.5,0.5,66,2,54,7,n64,16.0,17.6875
17.0,1.0,17.0,1.0,68,4,68,1,n49,17.0,18.840973
17.0,1.5,17.0,1.5,68,6,61,2,n56,17.0,18.840973
17.0,1.0,17.0,1.0,68,4,52,7,n65,17.0,18.840973
18.0,0.5,18.0,0.5,72,2,67,1,n50,18.0,19.934895
18.0,0.5,18.0,0.5,72,2,51,7,n66,18.0,19.934895
18.5,0.25,18.5,0.25,74,1,68,1,n51,18.0,19.934895
18.5,0.25,18.5,0.25,74,1,59,2,n58,18.0,19.934895
18.5,1.0,18.5,1.0,74,4,56,7,n67,18.0,19.934895
18.75,0.25,18.75,0.25,75,1,70,1,n52,18.0,19.934895
18.75,0.25,18.75,0.25,75,1,61,2,n59,18.0,19.934895
19.0,0.5,19.0,0.5,76,2,71,1,n53,19.0,20.96927
19.0,0.5,19.0,0.5,76,2,63,2,n60,19.0,20.96927
19.5,0.5,19.5,0.5,78,2,70,1,n54,19.0,20.96927
19.5,0.25,19.5,0.25,78,1,62,2,n61,19.0,20.96927
19.5,0.5,19.5,0.5,78,2,58,7,n68,19.0,20.96927
19.75,0.25,19.75,0.25,79,1,63,2,n62,19.0,20.96927
20.0,0.5,20.0,0.5,80,2,68,1,n69,20.0,22.038542
20.0,0.5,20.0,0.5,80,2,65,2,n77,20.0,22.038542
20.0,1.0,20.0,1.0,80,4,59,7,n84,20.0,22.038542
20.5,0.5,20.5,0.5,82,2,74,1,n70,20.0,22.038542
20.5,0.25,20.5,0.25,82,1,63,2,n78,20.0,22.038542
20.75,0.25,20.75,0.25,83,1,65,2,n79,20.0,22.038542
21.0,0.5,21.0,0.5,84,2,75,1,n71,21.0,23.152082
21.0,0.5,21.0,0.5,84,2,66,2,n80,21.0,23.152082
21.0,1.0,21.0,1.0,84,4,58,7,n85,21.0,23.152082
21.5,0.5,21.5,0.5,86,2,66,1,n72,21.0,23.152082
21.5,0.5,21.5,0.5,86,2,63,2,n81,21.0,23.152082
22.0,0.5,22.0,0.5,88,2,68,1,n73,22.0,24.204514
22.0,0.5,22.0,0.5,88,2,65,2,n82,22.0,24.204514
22.0,2.5,22.0,2.5,88,10,56,7,n86,22.0,24.204514
22.5,0.5,22.5,0.5,90,2,68,1,n74,22.0,24.204514
23.0,0.5,23.0,0.5,92,2,70,1,n75,23.0,25.254168
23.0,0.5,23.0,0.5,92,2,62,2,n83,23.0,25.254168
23.5,0.5,23.5,0.5,94,2,70,1,n76,23.0,25.254168
24.0,0.5,24.0,0.5,96,2,63,1,n87,24.0,26.272917
24.0,1.0,24.0,1.0,96,4,63,2,n96,24.0,26.272917
24.5,0.5,24.5,0.5,98,2,65,1,n88,24.0,26.272917
24.5,0.25,24.5,0.25,98,1,54,7,n106,24.0,26.272917
24.75,0.25,24.75,0.25,99,1,56,7,n107,24.0,26.272917
25.0,1.5,25.0,1.5,100,6,66,1,n89,25.0,27.331944
25.0,0.5,25.0,0.5,100,2,58,5,n100,25.0,27.331944
25.0,1.0,25.0,1.0,100,4,51,7,n108,25.0,27.331944
25.5,0.5,25.5,0.5,102,2,58,2,n97,25.0,27.331944
25.5,0.5,25.5,0.5,102,2,54,5,n101,25.0,27.331944
26.0,1.0,26.0,1.0,104,4,56,2,n98,26.0,28.389584
26.0,0.5,26.0,0.5,104,2,51,5,n102,26.0,28.389584
26.0,0.5,26.0,0.5,104,2,48,7,n109,26.0,28.389584
26.5,0.25,26.5,0.25,106,1,64,1,n91,26.0,28.389584
26.5,0.5,26.5,0.5,106,2,52,5,n103,26.0,28.389584
26.5,0.25,26.5,0.25,106,1,49,7,n110,26.0,28.389584
26.75,0.25,26.75,0.25,107,1,66,1,n92,26.0,28.389584
26.75,0.25,26.75,0.25,107,1,51,7,n111,26.0,28.389584
27.0,0.5,27.0,0.5,108,2,68,1,n93,27.0,29.429688
27.0,0.5,27.0,0.5,108,2,52,7,n112,27.0,29.429688
27.5,0.25,27.5,0.25,110,1,67,1,n94,27.0,29.429688
27.5,0.5,27.5,0.5,110,2,63,2,n99,27.0,29.429688
27.5,0.5,27.5,0.5,110,2,59,5,n104,27.0,29.429688
27.5,0.5,27.5,0.5,110,2,51,7,n113,27.0,29.429688
27.75,0.25,27.75,0.25,111,1,68,1,n95,27.0,29.429688
28.0,0.5,28.0,0.5,112,2,70,1,n114,28.0,30.513802
28.0,0.5,28.0,0.5,112,2,64,2,n121,28.0,30.513802
28.0,1.0,28.0,1.0,112,4,61,3,n129,28.0,30.513802
28.0,0.5,28.0,0.5,112,2,49,5,n131,28.0,30.513802
28.5,0.25,28.5,0.25,114,1,68,1,n115,28.0,30.513802
28.5,0.5,28.5,0.5,114,2,63,2,n122,28.0,30.513802
28.5,0.5,28.5,0.5,114,2,55,5,n132,28.0,30.513802
28.75,0.25,28.75,0.25,115,1,70,1,n116,28.0,30.513802
29.0,0.5,29.0,0.5,116,2,71,1,n117,29.0,31.56875
29.0,0.5,29.0,0.5,116,2,56,5,n133,29.0,31.56875
29.5,0.5,29.5,0.5,118,2,68,1,n118,29.0,31.56875
29.5,0.5,29.5,0.5,118,2,63,2,n124,29.0,31.56875
29.5,0.5,29.5,0.5,118,2,63,3,n130,29.0,31.56875
29.5,0.5,29.5,0.5,118,2,47,5,n134,29.0,31.56875
30.0,0.5,30.0,0.5,120,2,70,1,n119,30.0,32.60208
30.0,0.5,30.0,0.5,120,2,61,2,n125,30.0,32.60208
30.0,0.5,30.0,0.5,120,2,64,2,n126,30.0,32.60208
30.0,0.5,30.0,0.5,120,2,49,5,n135,30.0,32.60208
30.5,0.5,30.5,0.5,122,2,49,5,n136,30.0,32.60208
31.0,0.5,31.0,0.5,124,2,67,1,n120,31.0,33.65599
31.0,0.5,31.0,0.5,124,2,58,2,n127,31.0,33.65599
31.0,0.5,31.0,0.5,124,2,63,2,n128,31.0,33.65599
31.0,0.5,31.0,0.5,124,2,51,5,n137,31.0,33.65599
