onset_sec,duration_sec,pitch,velocity,track,channel,id,last_beat,last_beat_ref
0.9765625,0.12630208,77,62,1,0,0,-10.0,-10.0
1.109375,0.098958336,73,57,1,0,1,0.979818,0.0
0.98307294,0.23828125,49,40,1,0,2,0.979818,0.0
1.2239584,0.09765625,68,55,1,0,3,1.223958,1.0
1.3111979,0.125,73,51,1,0,4,1.223958,1.0
1.4557291,0.04296875,61,61,1,0,5,1.451172,2.0
1.4466146,0.098958336,77,66,1,0,6,1.223958,1.0
1.5481771,0.109375,73,55,1,0,7,1.451172,2.0
1.6692709,0.104166664,78,59,1,0,8,1.66862,3.0
1.6679688,0.18489583,51,59,1,0,9,1.451172,2.0
1.7786459,0.095052086,73,51,1,0,10,1.66862,3.0
1.8815104,0.08984375,78,64,1,0,11,1.88151,4.0
1.9856771,0.098958336,73,62,1,0,12,1.88151,4.0
2.1028645,0.04296875,61,62,1,0,13,2.098959,5.0
2.095052,0.07421875,78,70,1,0,14,1.88151,4.0
2.2005208,0.087239586,73,65,1,0,15,2.098959,5.0
2.3007812,0.08984375,80,75,1,0,16,2.098959,5.0
2.423177,0.084635414,73,67,1,0,17,2.308594,6.0
2.3164062,0.22135417,53,66,1,0,18,2.308594,6.0
2.5234375,0.07421875,80,76,1,0,19,2.308594,6.0
2.6158855,0.098958336,73,72,1,0,20,2.523438,7.0
2.7578125,0.040364582,61,69,1,0,21,2.743489,8.0
2.7291667,0.07421875,80,81,1,0,22,2.523438,7.0
2.8320312,0.087239586,73,75,1,0,23,2.743489,8.0
2.9453125,0.087239586,82,81,1,0,24,2.743489,8.0
3.0572917,0.08203125,73,73,1,0,25,2.953125,9.0
2.9609375,0.22786458,54,66,1,0,26,2.953125,9.0
3.1640625,0.076822914,82,83,1,0,27,3.164062,10.0
3.2734375,0.075520836,73,74,1,0,28,3.164062,10.0
3.4179688,0.040364582,61,68,1,0,29,3.398438,11.0
3.3789062,0.092447914,82,81,1,0,30,3.164062,10.0
3.4947917,0.07421875,73,73,1,0,31,3.398438,11.0
3.610677,0.088541664,80,71,1,0,32,3.398438,11.0
3.7148438,0.092447914,73,67,1,0,33,3.613281,12.0
3.6158855,0.203125,53,62,1,0,34,3.613281,12.0
3.8320312,0.088541664,80,70,1,0,35,3.832031,13.0
3.9335938,0.079427086,73,69,1,0,36,3.832031,13.0
4.0611978,0.041666668,61,62,1,0,37,4.057943,14.0
4.0546875,0.079427086,80,71,1,0,38,3.832031,13.0
4.153646,0.084635414,73,65,1,0,39,4.057943,14.0
4.2604165,0.123697914,78,65,1,0,40,4.057943,14.0
4.2721353,0.19661458,51,58,1,0,41,4.266276,15.0
4.372396,0.1171875,77,62,1,0,42,4.266276,15.0
4.4908853,0.100260414,75,62,1,0,43,4.490885,16.0
4.5872397,0.123697914,77,61,1,0,44,4.490885,16.0
4.7252603,0.037760418,60,53,1,0,45,4.714192,17.0
4.703125,0.09375,78,65,1,0,46,4.490885,16.0
4.8111978,0.07421875,75,58,1,0,47,4.714192,17.0
4.9179688,0.104166664,77,63,1,0,48,4.714192,17.0
4.924479,0.17838542,49,54,1,0,49,4.921224,18.0
5.0416665,0.09375,75,64,1,0,50,4.921224,18.0
5.1419272,0.106770836,73,64,1,0,51,5.141927,19.0
5.2486978,0.109375,75,66,1,0,52,5.141927,19.0
5.3736978,0.118489586,77,66,1,0,53,5.141927,19.0
5.4986978,0.1171875,73,63,1,0,54,5.376953,20.0
5.6106772,0.098958336,75,67,1,0,55,5.610677,21.0
5.3802085,0.43229166,61,66,1,0,56,5.376953,20.0
5.7122397,0.118489586,77,70,1,0,57,5.610677,21.0
5.8216147,0.118489586,75,61,1,0,58,5.610677,21.0
5.846354,0.104166664,60,58,1,0,59,5.833984,22.0
5.9283853,0.072916664,73,65,1,0,60,5.833984,22.0
5.9583335,0.0859375,58,59,1,0,61,5.833984,22.0
6.0351562,0.076822914,72,60,1,0,62,5.833984,22.0
6.0572915,0.092447914,56,60,1,0,63,6.046224,23.0
6.1640625,0.06640625,58,57,1,0,64,6.046224,23.0
6.1367188,0.111979164,70,65,1,0,65,6.046224,23.0
6.2669272,0.092447914,60,59,1,0,66,6.26237,24.0
6.3645835,0.1015625,56,56,1,0,67,6.26237,24.0
6.2578125,0.24869792,68,65,1,0,68,6.046224,23.0
6.484375,0.076822914,51,57,1,0,69,6.484375,25.0
6.575521,0.092447914,56,53,1,0,70,6.484375,25.0
6.6875,0.036458332,80,70,1,0,71,6.484375,25.0
6.6979165,0.059895832,60,61,1,0,72,6.692709,26.0
6.7929688,0.084635414,56,50,1,0,73,6.692709,26.0
6.9127603,0.080729164,61,59,1,0,74,6.907552,27.0
7.0234375,0.083333336,56,60,1,0,75,6.907552,27.0
6.9023438,0.2565104,70,73,1,0,76,6.692709,26.0
7.1367188,0.069010414,61,63,1,0,77,6.907552,27.0
7.231771,0.092447914,56,66,1,0,78,7.136719,28.0
7.3528647,0.03125,80,72,1,0,79,7.349609,29.0
7.346354,0.0703125,61,66,1,0,80,7.136719,28.0
7.450521,0.09765625,56,57,1,0,81,7.349609,29.0
7.5742188,0.083333336,63,65,1,0,82,7.349609,29.0
7.6861978,0.091145836,56,66,1,0,83,7.579427,30.0
7.5846353,0.21354167,72,74,1,0,84,7.579427,30.0
7.7981772,0.080729164,63,67,1,0,85,7.798177,31.0
7.9010415,0.096354164,56,69,1,0,86,7.798177,31.0
8.015625,0.046875,80,75,1,0,87,8.015625,32.0
8.015625,0.088541664,63,70,1,0,88,8.015625,32.0
8.114583,0.11328125,56,67,1,0,89,8.015625,32.0
8.246094,0.11328125,65,68,1,0,90,8.243489,33.0
8.3619795,0.096354164,56,70,1,0,91,8.243489,33.0
8.240886,0.28125,73,76,1,0,92,8.015625,32.0
8.4765625,0.096354164,65,73,1,0,93,8.476562,34.0
8.578125,0.096354164,56,73,1,0,94,8.476562,34.0
8.7057295,0.03125,80,75,1,0,95,8.692709,35.0
8.6796875,0.084635414,65,74,1,0,96,8.476562,34.0
8.782552,0.111979164,56,70,1,0,97,8.692709,35.0
8.9036455,0.1015625,63,69,1,0,98,8.692709,35.0
9.005208,0.10546875,56,65,1,0,99,8.910808,36.0
8.917969,0.20182292,72,74,1,0,100,8.910808,36.0
9.121094,0.09375,63,65,1,0,101,9.121094,37.0
9.223958,0.095052086,56,65,1,0,102,9.121094,37.0
9.3359375,0.036458332,80,70,1,0,103,9.121094,37.0
9.338542,0.083333336,63,63,1,0,104,9.33724,38.0
9.4348955,0.14973958,56,59,1,0,105,9.33724,38.0
9.5598955,0.0859375,61,64,1,0,106,9.33724,38.0
9.677083,0.100260414,60,63,1,0,107,9.566406,39.0
9.572917,0.23177083,70,68,1,0,108,9.566406,39.0
9.782552,0.08203125,58,62,1,0,109,9.782552,40.0
9.8880205,0.079427086,60,58,1,0,110,9.782552,40.0
9.990886,0.033854168,79,70,1,0,111,9.988932,41.0
9.9869795,0.10546875,61,63,1,0,112,9.782552,40.0
10.104167,0.063802086,58,63,1,0,113,9.988932,41.0
10.2265625,0.088541664,60,61,1,0,114,10.220703,42.0
10.334636,0.1015625,58,60,1,0,115,10.220703,42.0
10.214844,0.234375,68,65,1,0,116,9.988932,41.0
10.4505205,0.110677086,56,62,1,0,117,10.220703,42.0
10.571614,0.080729164,58,62,1,0,118,10.450521,43.0
10.673177,0.096354164,60,61,1,0,119,10.670573,44.0
10.7786455,0.114583336,56,53,1,0,120,10.670573,44.0
10.897136,0.092447914,58,58,1,0,121,10.897135,45.0
11.0182295,0.080729164,59,53,1,0,122,10.897135,45.0
10.667969,0.49479166,80,76,1,0,123,10.450521,43.0
11.154948,0.061197918,58,51,1,0,124,11.142578,46.0
11.130208,0.13151042,78,64,1,0,125,10.897135,45.0
11.240886,0.095052086,77,66,1,0,126,11.142578,46.0
11.244792,0.12109375,56,52,1,0,127,11.142578,46.0
11.365886,0.053385418,54,44,1,0,128,11.360026,47.0
11.354167,0.09765625,75,62,1,0,129,11.142578,46.0
11.459636,0.102864586,77,62,1,0,130,11.360026,47.0
11.46875,0.104166664,53,48,1,0,131,11.360026,47.0
11.59375,0.09375,78,60,1,0,132,11.360026,47.0
11.714844,0.069010414,75,56,1,0,133,11.598308,48.0
11.602864,0.19401042,51,52,1,0,134,11.598308,48.0
11.821614,0.087239586,70,53,1,0,135,11.598308,48.0
11.9453125,0.067708336,75,49,1,0,136,11.821615,49.0
12.045573,0.032552082,63,53,1,0,137,12.042969,50.0
12.040364,0.063802086,78,53,1,0,138,11.821615,49.0
12.1484375,0.067708336,75,53,1,0,139,12.042969,50.0
12.2526045,0.088541664,80,58,1,0,140,12.042969,50.0
12.264323,0.18359375,53,53,1,0,141,12.258463,51.0
12.364583,0.091145836,75,60,1,0,142,12.258463,51.0
12.496094,0.06640625,80,64,1,0,143,12.496094,52.0
12.602864,0.071614586,75,55,1,0,144,12.496094,52.0
12.71875,0.03125,63,53,1,0,145,12.708334,53.0
12.697917,0.055989582,80,66,1,0,146,12.496094,52.0
12.817708,0.067708336,75,58,1,0,147,12.708334,53.0
12.923177,0.080729164,82,65,1,0,148,12.708334,53.0
13.037761,0.084635414,75,60,1,0,149,12.927734,54.0
12.932292,0.19401042,54,57,1,0,150,12.927734,54.0
13.1484375,0.063802086,82,68,1,0,151,12.927734,54.0
13.25,0.0703125,75,62,1,0,152,13.148438,55.0
13.369792,0.048177082,63,59,1,0,153,13.363933,56.0
13.358073,0.08203125,82,69,1,0,154,13.148438,55.0
13.4713545,0.079427086,75,64,1,0,155,13.363933,56.0
13.584636,0.071614586,83,64,1,0,156,13.363933,56.0
13.688802,0.07421875,75,65,1,0,157,13.585287,57.0
13.5859375,0.21354167,56,58,1,0,158,13.585287,57.0
13.800781,0.075520836,83,70,1,0,159,13.800781,58.0
13.901042,0.075520836,75,67,1,0,160,13.800781,58.0
14.024739,0.0390625,83,65,1,0,161,13.800781,58.0
14.040364,0.029947916,63,54,1,0,162,14.032552,59.0
14.115886,0.083333336,75,67,1,0,163,14.032552,59.0
14.238281,0.065104164,82,64,1,0,164,14.032552,59.0
14.2578125,0.16276042,54,51,1,0,165,14.248047,60.0
14.347656,0.091145836,75,62,1,0,166,14.248047,60.0
14.464844,0.072916664,82,64,1,0,167,14.464844,61.0
14.5807295,0.061197918,75,61,1,0,168,14.464844,61.0
14.683594,0.049479168,63,59,1,0,169,14.464844,61.0
14.688802,0.0859375,82,62,1,0,170,14.686198,62.0
14.7838545,0.079427086,75,62,1,0,171,14.686198,62.0
14.891927,0.14322917,80,59,1,0,172,14.686198,62.0
14.921875,0.15494792,53,53,1,0,173,14.906901,63.0
15.009114,0.087239586,78,59,1,0,174,14.906901,63.0
15.1067705,0.111979164,77,61,1,0,175,14.906901,63.0
15.230469,0.083333336,78,59,1,0,176,15.106771,64.0
15.348958,0.04296875,62,54,1,0,177,15.340494,65.0
15.332031,0.1015625,80,61,1,0,178,15.106771,64.0
15.447917,0.111979164,77,67,1,0,179,15.340494,65.0
15.574219,0.110677086,78,58,1,0,180,15.572917,66.0
15.571614,0.16666667,51,63,1,0,181,15.340494,65.0
15.6848955,0.072916664,77,58,1,0,182,15.572917,66.0
15.791667,0.078125,75,63,1,0,183,15.791667,67.0
15.895833,0.110677086,77,67,1,0,184,15.791667,67.0
16.015625,0.05859375,78,58,1,0,185,15.791667,67.0
16.122396,0.096354164,75,59,1,0,186,16.020834,68.0
16.25,0.08984375,77,62,1,0,187,16.25,69.0
16.026041,0.421875,63,65,1,0,188,16.020834,68.0
16.348959,0.122395836,78,68,1,0,189,16.25,69.0
16.463541,0.10546875,61,57,1,0,190,16.25,69.0
16.477865,0.13020833,77,63,1,0,191,16.470703,70.0
16.592447,0.065104164,60,55,1,0,192,16.470703,70.0
16.579428,0.115885414,75,69,1,0,193,16.470703,70.0
16.691406,0.059895832,58,59,1,0,194,16.684896,71.0
16.678385,0.075520836,73,67,1,0,195,16.470703,70.0
16.80599,0.05078125,60,58,1,0,196,16.684896,71.0
16.790365,0.079427086,72,63,1,0,197,16.684896,71.0
16.902344,0.0703125,61,54,1,0,198,16.89974,72.0
17.00651,0.063802086,58,56,1,0,199,16.89974,72.0
16.897135,0.22786458,70,62,1,0,200,16.684896,71.0
17.117188,0.079427086,53,52,1,0,201,17.117188,73.0
17.235678,0.057291668,58,50,1,0,202,17.117188,73.0
17.330729,0.041666668,82,63,1,0,203,17.329428,74.0
17.328125,0.063802086,61,54,1,0,204,17.117188,73.0
17.428385,0.08203125,58,56,1,0,205,17.329428,74.0
17.563803,0.083333336,63,54,1,0,206,17.56315,75.0
17.671875,0.078125,58,53,1,0,207,17.56315,75.0
17.5625,0.24609375,72,58,1,0,208,17.329428,74.0
17.811197,0.059895832,63,50,1,0,209,17.811197,76.0
17.904947,0.0546875,58,57,1,0,210,17.811197,76.0
18.009115,0.0390625,82,68,1,0,211,18.001303,77.0
17.99349,0.078125,63,58,1,0,212,17.811197,76.0
18.091146,0.09375,58,57,1,0,213,18.001303,77.0
18.222656,0.09375,65,60,1,0,214,18.220703,78.0
18.334635,0.102864586,58,61,1,0,215,18.220703,78.0
18.21875,0.2643229,73,66,1,0,216,18.001303,77.0
18.463541,0.088541664,65,64,1,0,217,18.220703,78.0
18.579428,0.076822914,58,63,1,0,218,18.463543,79.0
18.68099,0.032552082,82,75,1,0,219,18.463543,79.0
18.686197,0.0703125,65,63,1,0,220,18.683594,80.0
18.799479,0.092447914,58,63,1,0,221,18.683594,80.0
18.903646,0.109375,66,64,1,0,222,18.902994,81.0
19.028646,0.088541664,58,61,1,0,223,18.902994,81.0
18.902344,0.2734375,75,73,1,0,224,18.683594,80.0
19.119791,0.096354164,66,65,1,0,225,18.902994,81.0
19.227865,0.100260414,58,63,1,0,226,19.119793,82.0
19.348959,0.033854168,82,76,1,0,227,19.345703,83.0
19.342447,0.118489586,66,65,1,0,228,19.119793,82.0
19.46224,0.1015625,58,61,1,0,229,19.345703,83.0
19.572916,0.125,65,67,1,0,230,19.570965,84.0
19.705729,0.08203125,58,62,1,0,231,19.570965,84.0
19.56901,0.26171875,73,78,1,0,232,19.345703,83.0
19.808594,0.087239586,65,57,1,0,233,19.808594,85.0
19.923178,0.06640625,58,67,1,0,234,19.808594,85.0
20.027344,0.033854168,82,79,1,0,235,19.808594,85.0
20.03776,0.0859375,65,64,1,0,236,20.032553,86.0
20.144531,0.10546875,58,61,1,0,237,20.032553,86.0
20.229166,0.111979164,63,61,1,0,238,20.032553,86.0
20.332031,0.11328125,61,66,1,0,239,20.23698,87.0
20.244791,0.20833333,72,73,1,0,240,20.23698,87.0
20.454428,0.114583336,60,68,1,0,241,20.454428,88.0
20.575521,0.100260414,61,69,1,0,242,20.454428,88.0
20.682291,0.0546875,81,68,1,0,243,20.454428,88.0
20.684896,0.08984375,63,63,1,0,244,20.683594,89.0
20.782553,0.091145836,60,62,1,0,245,20.683594,89.0
20.910156,0.102864586,61,67,1,0,246,20.683594,89.0
21.026041,0.114583336,60,73,1,0,247,20.914713,90.0
20.919271,0.23697917,70,76,1,0,248,20.914713,90.0
21.134115,0.10546875,58,70,1,0,249,21.134115,91.0
21.234375,0.13151042,60,70,1,0,250,21.134115,91.0
21.352865,0.1484375,61,71,1,0,251,21.134115,91.0
21.497396,0.13932292,58,70,1,0,252,21.36849,92.0
21.63151,0.11328125,64,73,1,0,253,21.63151,93.0
21.747396,0.102864586,62,71,1,0,254,21.63151,93.0
21.384115,0.51432294,82,86,1,0,255,21.36849,92.0
21.848959,0.10546875,60,76,1,0,256,21.63151,93.0
21.959635,0.091145836,62,76,1,0,257,21.85026,94.0
21.851562,0.25,80,81,1,0,258,21.85026,94.0
