onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
3.75,0.083333336,3.75,0.083333336,90,2,60,1,n5,-10.0,-10.0
3.8333333,0.083333336,3.8333333,0.083333336,92,2,65,1,n6,-10.0,-10.0
3.9166667,0.083333336,3.9166667,0.083333336,94,2,68,1,n7,-10.0,-10.0
4.0,1.75,4.0,1.75,96,42,72,1,n9,4.0,1.125
4.0,3.0,4.0,3.0,96,72,56,5,n15,4.0,1.125
4.0,4.0,4.0,4.0,96,96,48,6,n18,4.0,1.125
4.0,10.0,4.0,10.0,96,240,41,7,n19,4.0,1.125
5.75,0.25,5.75,0.25,138,6,70,1,n10,5.0,1.8990885
6.0,0.75,6.0,0.75,144,18,68,1,n11,6.0,2.673177
6.75,0.25,6.75,0.25,162,6,70,1,n12,6.0,2.673177
7.0,0.75,7.0,0.75,168,18,67,1,n13,7.0,3.239583
7.0,1.0,7.0,1.0,168,24,43,5,n16,7.0,3.239583
7.0,1.0,7.0,1.0,168,24,52,5,n17,7.0,3.239583
7.75,0.25,7.75,0.25,186,6,68,1,n14,7.0,3.239583
8.0,0.75,8.0,0.75,192,18,65,1,n20,8.0,3.764323
8.0,4.0,8.0,4.0,192,96,53,5,n28,8.0,3.764323
8.0,1.0,8.0,1.0,192,24,44,6,n29,8.0,3.764323
8.75,0.25,8.75,0.25,210,6,66,1,n21,8.0,3.764323
9.0,0.75,9.0,0.75,216,18,63,1,n22,9.0,4.279297
9.0,1.0,9.0,1.0,216,24,45,6,n30,9.0,4.279297
9.75,0.25,9.75,0.25,234,6,65,1,n23,9.0,4.279297
10.0,0.75,10.0,0.75,240,18,61,1,n24,10.0,4.751953
10.0,1.0,10.0,1.0,240,24,46,6,n31,10.0,4.751953
10.75,0.25,10.75,0.25,258,6,63,1,n25,10.0,4.751953
11.0,0.75,11.0,0.75,264,18,60,1,n26,11.0,5.2265625
11.0,1.0,11.0,1.0,264,24,48,6,n32,11.0,5.2265625
11.75,0.25,11.75,0.25,282,6,61,1,n27,11.0,5.2265625
12.0,0.75,12.0,0.75,288,18,58,1,n34,12.0,5.735677
12.0,2.0,12.0,2.0,288,48,53,5,n42,12.0,5.735677
12.0,1.0,12.0,1.0,288,24,49,6,n47,12.0,5.735677
12.75,0.25,12.75,0.25,306,6,60,1,n35,12.0,5.735677
13.0,0.75,13.0,0.75,312,18,56,1,n36,13.0,6.2259116
13.0,1.0,13.0,1.0,312,24,48,6,n48,13.0,6.2259116
13.75,0.25,13.75,0.25,330,6,58,1,n37,13.0,6.2259116
14.0,0.75,14.0,0.75,336,18,54,1,n38,14.0,6.71224
14.0,1.0,14.0,1.0,336,24,46,5,n43,14.0,6.71224
14.0,1.0,14.0,1.0,336,24,49,5,n44,14.0,6.71224
14.75,0.25,14.75,0.25,354,6,56,1,n39,14.0,6.71224
15.0,0.75,15.0,0.75,360,18,53,1,n40,15.0,7.175781
15.0,1.0,15.0,1.0,360,24,44,5,n45,15.0,7.175781
15.0,1.0,15.0,1.0,360,24,48,5,n46,15.0,7.175781
15.75,0.25,15.75,0.25,378,6,55,1,n41,15.0,7.175781
16.0,0.5,16.0,0.5,384,12,52,1,n50,16.0,7.657552
16.0,0.5,16.0,0.5,384,12,43,5,n63,16.0,7.657552
16.0,0.5,16.0,0.5,384,12,46,5,n64,16.0,7.657552
17.0,0.5,17.0,0.5,408,12,67,1,n52,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,70,1,n53,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,73,1,n54,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,52,5,n66,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,55,5,n67,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,58,5,n68,17.0,8.347656
17.0,0.5,17.0,0.5,408,12,61,5,n69,17.0,8.347656
18.75,0.083333336,18.75,0.083333336,450,2,72,1,n58,18.0,9.275391
18.833334,0.083333336,18.833334,0.083333336,452,2,73,1,n59,18.0,9.275391
18.916666,0.083333336,18.916666,0.083333336,454,2,75,1,n60,18.0,9.275391
19.0,0.75,19.0,0.75,456,18,73,1,n61,19.0,10.203125
19.75,0.25,19.75,0.25,474,6,72,1,n62,19.0,10.203125
20.0,1.0,20.0,1.0,480,24,72,1,n72,20.0,10.85026
20.0,1.0,20.0,1.0,480,24,53,5,n80,20.0,10.85026
