onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,12,72,1,n1,0.0,1.009115
1.0,0.5,1.0,0.5,24,12,67,1,n3,1.0,1.532552
2.0,0.5,2.0,0.5,48,12,64,1,n5,2.0,2.06901
2.5,0.5,2.5,0.5,60,12,48,5,n11,2.0,2.06901
3.0,0.5,3.0,0.5,72,12,36,5,n12,3.0,2.571615
3.5,0.5,3.5,0.5,84,12,69,1,n8,3.0,2.571615
4.0,0.5,4.0,0.5,96,12,62,1,n14,4.0,3.057292
4.5,0.5,4.5,0.5,108,12,48,5,n23,4.0,3.057292
5.0,0.5,5.0,0.5,120,12,36,5,n24,5.0,3.544271
5.5,0.5,5.5,0.5,132,12,67,1,n17,5.0,3.544271
6.0,0.5,6.0,0.5,144,12,60,1,n18,6.0,4.045573
6.5,0.5,6.5,0.5,156,12,48,5,n27,6.0,4.045573
7.0,0.5,7.0,0.5,168,12,36,5,n28,7.0,4.539062
7.5,0.5,7.5,0.5,180,12,76,1,n21,7.0,4.539062
8.0,0.5,8.0,0.5,192,12,65,1,n30,8.0,5.036458
8.5,0.5,8.5,0.5,204,12,48,5,n39,8.0,5.036458
9.0,0.5,9.0,0.5,216,12,36,5,n40,9.0,5.522135
9.5,0.5,9.5,0.5,228,12,74,1,n33,9.0,5.522135
10.0,0.5,10.0,0.5,240,12,64,1,n34,10.0,6.033854
10.5,0.5,10.5,0.5,252,12,48,5,n43,10.0,6.033854
11.0,0.5,11.0,0.5,264,12,36,5,n44,11.0,6.514323
11.5,0.5,11.5,0.5,276,12,72,1,n37,11.0,6.514323
12.0,0.5,12.0,0.5,288,12,62,1,n46,12.0,7.003906
12.5,0.5,12.5,0.5,300,12,69,1,n47,12.0,7.003906
12.5,0.5,12.5,0.5,300,12,48,5,n56,12.0,7.003906
13.0,0.5,13.0,0.5,312,12,57,1,n48,13.0,7.501302
13.0,0.5,13.0,0.5,312,12,36,5,n57,13.0,7.501302
13.5,0.5,13.5,0.5,324,12,59,1,n49,13.0,7.501302
14.0,0.5,14.0,0.5,336,12,62,1,n50,14.0,8.00651
14.5,0.5,14.5,0.5,348,12,60,1,n51,14.0,8.00651
14.5,0.5,14.5,0.5,348,12,48,5,n60,14.0,8.00651
15.0,0.5,15.0,0.5,360,12,36,5,n61,15.0,8.49349
15.5,0.5,15.5,0.5,372,12,62,1,n53,15.0,8.49349
15.5,0.5,15.5,0.5,372,12,59,2,n54,15.0,8.49349
16.0,0.5,16.0,0.5,384,12,65,1,n63,16.0,9.010417
16.0,0.5,16.0,0.5,384,12,62,2,n72,16.0,9.010417
16.5,0.5,16.5,0.5,396,12,64,1,n64,16.0,9.010417
16.5,0.5,16.5,0.5,396,12,60,2,n73,16.0,9.010417
16.5,0.5,16.5,0.5,396,12,48,5,n78,16.0,9.010417
17.0,0.5,17.0,0.5,408,12,36,5,n79,17.0,9.492188
17.5,0.5,17.5,0.5,420,12,65,1,n66,17.0,9.492188
17.5,0.5,17.5,0.5,420,12,62,2,n74,17.0,9.492188
18.0,0.5,18.0,0.5,432,12,69,1,n67,18.0,9.986979
18.0,0.5,18.0,0.5,432,12,65,2,n75,18.0,9.986979
18.5,0.5,18.5,0.5,444,12,67,1,n68,18.0,9.986979
18.5,0.5,18.5,0.5,444,12,64,2,n76,18.0,9.986979
18.5,0.5,18.5,0.5,444,12,48,5,n82,18.0,9.986979
19.0,0.5,19.0,0.5,456,12,36,5,n83,19.0,10.46875
19.5,0.5,19.5,0.5,468,12,62,1,n70,19.0,10.46875
19.5,0.5,19.5,0.5,468,12,71,1,n71,19.0,10.46875
20.0,0.5,20.0,0.5,480,12,65,1,n85,20.0,10.990234
20.0,0.5,20.0,0.5,480,12,74,1,n86,20.0,10.990234
20.5,0.5,20.5,0.5,492,12,64,1,n87,20.0,10.990234
20.5,0.5,20.5,0.5,492,12,72,1,n88,20.0,10.990234
20.5,0.5,20.5,0.5,492,12,48,5,n98,20.0,10.990234
21.0,0.5,21.0,0.5,504,12,36,5,n99,21.0,11.47526
21.5,0.5,21.5,0.5,516,12,71,1,n90,21.0,11.47526
21.5,0.5,21.5,0.5,516,12,74,1,n91,21.0,11.47526
22.0,1.0,22.0,1.0,528,24,74,1,n92,22.0,12.113281
22.0,1.0,22.0,1.0,528,24,77,1,n93,22.0,12.113281
23.0,0.5,23.0,0.5,552,12,72,1,n94,23.0,14.029297
23.0,0.5,23.0,0.5,552,12,76,1,n95,23.0,14.029297
24.0,0.5,24.0,0.5,576,12,72,1,n102,24.0,15.64388
24.0,0.5,24.0,0.5,576,12,76,1,n103,24.0,15.64388
