onset_sec,duration_sec,pitch,velocity,track,channel,id,last_beat,last_beat_ref
2.0491393,0.3856826,84,60,1,0,0,2.049139,-1.0
2.1068313,0.32799047,86,61,1,0,1,2.049139,-1.0
2.1752074,0.25961462,84,67,1,0,2,2.049139,-1.0
2.2222157,0.2126062,86,72,1,0,3,2.049139,-1.0
2.2884548,0.14636709,84,67,1,0,4,2.049139,-1.0
2.38354,0.0512819,83,28,1,0,5,2.049139,-1.0
2.4134545,0.05876051,84,66,1,0,6,2.049139,-1.0
2.5021293,0.03632468,93,69,1,0,7,2.049139,-1.0
2.572642,0.4369645,91,75,1,0,8,2.506403,0.0
2.6324708,0.37713563,89,64,1,0,9,2.506403,0.0
2.701915,0.3076914,84,58,1,0,10,2.506403,0.0
2.778838,0.23076855,81,68,1,0,11,2.778838,1.0
2.8440087,0.1655978,79,63,1,0,12,2.778838,1.0
2.5181549,0.49145153,48,33,1,0,13,2.506403,0.0
2.9123845,0.09722193,77,62,1,0,14,2.778838,1.0
2.9871707,0.027777696,72,54,1,0,15,2.778838,1.0
2.506403,0.5096139,41,30,1,0,16,2.506403,0.0
3.042726,0.035256308,47,34,1,0,17,2.778838,1.0
3.0523415,0.027777696,48,64,1,0,18,2.778838,1.0
3.0630252,0.037393052,69,67,1,0,19,3.0528755,2.0
3.1271274,0.048076782,67,64,1,0,20,3.0528755,2.0
3.1965718,0.024572577,65,57,1,0,21,3.0528755,2.0
3.259606,0.053418647,60,59,1,0,22,3.0528755,2.0
3.3322551,0.035256308,48,53,1,0,23,3.0528755,2.0
3.3643062,0.04700841,57,67,1,0,24,3.3482804,3.0
3.4337506,0.049145155,55,56,1,0,25,3.3482804,3.0
3.5085366,0.03632468,53,45,1,0,26,3.3482804,3.0
3.5961432,0.048076782,48,49,1,0,27,3.3482804,3.0
3.64422,0.20940109,29,51,1,0,28,3.3482804,3.0
3.6452885,0.20833272,41,46,1,0,29,3.645288,4.0
3.6655874,0.18803364,53,58,1,0,30,3.645288,4.0
3.7489207,0.10470054,55,60,1,0,31,3.645288,4.0
3.8172965,0.038461424,57,44,1,0,32,3.645288,4.0
3.8974245,0.049145155,60,60,1,0,33,3.645288,4.0
3.9989197,0.063034005,65,55,1,0,34,3.985031,5.0
4.0929365,0.064102374,67,52,1,0,35,3.985031,5.0
4.177338,0.029914442,69,48,1,0,36,3.985031,5.0
3.971142,0.27457184,50,51,1,0,37,3.645288,4.0
