onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,3.0,0.0,3.0,0,36,67,1,n1,0.0,1.512419
0.0,3.0,0.0,3.0,0,36,79,1,n2,0.0,1.512419
0.0,3.0,0.0,3.0,0,36,31,5,n5,0.0,1.512419
0.0,3.0,0.0,3.0,0,36,43,5,n6,0.0,1.512419
3.0,0.75,3.0,0.75,36,9,71,1,n3,3.0,11.808215
3.75,0.25,3.75,0.25,45,3,72,1,n4,3.0,11.808215
4.0,1.0,4.0,1.0,48,12,74,1,n8,4.0,12.560084
5.0,1.0,5.0,1.0,60,12,74,1,n9,5.0,13.307946
6.0,1.0,6.0,1.0,72,12,74,1,n10,6.0,14.051802
7.0,0.75,7.0,0.75,84,9,72,1,n11,7.0,14.813019
7.75,0.25,7.75,0.25,93,3,74,1,n12,7.0,14.813019
8.0,1.5,8.0,1.5,96,18,75,1,n14,8.0,15.665048
9.5,0.5,9.5,0.5,114,6,74,1,n15,9.0,16.503723
10.0,1.0,10.0,1.0,120,12,72,1,n16,10.0,17.342398
11.0,0.75,11.0,0.75,132,9,74,1,n17,11.0,18.070229
11.75,0.25,11.75,0.25,141,3,72,1,n18,11.0,18.070229
12.0,1.0,12.0,1.0,144,12,71,1,n20,12.0,18.843464
13.0,0.75,13.0,0.75,156,9,69,1,n21,13.0,19.610023
13.75,0.25,13.75,0.25,165,3,71,1,n22,13.0,19.610023
14.0,1.0,14.0,1.0,168,12,72,1,n23,14.0,20.434008
15.0,0.75,15.0,0.75,180,9,74,1,n24,15.0,21.185877
15.75,0.25,15.75,0.25,189,3,75,1,n25,15.0,21.185877
16.0,3.0,16.0,3.0,192,36,74,1,n27,16.0,21.985823
19.0,0.75,19.0,0.75,228,9,62,1,n28,19.0,24.270142
19.0,0.75,19.0,0.75,228,9,67,1,n29,19.0,24.270142
19.0,0.75,19.0,0.75,228,9,71,1,n30,19.0,24.270142
19.0,0.75,19.0,0.75,228,9,55,5,n36,19.0,24.270142
19.75,0.25,19.75,0.25,237,3,63,1,n31,19.0,24.270142
19.75,0.25,19.75,0.25,237,3,67,1,n32,19.0,24.270142
19.75,0.25,19.75,0.25,237,3,72,1,n33,19.0,24.270142
19.75,0.25,19.75,0.25,237,3,55,5,n37,19.0,24.270142
