idx,matchtype,partid,ppartid
0,0,n26,6
1,0,n5,1
2,0,n6,4
3,0,n1,0
4,0,n20,8
5,0,n3,3
6,0,n8,7
7,0,n21,11
8,0,n10,10
9,0,n2,2
10,0,n4,5
11,0,n9,9
12,0,n11,12
13,0,n23,18
14,0,n22,14
15,0,n14,16
16,0,n12,13
17,0,n15,17
18,0,n13,15
19,0,n25,22
20,0,n24,19
21,0,n18,23
22,0,n16,20
23,0,n19,24
24,0,n17,21
25,0,n36,26
26,1,n35,undefined
27,0,n37,29
28,0,n38,30
29,0,n28,28
30,0,n29,27
31,0,n30,25
32,0,n39,32
33,0,n40,35
34,0,n31,31
35,0,n33,34
36,0,n32,33
37,0,n34,36
38,0,n61,37
39,0,n55,39
40,0,n43,38
41,0,n56,42
42,0,n45,41
43,0,n44,40
44,0,n46,43
45,0,n58,49
46,0,n57,45
47,0,n49,47
48,0,n47,44
49,0,n50,48
50,0,n48,46
51,0,n60,55
52,0,n59,50
53,0,n53,54
54,0,n51,51
55,0,n54,56
56,0,n52,53
57,0,n71,60
58,1,n70,undefined
59,0,n72,61
60,0,n73,62
61,0,n63,59
62,0,n64,58
63,0,n65,57
64,0,n74,64
65,0,n75,67
66,0,n66,63
67,0,n68,66
68,0,n67,65
69,0,n69,68
70,0,n93,69
71,0,n87,71
72,0,n81,70
73,0,n88,73
74,0,n82,72
75,0,n78,77
76,0,n90,76
77,0,n85,82
78,0,n89,75
79,0,n84,81
80,0,n83,74
81,0,n92,79
82,0,n91,78
83,0,n86,80
84,0,n80,83
85,0,n112,85
86,0,n106,86
87,0,n107,87
88,0,n100,84
89,0,n101,88
90,0,n95,90
91,0,n109,93
92,0,n108,89
93,0,n103,92
94,0,n102,91
95,0,n97,94
96,0,n111,99
97,0,n110,95
98,0,n105,98
99,0,n104,96
100,0,n99,100
101,0,n98,97
102,0,n125,102
103,0,n126,103
104,0,n127,104
105,0,n118,101
106,0,n119,105
107,0,n114,108
108,0,n129,111
109,0,n128,107
110,0,n121,109
111,0,n120,106
112,0,n115,110
113,0,n132,117
114,0,n131,114
115,0,n130,112
116,0,n124,116
117,0,n123,115
118,0,n122,118
119,0,n117,119
120,0,n116,113
121,0,n144,129
122,0,n140,120
123,0,n141,122
124,0,n142,124
125,0,n136,121
126,0,n137,123
127,0,n138,125
128,0,n135,127
129,0,n143,126
130,0,n139,128
131,0,n147,136
132,1,n148,undefined
133,1,n157,undefined
134,0,n158,131
135,1,n151,undefined
136,0,n152,138
137,0,n156,149
138,0,n166,153
139,2,undefined,161
140,0,n150,132
141,0,n154,146
142,0,n153,143
143,1,n159,undefined
144,1,n160,undefined
145,1,n161,undefined
146,0,n155,157
147,1,n171,undefined
148,0,n172,159
149,1,n165,undefined
150,0,n164,154
151,0,n168,174
152,0,n167,155
153,0,n173,167
154,1,n174,undefined
