onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,1.0,-0.5,0.5,0,240,63,1,n1,-10.0,-10.0
-1.0,1.0,-0.5,0.5,0,240,51,5,n2,-10.0,-10.0
0.0,1.0,0.0,0.5,240,240,63,1,n3,0.0,2.351761
0.0,3.0,0.0,1.5,240,720,60,2,n6,0.0,2.351761
0.0,3.0,0.0,1.5,240,720,63,2,n7,0.0,2.351761
0.0,1.0,0.0,0.5,240,240,51,5,n8,0.0,2.351761
0.0,3.0,0.0,1.5,240,720,44,6,n11,0.0,2.351761
0.0,3.0,0.0,1.5,240,720,51,6,n12,0.0,2.351761
1.0,1.0,0.5,0.5,480,240,68,1,n4,1.0,3.052881
1.0,1.0,0.5,0.5,480,240,56,5,n9,1.0,3.052881
2.0,1.0,1.0,0.5,720,240,68,1,n5,2.0,3.649836
2.0,1.0,1.0,0.5,720,240,56,5,n10,2.0,3.649836
3.0,0.5,1.5,0.25,960,120,68,1,n13,3.0,4.30889
3.0,3.0,1.5,1.5,960,720,61,2,n19,3.0,4.30889
3.0,3.0,1.5,1.5,960,720,63,2,n20,3.0,4.30889
3.0,0.5,1.5,0.25,960,120,56,5,n21,3.0,4.30889
3.0,3.0,1.5,1.5,960,720,46,6,n27,3.0,4.30889
3.0,3.0,1.5,1.5,960,720,51,6,n28,3.0,4.30889
3.5,0.5,1.75,0.25,1080,120,67,1,n14,3.0,4.30889
3.5,0.5,1.75,0.25,1080,120,55,5,n22,3.0,4.30889
4.0,0.75,2.0,0.375,1200,180,67,1,n15,4.0,4.932554
4.0,0.75,2.0,0.375,1200,180,55,5,n23,4.0,4.932554
4.75,0.25,2.375,0.125,1380,60,65,1,n16,4.0,4.932554
4.75,0.25,2.375,0.125,1380,60,53,5,n24,4.0,4.932554
5.0,0.75,2.5,0.375,1440,180,67,1,n17,5.0,5.530843
5.0,0.75,2.5,0.375,1440,180,55,5,n25,5.0,5.530843
5.75,0.25,2.875,0.125,1620,60,63,1,n18,5.0,5.530843
5.75,0.25,2.875,0.125,1620,60,51,5,n26,5.0,5.530843
6.0,2.0,3.0,1.0,1680,480,68,1,n29,6.0,6.203252
6.0,2.0,3.0,1.0,1680,480,56,5,n34,6.0,6.203252
7.0,1.0,3.5,0.5,1920,240,63,2,n31,7.0,6.893022
7.0,1.0,3.5,0.5,1920,240,48,6,n36,7.0,6.893022
8.0,1.0,4.0,0.5,2160,240,70,1,n30,8.0,7.520025
8.0,1.0,4.0,0.5,2160,240,58,2,n32,8.0,7.520025
8.0,1.0,4.0,0.5,2160,240,63,2,n33,8.0,7.520025
8.0,1.0,4.0,0.5,2160,240,51,5,n35,8.0,7.520025
8.0,1.0,4.0,0.5,2160,240,43,6,n37,8.0,7.520025
9.0,0.75,4.5,0.375,2400,180,73,1,n38,9.0,8.21981
9.0,1.0,4.5,0.5,2400,240,60,2,n46,9.0,8.21981
9.0,1.0,4.5,0.5,2400,240,63,2,n47,9.0,8.21981
9.0,1.0,4.5,0.5,2400,240,68,2,n48,9.0,8.21981
9.0,1.0,4.5,0.5,2400,240,51,5,n52,9.0,8.21981
9.0,1.0,4.5,0.5,2400,240,44,6,n55,9.0,8.21981
9.75,0.25,4.875,0.125,2580,60,72,1,n39,9.0,8.21981
10.0,1.0,5.0,0.5,2640,240,70,1,n40,10.0,9.070504
10.0,1.0,5.0,0.5,2640,240,58,2,n49,10.0,9.070504
10.0,1.0,5.0,0.5,2640,240,63,2,n50,10.0,9.070504
10.0,1.0,5.0,0.5,2640,240,67,2,n51,10.0,9.070504
10.0,1.0,5.0,0.5,2640,240,51,5,n53,10.0,9.070504
10.0,1.0,5.0,0.5,2640,240,39,6,n56,10.0,9.070504
11.0,0.25,5.5,0.125,2880,60,70,1,n42,11.0,9.981293
11.0,0.0,5.5,0.0,2880,0,72,1,n41,11.0,9.981293
11.25,0.25,5.625,0.125,2940,60,69,1,n43,11.0,9.981293
11.5,0.25,5.75,0.125,3000,60,70,1,n44,11.0,9.981293
11.75,0.25,5.875,0.125,3060,60,72,1,n45,11.0,9.981293
12.0,2.0,6.0,1.0,3120,480,68,1,n57,12.0,10.599615
12.0,2.0,6.0,1.0,3120,480,73,1,n58,12.0,10.599615
12.0,1.0,6.0,0.5,3120,240,53,5,n61,12.0,10.599615
13.0,1.0,6.5,0.5,3360,240,65,5,n62,13.0,11.19657
14.0,1.0,7.0,0.5,3600,240,68,1,n59,14.0,11.766815
14.0,1.0,7.0,0.5,3600,240,72,1,n60,14.0,11.766815
14.0,1.0,7.0,0.5,3600,240,63,5,n63,14.0,11.766815
15.0,1.0,7.5,0.5,3840,240,68,1,n64,15.0,12.424534
15.0,1.0,7.5,0.5,3840,240,70,1,n65,15.0,12.424534
15.0,1.0,7.5,0.5,3840,240,77,1,n66,15.0,12.424534
15.0,1.0,7.5,0.5,3840,240,62,5,n71,15.0,12.424534
16.0,1.0,8.0,0.5,4080,240,67,1,n67,16.0,13.054207
16.0,1.0,8.0,0.5,4080,240,70,1,n68,16.0,13.054207
16.0,1.0,8.0,0.5,4080,240,61,5,n72,16.0,13.054207
17.0,1.0,8.5,0.5,4320,240,68,1,n69,17.0,13.7166
17.0,1.0,8.5,0.5,4320,240,75,1,n70,17.0,13.7166
17.0,1.0,8.5,0.5,4320,240,60,5,n73,17.0,13.7166
18.0,1.0,9.0,0.5,4560,240,65,1,n74,18.0,14.421727
18.0,1.0,9.0,0.5,4560,240,68,1,n75,18.0,14.421727
18.0,1.0,9.0,0.5,4560,240,53,5,n82,18.0,14.421727
19.0,1.0,9.5,0.5,4800,240,64,1,n76,19.0,15.031368
19.0,1.0,9.5,0.5,4800,240,70,1,n77,19.0,15.031368
19.0,1.0,9.5,0.5,4800,240,73,1,n78,19.0,15.031368
19.0,1.0,9.5,0.5,4800,240,55,5,n83,19.0,15.031368
