onset_sec,duration_sec,pitch,velocity,track,channel,id,last_beat,last_beat_ref
10.227554,5.795934,50,81,0,0,0,10.227554,0.0
10.363237,5.6602507,50,64,0,0,1,10.227554,0.0
10.393152,5.6303363,38,46,0,0,2,10.227554,0.0
10.501058,5.5224304,50,57,0,0,3,10.227554,0.0
10.617511,5.4059777,50,61,0,0,4,10.227554,0.0
10.648494,5.3749948,38,42,0,0,5,10.227554,0.0
10.793793,5.229696,50,55,0,0,6,10.793793,1.0
10.929476,5.094012,50,56,0,0,7,10.793793,1.0
10.943365,5.080123,38,40,0,0,8,10.793793,1.0
11.068365,4.9551234,50,67,0,0,9,10.793793,1.0
11.205117,4.8183713,50,59,0,0,10,10.793793,1.0
11.22969,4.7937984,38,40,0,0,11,10.793793,1.0
11.363236,4.6602516,50,65,0,0,12,10.793793,1.0
11.49892,4.524568,50,56,0,0,13,11.363237,2.0
11.5202875,4.5032005,38,35,0,0,14,11.363237,2.0
11.64315,4.3803377,50,65,0,0,15,11.363237,2.0
11.790586,4.2329016,50,53,0,0,16,11.363237,2.0
11.821569,4.201919,38,30,0,0,17,11.363237,2.0
11.934817,4.088671,50,61,0,0,18,11.934817,3.0
12.072638,3.9508507,50,59,0,0,19,11.934817,3.0
12.096142,3.9273465,38,36,0,0,20,11.934817,3.0
12.225415,3.798073,50,59,0,0,21,11.934817,3.0
12.364304,3.6591845,50,54,0,0,22,11.934817,3.0
12.381398,3.6420903,38,32,0,0,23,11.934817,3.0
12.516013,3.5074751,50,70,0,0,24,12.516013,4.0
12.642081,3.3814068,50,58,0,0,25,12.516013,4.0
12.667723,3.3557658,38,37,0,0,26,12.516013,4.0
12.808748,3.2147403,50,57,0,0,27,12.516013,4.0
12.943363,3.080125,50,54,0,0,28,12.516013,4.0
12.962594,3.0608945,38,33,0,0,29,12.516013,4.0
13.087594,2.9358945,50,65,0,0,30,13.087594,5.0
13.225414,2.798074,50,54,0,0,31,13.087594,5.0
13.248919,2.77457,38,34,0,0,32,13.087594,5.0
13.368576,2.6549118,50,65,0,0,33,13.087594,5.0
13.511739,2.5117495,50,56,0,0,34,13.087594,5.0
13.540585,2.4829035,38,33,0,0,35,13.087594,5.0
13.671995,2.3514934,50,59,0,0,36,13.671995,6.0
13.809815,2.213673,50,55,0,0,37,13.671995,6.0
13.83332,2.1901689,38,31,0,0,38,13.671995,6.0
13.947636,2.0758526,50,64,0,0,39,13.671995,6.0
