onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.375,0.0,0.375,0,90,68,1,n1,0.0,0.527083
0.0,1.0,0.0,1.0,0,240,59,2,n7,0.0,0.527083
0.0,1.0,0.0,1.0,0,240,40,5,n9,0.0,0.527083
0.0,1.0,0.0,1.0,0,240,52,5,n10,0.0,0.527083
0.375,0.125,0.375,0.125,90,30,66,1,n2,0.0,0.527083
0.5,0.25,0.5,0.25,120,60,68,1,n3,0.0,0.527083
0.75,0.25,0.75,0.25,180,60,69,1,n4,0.0,0.527083
1.0,0.5,1.0,0.5,240,120,66,1,n5,1.0,3.3348956
1.0,0.5,1.0,0.5,240,120,59,2,n8,1.0,3.3348956
1.0,0.5,1.0,0.5,240,120,45,5,n11,1.0,3.3348956
1.0,0.5,1.0,0.5,240,120,51,5,n12,1.0,3.3348956
2.0,0.375,2.0,0.375,480,90,64,1,n14,2.0,6.165625
2.0,1.0,2.0,1.0,480,240,59,2,n21,2.0,6.165625
2.0,1.0,2.0,1.0,480,240,44,5,n24,2.0,6.165625
2.0,1.0,2.0,1.0,480,240,52,5,n25,2.0,6.165625
2.375,0.125,2.375,0.125,570,30,63,1,n15,2.0,6.165625
2.5,0.25,2.5,0.25,600,60,64,1,n16,2.0,6.165625
2.75,0.25,2.75,0.25,660,60,66,1,n17,2.0,6.165625
3.0,0.5,3.0,0.5,720,120,63,1,n18,3.0,8.933333
3.0,0.5,3.0,0.5,720,120,57,2,n22,3.0,8.933333
3.0,0.5,3.0,0.5,720,120,59,2,n23,3.0,8.933333
3.0,0.5,3.0,0.5,720,120,42,5,n26,3.0,8.933333
3.0,0.5,3.0,0.5,720,120,51,5,n27,3.0,8.933333
3.75,0.25,3.75,0.25,900,60,59,1,n20,3.0,8.933333
4.0,0.25,4.0,0.25,960,60,59,1,n29,4.0,12.026042
4.0,0.25,4.0,0.25,960,60,64,1,n30,4.0,12.026042
4.0,0.25,4.0,0.25,960,60,56,5,n44,4.0,12.026042
4.25,0.25,4.25,0.25,1020,60,59,1,n31,4.0,12.026042
4.25,0.25,4.25,0.25,1020,60,66,1,n32,4.0,12.026042
4.25,0.25,4.25,0.25,1020,60,51,5,n45,4.0,12.026042
4.5,0.25,4.5,0.25,1080,60,59,1,n33,4.0,12.026042
4.5,0.25,4.5,0.25,1080,60,64,1,n34,4.0,12.026042
4.5,0.25,4.5,0.25,1080,60,68,1,n35,4.0,12.026042
4.5,0.25,4.5,0.25,1080,60,52,5,n46,4.0,12.026042
4.75,0.25,4.75,0.25,1140,60,61,1,n36,4.0,12.026042
4.75,0.25,4.75,0.25,1140,60,66,1,n37,4.0,12.026042
4.75,0.25,4.75,0.25,1140,60,69,1,n38,4.0,12.026042
4.75,0.25,4.75,0.25,1140,60,45,5,n47,4.0,12.026042
4.75,0.25,4.75,0.25,1140,60,57,5,n48,4.0,12.026042
5.0,0.5,5.0,0.5,1200,120,63,1,n39,5.0,14.715104
5.0,0.5,5.0,0.5,1200,120,66,1,n40,5.0,14.715104
5.0,0.5,5.0,0.5,1200,120,47,5,n49,5.0,14.715104
5.0,0.5,5.0,0.5,1200,120,59,5,n50,5.0,14.715104
5.75,0.25,5.75,0.25,1380,60,63,1,n42,5.0,14.715104
5.75,0.25,5.75,0.25,1380,60,71,1,n43,5.0,14.715104
5.75,0.25,5.75,0.25,1380,60,45,5,n52,5.0,14.715104
5.75,0.25,5.75,0.25,1380,60,54,5,n53,5.0,14.715104
6.0,0.25,6.0,0.25,1440,60,64,1,n54,6.0,17.417187
6.0,0.25,6.0,0.25,1440,60,71,1,n55,6.0,17.417187
6.0,0.25,6.0,0.25,1440,60,47,5,n66,6.0,17.417187
6.0,0.25,6.0,0.25,1440,60,56,5,n67,6.0,17.417187
6.25,0.25,6.25,0.25,1500,60,59,1,n56,6.0,17.417187
6.25,0.25,6.25,0.25,1500,60,69,1,n57,6.0,17.417187
6.25,0.25,6.25,0.25,1500,60,42,5,n68,6.0,17.417187
6.25,0.25,6.25,0.25,1500,60,51,5,n69,6.0,17.417187
6.5,0.25,6.5,0.25,1560,60,59,1,n58,6.0,17.417187
6.5,0.25,6.5,0.25,1560,60,68,1,n59,6.0,17.417187
6.5,0.25,6.5,0.25,1560,60,40,5,n70,6.0,17.417187
6.5,0.25,6.5,0.25,1560,60,52,5,n71,6.0,17.417187
6.75,0.125,6.75,0.125,1620,30,61,1,n60,6.0,17.417187
6.75,0.125,6.75,0.125,1620,30,73,1,n61,6.0,17.417187
6.75,0.125,6.75,0.125,1620,30,45,5,n72,6.0,17.417187
6.75,0.125,6.75,0.125,1620,30,57,5,n73,6.0,17.417187
6.875,0.125,6.875,0.125,1650,30,69,1,n62,6.0,17.417187
6.875,0.125,6.875,0.125,1650,30,54,5,n74,6.0,17.417187
