onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,2.0,0,240,49,1,n1,0.0,0.626302
0.0,2.0,0.0,2.0,0,240,52,1,n2,0.0,0.626302
0.0,2.0,0.0,2.0,0,240,57,1,n3,0.0,0.626302
0.0,7.0,0.0,7.0,0,840,37,6,n7,0.0,0.626302
0.0,7.0,0.0,7.0,0,840,40,6,n8,0.0,0.626302
0.0,7.0,0.0,7.0,0,840,45,6,n9,0.0,0.626302
0.0,4.0,0.0,4.0,0,480,49,6,n10,0.0,0.626302
0.0,4.0,0.0,4.0,0,480,52,6,n11,0.0,0.626302
0.0,4.0,0.0,4.0,0,480,57,6,n12,0.0,0.626302
2.0,1.0,2.0,1.0,240,120,61,1,n4,2.0,5.41276
3.0,1.0,3.0,1.0,360,120,64,1,n5,3.0,7.328125
4.0,3.0,4.0,3.0,480,360,69,1,n13,4.0,10.178385
7.0,0.5,7.0,0.5,840,60,69,1,n14,7.0,13.824219
7.0,1.0,7.0,1.0,840,120,49,6,n20,7.0,13.824219
7.0,1.0,7.0,1.0,840,120,57,6,n21,7.0,13.824219
7.5,0.5,7.5,0.5,900,60,67,1,n15,7.0,13.824219
8.0,0.5,8.0,0.5,960,60,67,1,n22,8.0,14.05599
8.0,1.0,8.0,1.0,960,120,50,6,n31,8.0,14.05599
8.0,1.0,8.0,1.0,960,120,57,6,n32,8.0,14.05599
8.5,0.5,8.5,0.5,1020,60,65,1,n23,8.0,14.05599
9.0,0.5,9.0,0.5,1080,60,65,1,n24,9.0,14.291667
9.0,1.0,9.0,1.0,1080,120,52,6,n33,9.0,14.291667
9.0,1.0,9.0,1.0,1080,120,57,6,n34,9.0,14.291667
9.5,0.5,9.5,0.5,1140,60,64,1,n25,9.0,14.291667
10.0,0.5,10.0,0.5,1200,60,64,1,n26,10.0,14.523438
10.0,1.0,10.0,1.0,1200,120,53,6,n35,10.0,14.523438
10.0,1.0,10.0,1.0,1200,120,57,6,n36,10.0,14.523438
10.5,0.5,10.5,0.5,1260,60,62,1,n27,10.0,14.523438
11.0,0.5,11.0,0.5,1320,60,69,1,n28,11.0,14.736979
11.0,1.0,11.0,1.0,1320,120,49,6,n37,11.0,14.736979
11.0,1.0,11.0,1.0,1320,120,57,6,n38,11.0,14.736979
11.5,0.5,11.5,0.5,1380,60,67,1,n29,11.0,14.736979
