onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.25,0.25,-1.25,0.25,0,1,67,1,n1,-10.0,-10.0
-1.0,0.75,-1.0,0.75,1,3,69,1,n3,-1.0,1.291667
-1.0,0.25,-1.0,0.25,1,1,55,2,n6,-1.0,1.291667
-1.0,1.0,-1.0,1.0,1,4,55,5,n10,-1.0,1.291667
-1.0,1.0,-1.0,1.0,1,4,50,6,n12,-1.0,1.291667
-1.0,0.0,-1.0,0.0,1,0,71,1,n2,-1.0,1.291667
-0.75,0.25,-0.75,0.25,2,1,59,2,n7,-1.0,1.291667
-0.5,0.5,-0.5,0.5,3,2,65,2,n8,-1.0,1.291667
-0.25,0.25,-0.25,0.25,4,1,67,1,n4,-1.0,1.291667
0.0,0.75,0.0,0.75,5,3,72,1,n13,0.0,2.265625
0.0,0.25,0.0,0.25,5,1,55,2,n18,0.0,2.265625
0.0,1.0,0.0,1.0,5,4,55,5,n24,0.0,2.265625
0.0,1.0,0.0,1.0,5,4,48,6,n26,0.0,2.265625
0.25,0.25,0.25,0.25,6,1,60,2,n19,0.0,2.265625
0.5,0.5,0.5,0.5,7,2,64,2,n20,0.0,2.265625
0.75,0.25,0.75,0.25,8,1,67,1,n14,0.0,2.265625
1.0,0.75,1.0,0.75,9,3,69,1,n16,1.0,2.916667
1.0,0.25,1.0,0.25,9,1,55,2,n21,1.0,2.916667
1.0,1.0,1.0,1.0,9,4,55,5,n25,1.0,2.916667
1.0,1.0,1.0,1.0,9,4,50,6,n27,1.0,2.916667
1.0,0.0,1.0,0.0,9,0,71,1,n15,1.0,2.916667
1.25,0.25,1.25,0.25,10,1,59,2,n22,1.0,2.916667
1.5,0.5,1.5,0.5,11,2,65,2,n23,1.0,2.916667
1.75,0.25,1.75,0.25,12,1,67,1,n17,1.0,2.916667
2.0,0.75,2.0,0.75,13,3,72,1,n28,2.0,3.38151
