onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,1.0,1.0,1.0,4,4,56,7,n2,1.0,0.5
2.0,0.5,2.0,0.5,8,2,55,7,n3,2.0,1.536458
2.5,0.25,2.5,0.25,10,1,56,7,n4,2.0,1.536458
2.75,0.25,2.75,0.25,11,1,58,7,n5,2.0,1.536458
3.0,0.5,3.0,0.5,12,2,59,7,n6,3.0,2.605208
3.5,0.5,3.5,0.5,14,2,58,7,n7,3.0,2.605208
4.0,0.5,4.0,0.5,16,2,56,7,n8,4.0,3.642708
4.5,0.5,4.5,0.5,18,2,62,7,n9,4.0,3.642708
5.0,0.5,5.0,0.5,20,2,63,7,n10,5.0,4.678125
5.5,0.5,5.5,0.5,22,2,54,7,n11,5.0,4.678125
6.0,0.5,6.0,0.5,24,2,56,7,n12,6.0,5.728125
6.5,0.5,6.5,0.5,26,2,56,7,n13,6.0,5.728125
7.0,0.5,7.0,0.5,28,2,58,7,n14,7.0,6.740625
7.5,0.5,7.5,0.5,30,2,58,7,n15,7.0,6.740625
8.0,0.5,8.0,0.5,32,2,51,7,n23,8.0,7.785417
8.5,0.5,8.5,0.5,34,2,53,7,n24,8.0,7.785417
9.0,1.0,9.0,1.0,36,4,63,3,n17,9.0,8.903125
9.0,1.5,9.0,1.5,36,6,54,7,n25,9.0,8.903125
10.0,0.5,10.0,0.5,40,2,60,3,n18,10.0,9.880208
10.5,0.25,10.5,0.25,42,1,61,3,n19,10.0,9.880208
10.5,0.25,10.5,0.25,42,1,52,7,n27,10.0,9.880208
10.75,0.25,10.75,0.25,43,1,63,3,n20,10.0,9.880208
10.75,0.25,10.75,0.25,43,1,54,7,n28,10.0,9.880208
11.0,0.5,11.0,0.5,44,2,64,3,n21,11.0,10.895834
11.0,0.5,11.0,0.5,44,2,56,7,n29,11.0,10.895834
11.5,0.5,11.5,0.5,46,2,63,3,n22,11.0,10.895834
11.5,0.25,11.5,0.25,46,1,55,7,n30,11.0,10.895834
11.75,0.25,11.75,0.25,47,1,56,7,n31,11.0,10.895834
12.0,0.5,12.0,0.5,48,2,61,3,n32,12.0,11.926562
12.0,0.5,12.0,0.5,48,2,58,7,n40,12.0,11.926562
