onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,1.0,-1.0,1.0,0,240,68,1,n1,-1.0,2.013887
-1.0,0.25,-1.0,0.25,0,60,68,2,n2,-1.0,2.013887
-0.75,0.75,-0.75,0.75,60,180,71,2,n3,-1.0,2.013887
-0.5,0.25,-0.5,0.25,120,60,52,5,n5,-1.0,2.013887
-0.25,0.25,-0.25,0.25,180,60,59,5,n6,-1.0,2.013887
0.0,1.0,0.0,1.0,240,240,71,1,n7,0.0,2.837871
0.0,0.25,0.0,0.25,240,60,71,2,n9,0.0,2.837871
0.25,0.75,0.25,0.75,300,180,66,2,n10,0.0,2.837871
0.5,0.25,0.5,0.25,360,60,63,5,n14,0.0,2.837871
0.75,0.25,0.75,0.25,420,60,51,5,n15,0.0,2.837871
1.0,1.0,1.0,1.0,480,240,64,1,n8,1.0,3.408116
1.0,0.25,1.0,0.25,480,60,64,2,n11,1.0,3.408116
1.25,0.75,1.25,0.75,540,180,68,2,n12,1.0,3.408116
1.5,0.25,1.5,0.25,600,60,49,5,n17,1.0,3.408116
1.75,0.25,1.75,0.25,660,60,56,5,n18,1.0,3.408116
2.0,1.0,2.0,1.0,720,240,68,1,n19,2.0,3.965007
2.0,0.25,2.0,0.25,720,60,68,2,n21,2.0,3.965007
2.25,0.75,2.25,0.75,780,180,63,2,n22,2.0,3.965007
2.5,0.25,2.5,0.25,840,60,59,5,n26,2.0,3.965007
2.75,0.25,2.75,0.25,900,60,47,5,n27,2.0,3.965007
3.0,1.0,3.0,1.0,960,240,61,1,n20,3.0,4.521897
3.0,0.25,3.0,0.25,960,60,61,2,n23,3.0,4.521897
3.25,0.75,3.25,0.75,1020,180,64,2,n24,3.0,4.521897
3.5,0.25,3.5,0.25,1080,60,45,5,n29,3.0,4.521897
3.75,0.25,3.75,0.25,1140,60,52,5,n30,3.0,4.521897
4.0,1.0,4.0,1.0,1200,240,64,1,n31,4.0,5.050743
4.0,0.25,4.0,0.25,1200,60,64,2,n34,4.0,5.050743
4.25,0.75,4.25,0.75,1260,180,59,2,n35,4.0,5.050743
4.5,0.25,4.5,0.25,1320,60,56,5,n39,4.0,5.050743
4.75,0.25,4.75,0.25,1380,60,44,5,n40,4.0,5.050743
5.0,1.0,5.0,1.0,1440,240,63,1,n32,5.0,5.633007
5.0,1.0,5.0,1.0,1440,240,66,1,n33,5.0,5.633007
5.0,0.25,5.0,0.25,1440,60,57,2,n36,5.0,5.633007
5.25,0.75,5.25,0.75,1500,180,59,2,n37,5.0,5.633007
5.5,0.25,5.5,0.25,1560,60,35,5,n42,5.0,5.633007
5.75,0.25,5.75,0.25,1620,60,47,5,n43,5.0,5.633007
6.0,1.0,6.0,1.0,1680,240,64,1,n44,6.0,6.278039
6.0,1.0,6.0,1.0,1680,240,68,1,n45,6.0,6.278039
6.0,0.25,6.0,0.25,1680,60,56,2,n47,6.0,6.278039
6.25,0.75,6.25,0.75,1740,180,59,2,n48,6.0,6.278039
6.5,0.25,6.5,0.25,1800,60,52,5,n52,6.0,6.278039
6.75,0.25,6.75,0.25,1860,60,40,5,n53,6.0,6.278039
