onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.25,0,1,77,1,n1,0.0,1.055338
0.0,2.0,0.0,1.0,0,4,49,5,n7,0.0,1.055338
0.5,0.5,0.25,0.25,1,1,73,1,n2,0.0,1.055338
1.0,0.5,0.5,0.25,2,1,68,1,n3,1.0,1.298177
1.5,0.5,0.75,0.25,3,1,73,1,n4,1.0,1.298177
2.0,0.5,1.0,0.25,4,1,77,1,n5,2.0,1.460938
2.0,1.0,1.0,0.5,4,2,61,5,n8,2.0,1.460938
2.5,0.5,1.25,0.25,5,1,73,1,n6,2.0,1.460938
3.0,0.5,1.5,0.25,6,1,78,1,n9,3.0,1.679036
3.0,2.0,1.5,1.0,6,4,51,5,n15,3.0,1.679036
3.5,0.5,1.75,0.25,7,1,73,1,n10,3.0,1.679036
4.0,0.5,2.0,0.25,8,1,78,1,n11,4.0,1.919271
4.5,0.5,2.25,0.25,9,1,73,1,n12,4.0,1.919271
5.0,0.5,2.5,0.25,10,1,78,1,n13,5.0,2.141927
5.0,1.0,2.5,0.5,10,2,61,5,n16,5.0,2.141927
5.5,0.5,2.75,0.25,11,1,73,1,n14,5.0,2.141927
6.0,0.5,3.0,0.25,12,1,80,1,n17,6.0,2.374349
6.0,2.0,3.0,1.0,12,4,53,5,n23,6.0,2.374349
6.5,0.5,3.25,0.25,13,1,73,1,n18,6.0,2.374349
7.0,0.5,3.5,0.25,14,1,80,1,n19,7.0,2.609375
7.5,0.5,3.75,0.25,15,1,73,1,n20,7.0,2.609375
8.0,0.5,4.0,0.25,16,1,80,1,n21,8.0,2.828125
8.0,1.0,4.0,0.5,16,2,61,5,n24,8.0,2.828125
8.5,0.5,4.25,0.25,17,1,73,1,n22,8.0,2.828125
9.0,0.5,4.5,0.25,18,1,82,1,n25,9.0,3.063802
9.0,2.0,4.5,1.0,18,4,54,5,n31,9.0,3.063802
9.5,0.5,4.75,0.25,19,1,73,1,n26,9.0,3.063802
10.0,0.5,5.0,0.25,20,1,82,1,n27,10.0,3.292969
10.5,0.5,5.25,0.25,21,1,73,1,n28,10.0,3.292969
11.0,0.5,5.5,0.25,22,1,82,1,n29,11.0,3.51888
11.0,1.0,5.5,0.5,22,2,61,5,n32,11.0,3.51888
11.5,0.5,5.75,0.25,23,1,73,1,n30,11.0,3.51888
12.0,0.5,6.0,0.25,24,1,80,1,n33,12.0,3.733073
12.0,2.0,6.0,1.0,24,4,53,5,n39,12.0,3.733073
12.5,0.5,6.25,0.25,25,1,73,1,n34,12.0,3.733073
13.0,0.5,6.5,0.25,26,1,80,1,n35,13.0,3.963542
13.5,0.5,6.75,0.25,27,1,73,1,n36,13.0,3.963542
14.0,0.5,7.0,0.25,28,1,80,1,n37,14.0,4.175781
14.0,1.0,7.0,0.5,28,2,61,5,n40,14.0,4.175781
14.5,0.5,7.25,0.25,29,1,73,1,n38,14.0,4.175781
15.0,0.5,7.5,0.25,30,1,78,1,n41,15.0,4.398438
15.0,2.0,7.5,1.0,30,4,51,5,n47,15.0,4.398438
15.5,0.5,7.75,0.25,31,1,77,1,n42,15.0,4.398438
16.0,0.5,8.0,0.25,32,1,75,1,n43,16.0,4.60026
16.5,0.5,8.25,0.25,33,1,77,1,n44,16.0,4.60026
17.0,0.5,8.5,0.25,34,1,78,1,n45,17.0,4.814453
17.0,1.0,8.5,0.5,34,2,60,5,n48,17.0,4.814453
17.5,0.5,8.75,0.25,35,1,75,1,n46,17.0,4.814453
