onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,60,38,5,n2,0.0,2.017893
1.0,1.0,1.0,1.0,60,60,38,5,n3,1.0,2.370457
2.0,1.0,2.0,1.0,120,60,38,5,n4,2.0,2.654912
3.0,3.0,3.0,3.0,180,180,69,1,n5,3.0,2.966744
3.0,3.0,3.0,3.0,180,180,60,2,n6,3.0,2.966744
3.0,3.0,3.0,3.0,180,180,66,2,n7,3.0,2.966744
3.0,1.0,3.0,1.0,180,60,38,5,n8,3.0,2.966744
4.0,1.0,4.0,1.0,240,60,38,5,n9,4.0,3.283918
5.0,1.0,5.0,1.0,300,60,38,5,n10,5.0,3.580392
6.0,1.0,6.0,1.0,360,60,69,1,n11,6.0,3.886214
6.0,5.0,6.0,5.0,360,300,59,2,n13,6.0,3.886214
6.0,5.0,6.0,5.0,360,300,62,2,n14,6.0,3.886214
6.0,1.0,6.0,1.0,360,60,38,5,n15,6.0,3.886214
7.0,4.0,7.0,4.0,420,240,67,1,n12,7.0,4.18803
7.0,1.0,7.0,1.0,420,60,38,5,n16,7.0,4.18803
8.0,1.0,8.0,1.0,480,60,38,5,n17,8.0,4.479162
9.0,1.0,9.0,1.0,540,60,38,5,n25,9.0,4.778307
10.0,1.0,10.0,1.0,600,60,38,5,n26,10.0,5.062762
11.0,0.5,11.0,0.5,660,30,66,1,n19,11.0,5.356565
11.0,1.0,11.0,1.0,660,60,55,2,n23,11.0,5.356565
11.0,1.0,11.0,1.0,660,60,59,2,n24,11.0,5.356565
11.0,1.0,11.0,1.0,660,60,38,5,n27,11.0,5.356565
11.5,0.5,11.5,0.5,690,30,64,1,n20,11.0,5.356565
12.0,2.0,12.0,2.0,720,120,62,1,n28,12.0,5.681084
12.0,3.0,12.0,3.0,720,180,55,2,n30,12.0,5.681084
12.0,3.0,12.0,3.0,720,180,52,5,n31,12.0,5.681084
12.0,1.0,12.0,1.0,720,60,38,6,n32,12.0,5.681084
13.0,1.0,13.0,1.0,780,60,38,6,n33,13.0,5.970881
14.0,1.0,14.0,1.0,840,60,61,1,n29,14.0,6.2399774
14.0,1.0,14.0,1.0,840,60,38,6,n34,14.0,6.2399774
15.0,2.0,15.0,2.0,900,120,59,1,n35,15.0,6.5771837
15.0,3.0,15.0,3.0,900,180,55,2,n37,15.0,6.5771837
15.0,3.0,15.0,3.0,900,180,49,5,n38,15.0,6.5771837
15.0,1.0,15.0,1.0,900,60,38,6,n39,15.0,6.5771837
16.0,1.0,16.0,1.0,960,60,38,6,n40,16.0,6.887012
17.0,1.0,17.0,1.0,1020,60,57,1,n36,17.0,7.1607833
17.0,1.0,17.0,1.0,1020,60,38,6,n41,17.0,7.1607833
18.0,3.0,18.0,3.0,1080,180,54,1,n42,18.0,7.4625993
18.0,3.0,18.0,3.0,1080,180,57,1,n43,18.0,7.4625993
18.0,3.0,18.0,3.0,1080,180,50,5,n44,18.0,7.4625993
18.0,1.0,18.0,1.0,1080,60,38,6,n45,18.0,7.4625993
19.0,1.0,19.0,1.0,1140,60,38,6,n46,19.0,7.741712
20.0,1.0,20.0,1.0,1200,60,38,6,n47,20.0,8.04887
21.0,3.0,21.0,3.0,1260,180,57,1,n48,21.0,8.350686
21.0,3.0,21.0,3.0,1260,180,62,1,n49,21.0,8.350686
21.0,3.0,21.0,3.0,1260,180,42,5,n50,21.0,8.350686
21.0,1.0,21.0,1.0,1260,60,38,6,n51,21.0,8.350686
22.0,1.0,22.0,1.0,1320,60,38,6,n52,22.0,8.641818
23.0,1.0,23.0,1.0,1380,60,38,6,n53,23.0,8.920931
24.0,2.0,24.0,2.0,1440,120,61,1,n54,24.0,9.232763
24.0,2.0,24.0,2.0,1440,120,64,1,n55,24.0,9.232763
24.0,3.0,24.0,3.0,1440,180,45,5,n60,24.0,9.232763
24.0,1.0,24.0,1.0,1440,60,38,6,n61,24.0,9.232763
25.0,1.0,25.0,1.0,1500,60,38,6,n62,25.0,9.497854
26.0,0.5,26.0,0.5,1560,30,62,1,n56,26.0,9.790321
26.0,0.5,26.0,0.5,1560,30,66,1,n57,26.0,9.790321
26.0,1.0,26.0,1.0,1560,60,38,6,n63,26.0,9.790321
26.5,0.5,26.5,0.5,1590,30,64,1,n58,26.0,9.790321
26.5,0.5,26.5,0.5,1590,30,67,1,n59,26.0,9.790321
27.0,1.0,27.0,1.0,1620,60,62,1,n64,27.0,10.092137
27.0,1.0,27.0,1.0,1620,60,66,1,n65,27.0,10.092137
27.0,1.0,27.0,1.0,1620,60,50,5,n68,27.0,10.092137
27.0,1.0,27.0,1.0,1620,60,38,6,n71,27.0,10.092137
28.0,1.0,28.0,1.0,1680,60,50,5,n69,28.0,10.38594
29.0,1.0,29.0,1.0,1740,60,50,5,n70,29.0,10.653034
30.0,3.0,30.0,3.0,1800,180,62,5,n73,30.0,10.94884
30.0,1.0,30.0,1.0,1800,60,50,6,n74,30.0,10.94884
31.0,1.0,31.0,1.0,1860,60,50,6,n75,31.0,11.228621
32.0,1.0,32.0,1.0,1920,60,50,6,n76,32.0,11.517083
33.0,3.0,33.0,3.0,1980,180,81,1,n77,33.0,11.820902
33.0,3.0,33.0,3.0,1980,180,72,2,n78,33.0,11.820902
33.0,3.0,33.0,3.0,1980,180,54,5,n79,33.0,11.820902
33.0,1.0,33.0,1.0,1980,60,50,6,n80,33.0,11.820902
34.0,1.0,34.0,1.0,2040,60,50,6,n81,34.0,12.085992
35.0,1.0,35.0,1.0,2100,60,50,6,n82,35.0,12.377124
36.0,1.0,36.0,1.0,2160,60,81,1,n83,36.0,12.660244
36.0,3.0,36.0,3.0,2160,180,71,2,n85,36.0,12.660244
36.0,3.0,36.0,3.0,2160,180,55,5,n86,36.0,12.660244
36.0,1.0,36.0,1.0,2160,60,50,6,n87,36.0,12.660244
37.0,4.0,37.0,4.0,2220,240,79,1,n84,37.0,12.945366
37.0,1.0,37.0,1.0,2220,60,50,6,n88,37.0,12.945366
38.0,1.0,38.0,1.0,2280,60,50,6,n89,38.0,13.205115
39.0,3.0,39.0,3.0,2340,180,67,2,n93,39.0,13.492241
39.0,3.0,39.0,3.0,2340,180,59,5,n94,39.0,13.492241
39.0,1.0,39.0,1.0,2340,60,50,6,n95,39.0,13.492241
40.0,1.0,40.0,1.0,2400,60,50,6,n96,40.0,13.787379
41.0,0.5,41.0,0.5,2460,30,78,1,n91,41.0,14.01708
41.0,1.0,41.0,1.0,2460,60,50,6,n97,41.0,14.01708
41.5,0.5,41.5,0.5,2490,30,76,1,n92,41.0,14.01708
42.0,2.0,42.0,2.0,2520,120,74,1,n98,42.0,14.348276
42.0,3.0,42.0,3.0,2520,180,67,2,n100,42.0,14.348276
42.0,3.0,42.0,3.0,2520,180,64,5,n101,42.0,14.348276
42.0,1.0,42.0,1.0,2520,60,50,6,n102,42.0,14.348276
43.0,1.0,43.0,1.0,2580,60,50,6,n103,43.0,14.623383
44.0,1.0,44.0,1.0,2640,60,73,1,n99,44.0,14.925866
44.0,1.0,44.0,1.0,2640,60,50,6,n104,44.0,14.925866
45.0,2.0,45.0,2.0,2700,120,71,1,n105,45.0,15.227682
45.0,3.0,45.0,3.0,2700,180,67,2,n107,45.0,15.227682
45.0,3.0,45.0,3.0,2700,180,61,5,n108,45.0,15.227682
45.0,1.0,45.0,1.0,2700,60,50,6,n109,45.0,15.227682
46.0,1.0,46.0,1.0,2760,60,50,6,n110,46.0,15.502121
47.0,1.0,47.0,1.0,2820,60,69,1,n106,47.0,15.785909
47.0,1.0,47.0,1.0,2820,60,50,6,n111,47.0,15.785909
48.0,3.0,48.0,3.0,2880,180,66,1,n112,48.0,16.111095
48.0,3.0,48.0,3.0,2880,180,69,1,n113,48.0,16.111095
48.0,3.0,48.0,3.0,2880,180,62,5,n114,48.0,16.111095
48.0,1.0,48.0,1.0,2880,60,50,6,n115,48.0,16.111095
49.0,1.0,49.0,1.0,2940,60,50,6,n116,49.0,16.406235
50.0,1.0,50.0,1.0,3000,60,50,6,n117,50.0,16.71072
51.0,3.0,51.0,3.0,3060,180,69,1,n118,51.0,17.023888
51.0,3.0,51.0,3.0,3060,180,74,1,n119,51.0,17.023888
51.0,3.0,51.0,3.0,3060,180,54,5,n120,51.0,17.023888
51.0,1.0,51.0,1.0,3060,60,50,6,n121,51.0,17.023888
52.0,1.0,52.0,1.0,3120,60,50,6,n122,52.0,17.298326
53.0,1.0,53.0,1.0,3180,60,50,6,n123,53.0,17.557407
54.0,2.0,54.0,2.0,3240,120,73,1,n124,54.0,17.87191
54.0,2.0,54.0,2.0,3240,120,76,1,n125,54.0,17.87191
54.0,3.0,54.0,3.0,3240,180,57,5,n130,54.0,17.87191
54.0,1.0,54.0,1.0,3240,60,50,6,n131,54.0,17.87191
55.0,1.0,55.0,1.0,3300,60,50,6,n132,55.0,18.138336
56.0,0.5,56.0,0.5,3360,30,74,1,n126,56.0,18.421455
56.0,0.5,56.0,0.5,3360,30,78,1,n127,56.0,18.421455
56.0,1.0,56.0,1.0,3360,60,50,6,n133,56.0,18.421455
56.5,0.5,56.5,0.5,3390,30,76,1,n128,56.0,18.421455
56.5,0.5,56.5,0.5,3390,30,79,1,n129,56.0,18.421455
57.0,1.0,57.0,1.0,3420,60,74,1,n134,57.0,18.761332
57.0,1.0,57.0,1.0,3420,60,78,1,n135,57.0,18.761332
57.0,1.0,57.0,1.0,3420,60,62,5,n138,57.0,18.761332
57.0,1.0,57.0,1.0,3420,60,50,6,n141,57.0,18.761332
58.0,1.0,58.0,1.0,3480,60,50,5,n139,58.0,19.065151
59.0,1.0,59.0,1.0,3540,60,50,5,n140,59.0,19.296188
60.0,4.0,60.0,4.0,3600,240,57,1,n142,60.0,19.65543
60.0,4.0,60.0,4.0,3600,240,62,1,n143,60.0,19.65543
60.0,1.0,60.0,1.0,3600,60,50,5,n144,60.0,19.65543
60.0,4.0,60.0,4.0,3600,240,42,6,n147,60.0,19.65543
61.0,1.0,61.0,1.0,3660,60,50,5,n145,61.0,19.995974
62.0,1.0,62.0,1.0,3720,60,50,5,n146,62.0,20.30046
63.0,1.0,63.0,1.0,3780,60,50,5,n154,63.0,20.58358
