onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.25,0,2,49,5,n2,0.0,1.33547
1.0,1.0,0.25,0.25,2,2,48,5,n3,0.0,1.33547
2.0,1.0,0.5,0.25,4,2,49,5,n4,0.0,1.33547
3.0,1.0,0.75,0.25,6,2,51,5,n5,3.0,1.67735
4.0,1.0,1.0,0.25,8,2,49,5,n6,3.0,1.67735
5.0,1.0,1.25,0.25,10,2,51,5,n7,3.0,1.67735
6.0,1.0,1.5,0.25,12,2,44,5,n8,6.0,2.05556
7.0,1.0,1.75,0.25,14,2,46,5,n9,6.0,2.05556
8.0,1.0,2.0,0.25,16,2,48,5,n10,6.0,2.05556
9.0,1.0,2.25,0.25,18,2,49,5,n11,9.0,2.41346
10.0,1.0,2.5,0.25,20,2,51,5,n12,9.0,2.41346
11.0,1.0,2.75,0.25,22,2,52,5,n13,9.0,2.41346
12.0,1.0,3.0,0.25,24,2,54,5,n21,12.0,2.77137
13.0,1.0,3.25,0.25,26,2,52,5,n22,12.0,2.77137
14.0,1.0,3.5,0.25,28,2,54,5,n23,12.0,2.77137
15.0,1.0,3.75,0.25,30,2,51,5,n24,15.0,3.14958
16.0,1.0,4.0,0.25,32,2,56,5,n25,15.0,3.14958
17.0,1.0,4.25,0.25,34,2,54,5,n26,15.0,3.14958
18.0,1.0,4.5,0.25,36,2,68,1,n15,18.0,3.51496
18.0,1.0,4.5,0.25,36,2,52,5,n27,18.0,3.51496
19.0,1.0,4.75,0.25,38,2,67,1,n16,18.0,3.51496
19.0,1.0,4.75,0.25,38,2,51,5,n28,18.0,3.51496
20.0,1.0,5.0,0.25,40,2,68,1,n17,18.0,3.51496
20.0,1.0,5.0,0.25,40,2,52,5,n29,18.0,3.51496
21.0,1.0,5.25,0.25,42,2,70,1,n18,21.0,3.873935
21.0,6.0,5.25,1.5,42,12,49,5,n30,21.0,3.873935
22.0,1.0,5.5,0.25,44,2,68,1,n19,21.0,3.873935
23.0,1.0,5.75,0.25,46,2,70,1,n20,21.0,3.873935
24.0,1.0,6.0,0.25,48,2,63,1,n31,24.0,4.24787
25.0,1.0,6.25,0.25,50,2,65,1,n32,24.0,4.24787
26.0,1.0,6.5,0.25,52,2,67,1,n33,24.0,4.24787
27.0,1.0,6.75,0.25,54,2,68,1,n34,27.0,4.613255
27.0,3.0,6.75,0.75,54,6,47,5,n44,27.0,4.613255
28.0,1.0,7.0,0.25,56,2,70,1,n35,27.0,4.613255
29.0,1.0,7.25,0.25,58,2,71,1,n36,27.0,4.613255
30.0,1.0,7.5,0.25,60,2,73,1,n37,30.0,5.00695
30.0,3.0,7.5,0.75,60,6,46,5,n45,30.0,5.00695
31.0,1.0,7.75,0.25,62,2,71,1,n38,30.0,5.00695
32.0,1.0,8.0,0.25,64,2,73,1,n39,30.0,5.00695
33.0,1.0,8.25,0.25,66,2,70,1,n40,33.0,5.403315
33.0,3.0,8.25,0.75,66,6,55,5,n46,33.0,5.403315
34.0,1.0,8.5,0.25,68,2,75,1,n41,33.0,5.403315
35.0,1.0,8.75,0.25,70,2,73,1,n42,33.0,5.403315
36.0,1.0,9.0,0.25,72,2,71,1,n47,36.0,5.781525
36.0,3.0,9.0,0.75,72,6,44,5,n59,36.0,5.781525
37.0,1.0,9.25,0.25,74,2,70,1,n48,36.0,5.781525
38.0,1.0,9.5,0.25,76,2,71,1,n49,36.0,5.781525
39.0,1.0,9.75,0.25,78,2,68,1,n50,39.0,6.17949
39.0,6.0,9.75,1.5,78,12,52,5,n60,39.0,6.17949
40.0,1.0,10.0,0.25,80,2,73,1,n51,39.0,6.17949
41.0,1.0,10.25,0.25,82,2,71,1,n52,39.0,6.17949
42.0,1.0,10.5,0.25,84,2,69,1,n53,42.0,6.5812
43.0,1.0,10.75,0.25,86,2,68,1,n54,42.0,6.5812
44.0,1.0,11.0,0.25,88,2,69,1,n55,42.0,6.5812
45.0,1.0,11.25,0.25,90,2,66,1,n56,45.0,6.965285
45.0,3.0,11.25,0.75,90,6,51,5,n61,45.0,6.965285
46.0,1.0,11.5,0.25,92,2,71,1,n57,45.0,6.965285
47.0,1.0,11.75,0.25,94,2,69,1,n58,45.0,6.965285
48.0,3.0,12.0,0.75,96,6,68,1,n62,48.0,7.36005
48.0,1.0,12.0,0.25,96,2,61,2,n65,48.0,7.36005
48.0,3.0,12.0,0.75,96,6,52,5,n77,48.0,7.36005
49.0,1.0,12.25,0.25,98,2,60,2,n66,48.0,7.36005
50.0,1.0,12.5,0.25,100,2,61,2,n67,48.0,7.36005
51.0,6.0,12.75,1.5,102,12,66,1,n63,51.0,7.73042
51.0,1.0,12.75,0.25,102,2,63,2,n68,51.0,7.73042
51.0,3.0,12.75,0.75,102,6,48,5,n78,51.0,7.73042
52.0,1.0,13.0,0.25,104,2,61,2,n69,51.0,7.73042
53.0,1.0,13.25,0.25,106,2,63,2,n70,51.0,7.73042
54.0,1.0,13.5,0.25,108,2,56,2,n71,54.0,8.11646
54.0,3.0,13.5,0.75,108,6,49,5,n79,54.0,8.11646
55.0,1.0,13.75,0.25,110,2,58,2,n72,54.0,8.11646
56.0,1.0,14.0,0.25,112,2,60,2,n73,54.0,8.11646
57.0,3.0,14.25,0.75,114,6,64,1,n64,57.0,8.52031
57.0,1.0,14.25,0.25,114,2,61,2,n74,57.0,8.52031
57.0,6.0,14.25,1.5,114,12,61,5,n80,57.0,8.52031
58.0,1.0,14.5,0.25,116,2,63,2,n75,57.0,8.52031
59.0,1.0,14.75,0.25,118,2,64,2,n76,57.0,8.52031
60.0,3.0,15.0,0.75,120,6,63,1,n81,60.0,8.89851
60.0,1.0,15.0,0.25,120,2,66,2,n85,60.0,8.89851
61.0,1.0,15.25,0.25,122,2,64,2,n86,60.0,8.89851
62.0,1.0,15.5,0.25,124,2,66,2,n87,60.0,8.89851
63.0,3.0,15.75,0.75,126,6,75,1,n82,63.0,9.301647
63.0,1.0,15.75,0.25,126,2,63,2,n88,63.0,9.301647
63.0,3.0,15.75,0.75,126,6,60,5,n98,63.0,9.301647
64.0,1.0,16.0,0.25,128,2,68,2,n89,63.0,9.301647
65.0,1.0,16.25,0.25,130,2,66,2,n90,63.0,9.301647
66.0,3.0,16.5,0.75,132,6,68,1,n83,66.0,9.69232
66.0,1.0,16.5,0.25,132,2,64,2,n91,66.0,9.69232
66.0,3.0,16.5,0.75,132,6,61,5,n99,66.0,9.69232
67.0,1.0,16.75,0.25,134,2,63,2,n92,66.0,9.69232
68.0,1.0,17.0,0.25,136,2,64,2,n93,66.0,9.69232
69.0,6.0,17.25,1.5,138,12,69,1,n84,69.0,10.107933
69.0,1.0,17.25,0.25,138,2,61,2,n94,69.0,10.107933
69.0,3.0,17.25,0.75,138,6,54,5,n100,69.0,10.107933
70.0,1.0,17.5,0.25,140,2,66,2,n95,69.0,10.107933
71.0,1.0,17.75,0.25,142,2,64,2,n96,69.0,10.107933
72.0,1.0,18.0,0.25,144,2,63,2,n104,72.0,10.50165
72.0,3.0,18.0,0.75,144,6,59,5,n116,72.0,10.50165
73.0,1.0,18.25,0.25,146,2,61,2,n105,72.0,10.50165
74.0,1.0,18.5,0.25,148,2,63,2,n106,72.0,10.50165
75.0,6.0,18.75,1.5,150,12,68,1,n102,75.0,10.896
75.0,1.0,18.75,0.25,150,2,59,2,n107,75.0,10.896
75.0,3.0,18.75,0.75,150,6,52,5,n117,75.0,10.896
76.0,1.0,19.0,0.25,152,2,64,2,n108,75.0,10.896
