onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,1.0,-1.0,1.0,0,8,46,1,n1,-1.0,3.668229
-1.0,1.0,-1.0,1.0,0,8,58,1,n2,-1.0,3.668229
-1.0,1.0,-1.0,1.0,0,8,34,5,n3,-1.0,3.668229
0.0,0.5,0.0,0.5,8,4,51,1,n4,0.0,3.9731774
0.0,0.5,0.0,0.5,8,4,63,1,n5,0.0,3.9731774
0.0,1.0,0.0,1.0,8,8,27,5,n14,0.0,3.9731774
0.0,1.0,0.0,1.0,8,8,39,5,n15,0.0,3.9731774
0.5,0.5,0.5,0.5,12,4,51,1,n6,0.0,3.9731774
0.5,0.5,0.5,0.5,12,4,63,1,n7,0.0,3.9731774
1.0,0.5,1.0,0.5,16,4,51,1,n8,1.0,4.2375
1.0,0.5,1.0,0.5,16,4,63,1,n9,1.0,4.2375
1.0,0.5,1.0,0.5,16,4,28,5,n16,1.0,4.2375
1.0,0.5,1.0,0.5,16,4,40,5,n17,1.0,4.2375
1.5,0.5,1.5,0.5,20,4,51,1,n10,1.0,4.2375
1.5,0.5,1.5,0.5,20,4,63,1,n11,1.0,4.2375
1.5,0.5,1.5,0.5,20,4,29,5,n18,1.0,4.2375
1.5,0.5,1.5,0.5,20,4,41,5,n19,1.0,4.2375
2.0,1.0,2.0,1.0,24,8,51,1,n12,2.0,4.4565105
2.0,1.0,2.0,1.0,24,8,63,1,n13,2.0,4.4565105
2.0,1.0,2.0,1.0,24,8,30,5,n20,2.0,4.4565105
2.0,1.0,2.0,1.0,24,8,42,5,n21,2.0,4.4565105
3.0,1.0,3.0,1.0,32,8,53,1,n22,3.0,4.7369795
3.0,1.0,3.0,1.0,32,8,59,1,n23,3.0,4.7369795
3.0,1.0,3.0,1.0,32,8,63,1,n24,3.0,4.7369795
3.0,1.0,3.0,1.0,32,8,65,1,n25,3.0,4.7369795
3.0,1.0,3.0,1.0,32,8,32,5,n38,3.0,4.7369795
3.0,1.0,3.0,1.0,32,8,44,5,n39,3.0,4.7369795
4.0,0.5,4.0,0.5,40,4,65,1,n26,4.0,5.02474
4.0,0.5,4.0,0.5,40,4,71,1,n27,4.0,5.02474
4.0,0.5,4.0,0.5,40,4,75,1,n28,4.0,5.02474
4.0,0.5,4.0,0.5,40,4,77,1,n29,4.0,5.02474
4.0,1.0,4.0,1.0,40,8,44,5,n40,4.0,5.02474
4.0,1.0,4.0,1.0,40,8,51,5,n41,4.0,5.02474
4.0,1.0,4.0,1.0,40,8,53,5,n42,4.0,5.02474
4.0,1.0,4.0,1.0,40,8,59,5,n43,4.0,5.02474
4.5,0.5,4.5,0.5,44,4,63,1,n30,4.0,5.02474
4.5,0.5,4.5,0.5,44,4,75,1,n31,4.0,5.02474
5.0,0.5,5.0,0.5,48,4,65,1,n32,5.0,5.257812
5.0,0.5,5.0,0.5,48,4,70,1,n33,5.0,5.257812
5.0,0.5,5.0,0.5,48,4,74,1,n34,5.0,5.257812
5.0,0.5,5.0,0.5,48,4,77,1,n35,5.0,5.257812
5.0,1.0,5.0,1.0,48,8,46,5,n44,5.0,5.257812
5.0,1.0,5.0,1.0,48,8,53,5,n45,5.0,5.257812
5.0,1.0,5.0,1.0,48,8,56,5,n46,5.0,5.257812
5.0,1.0,5.0,1.0,48,8,62,5,n47,5.0,5.257812
5.5,0.5,5.5,0.5,52,4,66,1,n36,5.0,5.257812
5.5,0.5,5.5,0.5,52,4,78,1,n37,5.0,5.257812
6.0,0.5,6.0,0.5,56,4,54,1,n48,6.0,5.5690107
6.0,0.5,6.0,0.5,56,4,66,1,n49,6.0,5.5690107
6.0,1.0,6.0,1.0,56,8,30,5,n58,6.0,5.5690107
6.0,1.0,6.0,1.0,56,8,42,5,n59,6.0,5.5690107
6.5,0.5,6.5,0.5,60,4,54,1,n50,6.0,5.5690107
6.5,0.5,6.5,0.5,60,4,66,1,n51,6.0,5.5690107
7.0,0.5,7.0,0.5,64,4,54,1,n52,7.0,5.8291664
7.0,0.5,7.0,0.5,64,4,66,1,n53,7.0,5.8291664
7.0,0.5,7.0,0.5,64,4,31,5,n60,7.0,5.8291664
7.0,0.5,7.0,0.5,64,4,43,5,n61,7.0,5.8291664
7.5,0.5,7.5,0.5,68,4,54,1,n54,7.0,5.8291664
7.5,0.5,7.5,0.5,68,4,66,1,n55,7.0,5.8291664
7.5,0.5,7.5,0.5,68,4,32,5,n62,7.0,5.8291664
7.5,0.5,7.5,0.5,68,4,44,5,n63,7.0,5.8291664
8.0,1.0,8.0,1.0,72,8,54,1,n56,8.0,6.0515623
8.0,1.0,8.0,1.0,72,8,66,1,n57,8.0,6.0515623
8.0,1.0,8.0,1.0,72,8,33,5,n64,8.0,6.0515623
8.0,1.0,8.0,1.0,72,8,45,5,n65,8.0,6.0515623
9.0,1.0,9.0,1.0,80,8,56,1,n66,9.0,6.3252606
9.0,1.0,9.0,1.0,80,8,62,1,n67,9.0,6.3252606
9.0,1.0,9.0,1.0,80,8,66,1,n68,9.0,6.3252606
9.0,1.0,9.0,1.0,80,8,68,1,n69,9.0,6.3252606
9.0,1.0,9.0,1.0,80,8,35,5,n82,9.0,6.3252606
9.0,1.0,9.0,1.0,80,8,47,5,n83,9.0,6.3252606
10.0,0.5,10.0,0.5,88,4,68,1,n70,10.0,6.584896
10.0,0.5,10.0,0.5,88,4,74,1,n71,10.0,6.584896
10.0,0.5,10.0,0.5,88,4,78,1,n72,10.0,6.584896
10.0,0.5,10.0,0.5,88,4,80,1,n73,10.0,6.584896
10.0,1.0,10.0,1.0,88,8,47,5,n84,10.0,6.584896
10.0,1.0,10.0,1.0,88,8,54,5,n85,10.0,6.584896
10.0,1.0,10.0,1.0,88,8,56,5,n86,10.0,6.584896
10.0,1.0,10.0,1.0,88,8,62,5,n87,10.0,6.584896
10.5,0.5,10.5,0.5,92,4,66,1,n74,10.0,6.584896
10.5,0.5,10.5,0.5,92,4,78,1,n75,10.0,6.584896
11.0,0.5,11.0,0.5,96,4,68,1,n76,11.0,6.839323
11.0,0.5,11.0,0.5,96,4,73,1,n77,11.0,6.839323
11.0,0.5,11.0,0.5,96,4,77,1,n78,11.0,6.839323
11.0,0.5,11.0,0.5,96,4,80,1,n79,11.0,6.839323
11.0,1.0,11.0,1.0,96,8,49,5,n88,11.0,6.839323
11.0,1.0,11.0,1.0,96,8,56,5,n89,11.0,6.839323
11.0,1.0,11.0,1.0,96,8,59,5,n90,11.0,6.839323
11.0,1.0,11.0,1.0,96,8,65,5,n91,11.0,6.839323
11.5,0.5,11.5,0.5,100,4,69,1,n80,11.0,6.839323
11.5,0.5,11.5,0.5,100,4,81,1,n81,11.0,6.839323
12.0,0.5,12.0,0.5,104,4,57,1,n92,12.0,7.171875
12.0,0.5,12.0,0.5,104,4,69,1,n93,12.0,7.171875
12.0,1.0,12.0,1.0,104,8,33,5,n102,12.0,7.171875
12.0,1.0,12.0,1.0,104,8,45,5,n103,12.0,7.171875
12.5,0.5,12.5,0.5,108,4,57,1,n94,12.0,7.171875
12.5,0.5,12.5,0.5,108,4,69,1,n95,12.0,7.171875
13.0,0.5,13.0,0.5,112,4,57,1,n96,13.0,7.438542
13.0,0.5,13.0,0.5,112,4,69,1,n97,13.0,7.438542
13.0,0.5,13.0,0.5,112,4,35,5,n104,13.0,7.438542
13.0,0.5,13.0,0.5,112,4,47,5,n105,13.0,7.438542
13.5,0.5,13.5,0.5,116,4,57,1,n98,13.0,7.438542
13.5,0.5,13.5,0.5,116,4,69,1,n99,13.0,7.438542
13.5,0.5,13.5,0.5,116,4,36,5,n106,13.0,7.438542
13.5,0.5,13.5,0.5,116,4,48,5,n107,13.0,7.438542
14.0,1.0,14.0,1.0,120,8,57,1,n100,14.0,7.650521
14.0,1.0,14.0,1.0,120,8,69,1,n101,14.0,7.650521
14.0,1.0,14.0,1.0,120,8,37,5,n108,14.0,7.650521
14.0,1.0,14.0,1.0,120,8,49,5,n109,14.0,7.650521
15.0,0.5,15.0,0.5,128,4,56,1,n110,15.0,7.932292
15.0,0.5,15.0,0.5,128,4,58,1,n111,15.0,7.932292
15.0,0.5,15.0,0.5,128,4,65,1,n112,15.0,7.932292
15.0,0.5,15.0,0.5,128,4,68,1,n113,15.0,7.932292
15.0,0.5,15.0,0.5,128,4,70,1,n114,15.0,7.932292
15.0,1.0,15.0,1.0,128,8,38,5,n135,15.0,7.932292
15.0,1.0,15.0,1.0,128,8,50,5,n136,15.0,7.932292
15.5,0.5,15.5,0.5,132,4,56,1,n115,15.0,7.932292
15.5,0.5,15.5,0.5,132,4,58,1,n116,15.0,7.932292
15.5,0.5,15.5,0.5,132,4,65,1,n117,15.0,7.932292
15.5,0.5,15.5,0.5,132,4,68,1,n118,15.0,7.932292
15.5,0.5,15.5,0.5,132,4,70,1,n119,15.0,7.932292
16.0,0.5,16.0,0.5,136,4,56,1,n120,16.0,8.171875
