velocity,timing,articulation,id
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
0.0,0.0,0.0,None
