onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,1.0,1.0,1.0,480,480,43,1,n2,1.0,0.971354
1.0,1.0,1.0,1.0,480,480,55,1,n3,1.0,0.971354
1.0,1.0,1.0,1.0,480,480,31,5,n8,1.0,0.971354
3.0,1.0,3.0,1.0,1440,480,43,1,n5,3.0,3.361329
3.0,1.0,3.0,1.0,1440,480,55,1,n6,3.0,3.361329
3.0,1.0,3.0,1.0,1440,480,31,5,n10,3.0,3.361329
5.0,5.0,5.0,5.0,2400,2400,43,1,n12,5.0,5.641602
5.0,5.0,5.0,5.0,2400,2400,55,1,n13,5.0,5.641602
5.0,1.0,5.0,1.0,2400,480,43,2,n16,5.0,5.641602
5.0,1.0,5.0,1.0,2400,480,31,5,n20,5.0,5.641602
6.0,1.5,6.0,1.5,2880,720,53,2,n17,6.0,6.703776
6.0,1.5,6.0,1.5,2880,720,41,5,n21,6.0,6.703776
7.5,0.5,7.5,0.5,3600,240,51,2,n18,7.0,7.703125
7.5,0.5,7.5,0.5,3600,240,39,5,n22,7.0,7.703125
8.0,1.0,8.0,1.0,3840,480,50,2,n26,8.0,8.669271
8.0,1.0,8.0,1.0,3840,480,38,5,n30,8.0,8.669271
9.0,1.0,9.0,1.0,4320,480,48,2,n27,9.0,9.802083
9.0,1.0,9.0,1.0,4320,480,36,5,n31,9.0,9.802083
10.0,1.0,10.0,1.0,4800,480,46,2,n28,10.0,11.037109
10.0,1.0,10.0,1.0,4800,480,34,5,n32,10.0,11.037109
11.0,1.0,11.0,1.0,5280,480,44,2,n29,11.0,12.272135
11.0,1.0,11.0,1.0,5280,480,32,5,n33,11.0,12.272135
13.0,1.0,13.0,1.0,6240,480,43,1,n35,13.0,14.354167
13.0,1.0,13.0,1.0,6240,480,55,1,n36,13.0,14.354167
13.0,1.0,13.0,1.0,6240,480,31,5,n41,13.0,14.354167
15.0,1.0,15.0,1.0,7200,480,43,1,n38,15.0,16.773438
15.0,1.0,15.0,1.0,7200,480,55,1,n39,15.0,16.773438
15.0,1.0,15.0,1.0,7200,480,31,5,n43,15.0,16.773438
17.0,5.0,17.0,5.0,8160,2400,43,1,n45,17.0,19.134766
17.0,5.0,17.0,5.0,8160,2400,55,1,n46,17.0,19.134766
17.0,1.0,17.0,1.0,8160,480,43,2,n49,17.0,19.134766
17.0,1.0,17.0,1.0,8160,480,31,5,n53,17.0,19.134766
18.0,1.5,18.0,1.5,8640,720,54,2,n50,18.0,20.217447
18.0,1.5,18.0,1.5,8640,720,42,5,n54,18.0,20.217447
19.5,0.5,19.5,0.5,9360,240,51,2,n51,19.0,21.214193
19.5,0.5,19.5,0.5,9360,240,39,5,n55,19.0,21.214193
20.0,1.0,20.0,1.0,9600,480,50,2,n59,20.0,22.159506
20.0,1.0,20.0,1.0,9600,480,38,5,n63,20.0,22.159506
21.0,1.0,21.0,1.0,10080,480,49,2,n60,21.0,23.370443
21.0,1.0,21.0,1.0,10080,480,37,5,n64,21.0,23.370443
22.0,1.0,22.0,1.0,10560,480,46,2,n61,22.0,24.541992
22.0,1.0,22.0,1.0,10560,480,34,5,n65,22.0,24.541992
23.0,1.0,23.0,1.0,11040,480,45,2,n62,23.0,25.713543
23.0,1.0,23.0,1.0,11040,480,33,5,n66,23.0,25.713543
25.0,1.0,25.0,1.0,12000,480,43,1,n68,25.0,27.897135
25.0,1.0,25.0,1.0,12000,480,55,1,n69,25.0,27.897135
25.0,1.0,25.0,1.0,12000,480,31,5,n74,25.0,27.897135
27.0,1.0,27.0,1.0,12960,480,43,1,n71,27.0,29.147135
27.0,1.0,27.0,1.0,12960,480,55,1,n72,27.0,29.147135
27.0,1.0,27.0,1.0,12960,480,31,5,n76,27.0,29.147135
29.75,0.25,29.75,0.25,14280,120,31,5,n85,29.0,30.25586
29.75,0.25,29.75,0.25,14280,120,43,5,n86,29.0,30.25586
30.0,1.0,30.0,1.0,14400,480,55,1,n78,30.0,30.739582
30.0,1.0,30.0,1.0,14400,480,67,1,n79,30.0,30.739582
31.75,0.25,31.75,0.25,15240,120,67,1,n81,31.0,31.261719
31.75,0.25,31.75,0.25,15240,120,79,1,n82,31.0,31.261719
31.75,0.25,31.75,0.25,15240,120,43,5,n89,31.0,31.261719
31.75,0.25,31.75,0.25,15240,120,55,5,n90,31.0,31.261719
32.0,2.0,32.0,2.0,15360,960,79,1,n91,32.0,31.783854
32.0,2.0,32.0,2.0,15360,960,91,1,n92,32.0,31.783854
32.0,2.0,32.0,2.0,15360,960,55,5,n97,32.0,31.783854
32.0,2.0,32.0,2.0,15360,960,67,5,n98,32.0,31.783854
34.0,1.75,34.0,1.75,16320,840,70,1,n93,34.0,32.677734
34.0,1.75,34.0,1.75,16320,840,82,1,n94,34.0,32.677734
34.0,1.75,34.0,1.75,16320,840,46,5,n99,34.0,32.677734
34.0,1.75,34.0,1.75,16320,840,58,5,n100,34.0,32.677734
35.75,0.25,35.75,0.25,17160,120,71,1,n95,35.0,33.144966
35.75,0.25,35.75,0.25,17160,120,83,1,n96,35.0,33.144966
35.75,0.25,35.75,0.25,17160,120,47,5,n101,35.0,33.144966
35.75,0.25,35.75,0.25,17160,120,59,5,n102,35.0,33.144966
36.0,3.0,36.0,3.0,17280,1440,74,1,n103,36.0,33.612198
