onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,0.75,-1.0,0.75,0,9,73,1,n1,-1.0,0.345833
-0.25,0.25,-0.25,0.25,9,3,74,1,n2,-1.0,0.345833
0.0,2.0,0.0,2.0,12,24,76,1,n6,0.0,1.330208
0.0,2.0,0.0,2.0,12,24,61,2,n11,0.0,1.330208
0.0,2.0,0.0,2.0,12,24,69,2,n12,0.0,1.330208
0.0,0.5,0.0,0.5,12,6,45,5,n16,0.0,1.330208
0.0,2.0,0.0,2.0,12,24,45,6,n24,0.0,1.330208
0.5,0.5,0.5,0.5,18,6,49,5,n17,0.0,1.330208
1.0,0.5,1.0,0.5,24,6,52,5,n18,1.0,2.138542
1.5,0.5,1.5,0.5,30,6,57,5,n19,1.0,2.138542
2.0,0.75,2.0,0.75,36,9,74,1,n7,2.0,2.717708
2.0,2.0,2.0,2.0,36,24,62,2,n13,2.0,2.717708
2.0,2.0,2.0,2.0,36,24,64,2,n14,2.0,2.717708
2.0,2.0,2.0,2.0,36,24,68,2,n15,2.0,2.717708
2.0,0.5,2.0,0.5,36,6,47,5,n20,2.0,2.717708
2.0,2.0,2.0,2.0,36,24,47,6,n25,2.0,2.717708
2.5,0.5,2.5,0.5,42,6,50,5,n21,2.0,2.717708
2.75,0.25,2.75,0.25,45,3,73,1,n8,2.0,2.717708
3.0,0.5,3.0,0.5,48,6,71,1,n9,3.0,3.254167
3.0,0.5,3.0,0.5,48,6,52,5,n22,3.0,3.254167
3.5,0.5,3.5,0.5,54,6,73,1,n10,3.0,3.254167
3.5,0.5,3.5,0.5,54,6,56,5,n23,3.0,3.254167
4.0,4.0,4.0,4.0,60,48,61,1,n26,4.0,3.892708
4.0,2.5,4.0,2.5,60,30,64,1,n27,4.0,3.892708
4.0,0.5,4.0,0.5,60,6,49,5,n34,4.0,3.892708
4.5,0.5,4.5,0.5,66,6,57,5,n35,4.0,3.892708
5.0,0.5,5.0,0.5,72,6,52,5,n36,5.0,4.55
5.5,0.5,5.5,0.5,78,6,49,5,n37,5.0,4.55
6.0,0.5,6.0,0.5,84,6,45,5,n38,6.0,5.101823
6.5,0.5,6.5,0.5,90,6,66,1,n29,6.0,5.101823
6.5,0.5,6.5,0.5,90,6,40,5,n39,6.0,5.101823
7.0,0.5,7.0,0.5,96,6,68,1,n30,7.0,5.653646
7.0,0.5,7.0,0.5,96,6,37,5,n40,7.0,5.653646
7.5,0.5,7.5,0.5,102,6,69,1,n31,7.0,5.653646
7.5,0.5,7.5,0.5,102,6,33,5,n41,7.0,5.653646
8.0,1.5,8.0,1.5,108,18,71,1,n44,8.0,6.3088546
8.0,2.0,8.0,2.0,108,24,62,2,n50,8.0,6.3088546
8.0,2.0,8.0,2.0,108,24,64,2,n51,8.0,6.3088546
8.0,0.5,8.0,0.5,108,6,32,5,n54,8.0,6.3088546
8.5,0.5,8.5,0.5,114,6,47,5,n55,8.0,6.3088546
9.0,0.5,9.0,0.5,120,6,52,5,n56,9.0,6.9125
9.5,0.5,9.5,0.5,126,6,73,1,n45,9.0,6.9125
9.5,0.5,9.5,0.5,126,6,56,5,n57,9.0,6.9125
10.0,0.75,10.0,0.75,132,9,74,1,n46,10.0,7.5140624
10.0,2.0,10.0,2.0,132,24,62,2,n52,10.0,7.5140624
10.0,2.0,10.0,2.0,132,24,64,2,n53,10.0,7.5140624
10.0,0.5,10.0,0.5,132,6,40,5,n58,10.0,7.5140624
10.5,0.5,10.5,0.5,138,6,47,5,n59,10.0,7.5140624
10.75,0.25,10.75,0.25,141,3,78,1,n47,10.0,7.5140624
11.0,0.5,11.0,0.5,144,6,71,1,n48,11.0,8.08125
11.0,0.5,11.0,0.5,144,6,52,5,n60,11.0,8.08125
11.5,0.5,11.5,0.5,150,6,76,1,n49,11.0,8.08125
11.5,0.5,11.5,0.5,150,6,56,5,n61,11.0,8.08125
12.0,2.0,12.0,2.0,156,24,73,1,n64,12.0,8.713542
12.0,2.0,12.0,2.0,156,24,64,2,n69,12.0,8.713542
12.0,0.5,12.0,0.5,156,6,45,5,n72,12.0,8.713542
