onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-0.5,0.5,-1.0,1.0,0,1024,62,1,n1,-10.0,-10.0
-0.5,0.5,-1.0,1.0,0,1024,50,4,n2,-10.0,-10.0
-0.5,0.5,-1.0,1.0,0,1024,38,5,n3,-10.0,-10.0
0.0,0.5,0.0,1.0,1024,1024,61,1,n4,0.0,1.2174475
0.0,0.5,0.0,1.0,1024,1024,37,4,n8,0.0,1.2174475
0.5,0.5,1.0,1.0,2048,1024,59,1,n5,0.0,1.2174475
0.5,0.5,1.0,1.0,2048,1024,35,4,n9,0.0,1.2174475
1.0,0.5,2.0,1.0,3072,1024,57,1,n6,1.0,1.5976565
1.0,0.5,2.0,1.0,3072,1024,33,4,n10,1.0,1.5976565
1.5,0.5,3.0,1.0,4096,1024,61,1,n7,1.0,1.5976565
1.5,0.5,3.0,1.0,4096,1024,37,4,n11,1.0,1.5976565
2.0,0.5,4.0,1.0,5120,1024,62,1,n12,2.0,1.9798175
2.0,0.5,4.0,1.0,5120,1024,38,4,n18,2.0,1.9798175
2.5,0.5,5.0,1.0,6144,1024,66,1,n13,2.0,1.9798175
2.5,0.5,5.0,1.0,6144,1024,42,4,n19,2.0,1.9798175
3.0,0.5,6.0,1.0,7168,1024,57,1,n14,3.0,2.363932
3.0,0.5,6.0,1.0,7168,1024,69,1,n15,3.0,2.363932
3.0,0.5,6.0,1.0,7168,1024,33,4,n20,3.0,2.363932
3.0,0.5,6.0,1.0,7168,1024,45,4,n21,3.0,2.363932
3.5,0.5,7.0,1.0,8192,1024,61,1,n16,3.0,2.363932
3.5,0.5,7.0,1.0,8192,1024,73,1,n17,3.0,2.363932
3.5,0.5,7.0,1.0,8192,1024,37,4,n22,3.0,2.363932
3.5,0.5,7.0,1.0,8192,1024,49,4,n23,3.0,2.363932
4.0,0.5,8.0,1.0,9216,1024,62,1,n24,4.0,2.74349
4.0,0.5,8.0,1.0,9216,1024,74,1,n25,4.0,2.74349
4.0,0.5,8.0,1.0,9216,1024,38,4,n32,4.0,2.74349
4.0,0.5,8.0,1.0,9216,1024,50,4,n33,4.0,2.74349
4.5,0.5,9.0,1.0,10240,1024,64,1,n26,4.0,2.74349
4.5,0.5,9.0,1.0,10240,1024,76,1,n27,4.0,2.74349
4.5,0.5,9.0,1.0,10240,1024,40,4,n34,4.0,2.74349
4.5,0.5,9.0,1.0,10240,1024,52,4,n35,4.0,2.74349
5.0,0.5,10.0,1.0,11264,1024,66,1,n28,5.0,3.125
5.0,0.5,10.0,1.0,11264,1024,78,1,n29,5.0,3.125
5.0,0.5,10.0,1.0,11264,1024,42,4,n36,5.0,3.125
5.0,0.5,10.0,1.0,11264,1024,54,4,n37,5.0,3.125
5.5,0.5,11.0,1.0,12288,1024,67,1,n30,5.0,3.125
5.5,0.5,11.0,1.0,12288,1024,79,1,n31,5.0,3.125
5.5,0.5,11.0,1.0,12288,1024,43,4,n38,5.0,3.125
5.5,0.5,11.0,1.0,12288,1024,55,4,n39,5.0,3.125
6.0,1.5,12.0,3.0,13312,3072,69,1,n40,6.0,3.733724
6.0,1.5,12.0,3.0,13312,3072,81,1,n41,6.0,3.733724
6.0,1.5,12.0,3.0,13312,3072,45,4,n43,6.0,3.733724
6.0,1.5,12.0,3.0,13312,3072,57,4,n44,6.0,3.733724
7.5,0.5,15.0,1.0,16384,1024,74,2,n42,7.0,4.666341
7.5,0.5,15.0,1.0,16384,1024,66,4,n45,7.0,4.666341
7.5,0.5,15.0,1.0,16384,1024,69,4,n46,7.0,4.666341
8.0,0.5,16.0,1.0,17408,1024,73,1,n47,8.0,5.598958
8.0,0.5,16.0,1.0,17408,1024,64,4,n52,8.0,5.598958
8.0,0.5,16.0,1.0,17408,1024,67,4,n53,8.0,5.598958
8.5,0.5,17.0,1.0,18432,1024,71,1,n48,8.0,5.598958
8.5,0.5,17.0,1.0,18432,1024,62,4,n54,8.0,5.598958
8.5,0.5,17.0,1.0,18432,1024,66,4,n55,8.0,5.598958
9.0,0.5,18.0,1.0,19456,1024,69,1,n49,9.0,5.994792
9.0,0.5,18.0,1.0,19456,1024,61,4,n56,9.0,5.994792
9.0,0.5,18.0,1.0,19456,1024,64,4,n57,9.0,5.994792
9.5,0.5,19.0,1.0,20480,1024,71,1,n50,9.0,5.994792
9.5,0.5,19.0,1.0,20480,1024,81,2,n51,9.0,5.994792
9.5,0.5,19.0,1.0,20480,1024,62,4,n58,9.0,5.994792
9.5,0.5,19.0,1.0,20480,1024,66,4,n59,9.0,5.994792
10.0,0.5,20.0,1.0,21504,1024,69,1,n60,10.0,6.392578
10.0,1.5,20.0,3.0,21504,3072,81,2,n64,10.0,6.392578
10.0,0.5,20.0,1.0,21504,1024,61,4,n65,10.0,6.392578
10.0,0.5,20.0,1.0,21504,1024,64,4,n66,10.0,6.392578
10.5,0.5,21.0,1.0,22528,1024,67,1,n61,10.0,6.392578
10.5,0.5,21.0,1.0,22528,1024,59,4,n67,10.0,6.392578
10.5,0.5,21.0,1.0,22528,1024,62,4,n68,10.0,6.392578
11.0,0.5,22.0,1.0,23552,1024,66,1,n62,11.0,6.789062
11.0,0.5,22.0,1.0,23552,1024,57,4,n69,11.0,6.789062
11.0,0.5,22.0,1.0,23552,1024,61,4,n70,11.0,6.789062
11.5,0.5,23.0,1.0,24576,1024,67,1,n63,11.0,6.789062
11.5,0.5,23.0,1.0,24576,1024,59,4,n71,11.0,6.789062
11.5,0.5,23.0,1.0,24576,1024,62,4,n72,11.0,6.789062
12.0,0.5,24.0,1.0,25600,1024,66,1,n73,12.0,7.214844
12.0,0.5,24.0,1.0,25600,1024,57,4,n78,12.0,7.214844
12.0,0.5,24.0,1.0,25600,1024,61,4,n79,12.0,7.214844
12.5,0.5,25.0,1.0,26624,1024,64,1,n74,12.0,7.214844
12.5,0.5,25.0,1.0,26624,1024,55,4,n80,12.0,7.214844
12.5,0.5,25.0,1.0,26624,1024,59,4,n81,12.0,7.214844
13.0,0.5,26.0,1.0,27648,1024,62,1,n75,13.0,7.617188
13.0,0.5,26.0,1.0,27648,1024,54,4,n82,13.0,7.617188
13.0,0.5,26.0,1.0,27648,1024,57,4,n83,13.0,7.617188
13.5,0.5,27.0,1.0,28672,1024,64,1,n76,13.0,7.617188
13.5,0.5,27.0,1.0,28672,1024,74,2,n77,13.0,7.617188
13.5,0.5,27.0,1.0,28672,1024,55,4,n84,13.0,7.617188
13.5,0.5,27.0,1.0,28672,1024,59,4,n85,13.0,7.617188
14.0,0.5,28.0,1.0,29696,1024,62,1,n86,14.0,8.027995
14.0,0.5,28.0,1.0,29696,1024,74,1,n87,14.0,8.027995
14.0,0.5,28.0,1.0,29696,1024,54,4,n94,14.0,8.027995
14.0,0.5,28.0,1.0,29696,1024,57,4,n95,14.0,8.027995
14.5,0.5,29.0,1.0,30720,1024,61,1,n88,14.0,8.027995
14.5,0.5,29.0,1.0,30720,1024,73,1,n89,14.0,8.027995
14.5,0.5,29.0,1.0,30720,1024,52,4,n96,14.0,8.027995
14.5,0.5,29.0,1.0,30720,1024,55,4,n97,14.0,8.027995
15.0,0.5,30.0,1.0,31744,1024,62,1,n90,15.0,8.446615
15.0,0.5,30.0,1.0,31744,1024,74,1,n91,15.0,8.446615
15.0,0.5,30.0,1.0,31744,1024,50,4,n98,15.0,8.446615
15.0,0.5,30.0,1.0,31744,1024,54,4,n99,15.0,8.446615
15.5,1.0,31.0,2.0,32768,2048,63,1,n92,15.0,8.446615
15.5,1.0,31.0,2.0,32768,2048,75,1,n93,15.0,8.446615
16.0,0.5,32.0,1.0,33792,1024,43,4,n108,16.0,8.877604
16.0,0.5,32.0,1.0,33792,1024,55,4,n109,16.0,8.877604
16.5,0.5,33.0,1.0,34816,1024,64,1,n103,16.0,8.877604
16.5,0.5,33.0,1.0,34816,1024,76,1,n104,16.0,8.877604
17.0,0.5,34.0,1.0,35840,1024,73,1,n105,17.0,9.275391
17.0,0.5,34.0,1.0,35840,1024,67,2,n107,17.0,9.275391
17.0,0.5,34.0,1.0,35840,1024,45,4,n111,17.0,9.275391
17.0,0.5,34.0,1.0,35840,1024,57,4,n112,17.0,9.275391
17.5,0.5,35.0,1.0,36864,1024,69,1,n106,17.0,9.275391
18.0,0.5,36.0,1.0,37888,1024,74,1,n114,18.0,9.755209
18.0,0.5,36.0,1.0,37888,1024,66,2,n117,18.0,9.755209
18.0,0.5,36.0,1.0,37888,1024,38,4,n118,18.0,9.755209
18.0,0.5,36.0,1.0,37888,1024,50,4,n119,18.0,9.755209
19.5,0.25,39.0,0.5,40960,512,78,1,n115,19.0,10.16276
19.75,0.25,39.5,0.5,41472,512,86,1,n116,19.0,10.16276
20.0,0.25,40.0,0.5,41984,512,76,1,n122,20.0,10.570312
20.25,0.25,40.5,0.5,42496,512,85,1,n123,20.0,10.570312
20.5,0.25,41.0,0.5,43008,512,74,1,n124,20.0,10.570312
20.75,0.25,41.5,0.5,43520,512,83,1,n125,20.0,10.570312
21.0,0.25,42.0,0.5,44032,512,73,1,n126,21.0,10.9375
21.25,0.25,42.5,0.5,44544,512,81,1,n127,21.0,10.9375
21.5,0.25,43.0,0.5,45056,512,74,1,n128,21.0,10.9375
21.5,0.5,43.0,1.0,45056,1024,33,4,n132,21.0,10.9375
21.5,0.5,43.0,1.0,45056,1024,45,4,n133,21.0,10.9375
21.75,0.25,43.5,0.5,45568,512,83,1,n129,21.0,10.9375
22.0,0.25,44.0,0.5,46080,512,73,1,n134,22.0,11.34375
22.0,3.5,44.0,7.0,46080,7168,33,4,n142,22.0,11.34375
22.0,3.5,44.0,7.0,46080,7168,45,4,n143,22.0,11.34375
22.25,0.25,44.5,0.5,46592,512,81,1,n135,22.0,11.34375
22.5,0.25,45.0,0.5,47104,512,71,1,n136,22.0,11.34375
22.75,0.25,45.5,0.5,47616,512,79,1,n137,22.0,11.34375
23.0,0.25,46.0,0.5,48128,512,69,1,n138,23.0,11.755208
23.25,0.25,46.5,0.5,48640,512,78,1,n139,23.0,11.755208
23.5,0.25,47.0,0.5,49152,512,71,1,n140,23.0,11.755208
23.75,0.25,47.5,0.5,49664,512,79,1,n141,23.0,11.755208
24.0,0.25,48.0,0.5,50176,512,69,1,n144,24.0,12.132812
24.25,0.25,48.5,0.5,50688,512,78,1,n145,24.0,12.132812
24.5,0.25,49.0,0.5,51200,512,67,1,n146,24.0,12.132812
24.75,0.25,49.5,0.5,51712,512,76,1,n147,24.0,12.132812
25.0,0.25,50.0,0.5,52224,512,66,1,n148,25.0,12.52474
25.25,0.25,50.5,0.5,52736,512,74,1,n149,25.0,12.52474
25.5,0.25,51.0,0.5,53248,512,67,1,n150,25.0,12.52474
25.5,0.5,51.0,1.0,53248,1024,34,4,n154,25.0,12.52474
25.5,0.5,51.0,1.0,53248,1024,46,4,n155,25.0,12.52474
25.75,0.25,51.5,0.5,53760,512,76,1,n151,25.0,12.52474
26.0,0.25,52.0,0.5,54272,512,66,1,n156,26.0,12.904948
