idx,matchtype,partid,ppartid
0,0,n40,35
1,0,n46,41
2,0,n31,27
3,0,n37,34
4,0,n43,40
5,0,n21,19
6,0,n27,24
7,0,n34,29
8,0,n41,37
9,0,n47,43
10,0,n53,47
11,0,n78,61
12,1,n93,undefined
13,0,n12,10
14,0,n18,16
15,0,n24,22
16,0,n32,26
17,0,n38,32
18,0,n44,39
19,0,n3,2
20,0,n9,8
21,0,n15,13
22,0,n22,18
23,0,n28,25
24,0,n35,30
25,0,n6,5
26,0,n13,11
27,0,n19,15
28,0,n25,21
29,0,n42,36
30,0,n48,42
31,0,n4,0
32,0,n10,7
33,0,n33,28
34,0,n39,33
35,0,n45,38
36,1,n16,undefined
37,0,n7,4
38,0,n23,17
39,0,n29,23
40,0,n36,31
41,0,n14,9
42,0,n20,14
43,0,n26,20
44,0,n5,1
45,0,n11,6
46,0,n17,12
47,0,n8,3
48,0,n58,60
49,0,n64,73
50,0,n49,45
51,0,n55,50
52,0,n61,55
53,0,n52,49
54,0,n59,53
55,0,n65,59
56,0,n50,44
57,0,n56,51
58,0,n62,56
59,0,n60,54
60,0,n66,58
61,0,n51,46
62,0,n57,52
63,0,n63,57
64,0,n54,48
65,0,n80,66
66,0,n77,65
67,0,n68,63
68,1,n87,undefined
69,1,n81,undefined
70,0,n79,62
71,0,n70,68
72,0,n75,77
73,1,n92,undefined
74,1,n84,undefined
75,0,n82,70
76,0,n83,67
77,0,n69,64
78,0,n71,69
79,0,n88,74
80,0,n85,71
81,0,n73,76
82,0,n137,120
83,1,n89,undefined
84,0,n86,72
85,0,n90,80
86,1,n94,undefined
87,0,n91,79
88,0,n76,78
89,0,n74,75
90,0,n99,83
91,0,n97,84
92,0,n98,82
93,0,n95,81
94,0,n100,85
95,0,n106,93
96,0,n103,88
97,0,n101,87
98,0,n107,92
99,0,n104,90
100,0,n102,86
101,0,n108,91
102,0,n105,89
103,0,n118,104
104,0,n124,109
105,0,n131,115
106,0,n150,133
107,0,n109,96
108,0,n115,100
109,0,n129,112
110,0,n135,117
111,0,n121,107
112,0,n141,125
113,0,n112,98
114,0,n119,103
115,0,n125,110
116,0,n132,114
117,0,n148,131
118,0,n110,94
119,0,n116,99
120,0,n122,105
121,0,n145,127
122,0,n130,113
123,0,n136,118
124,1,n113,undefined
125,0,n120,102
126,0,n126,108
127,0,n133,116
128,0,n111,95
129,0,n117,101
130,0,n123,106
131,0,n114,97
132,0,n143,126
133,0,n128,111
134,0,n134,119
135,0,n140,124
136,0,n138,122
137,0,n144,128
138,0,n139,121
139,0,n142,123
140,0,n155,145
141,0,n161,157
142,0,n146,130
143,0,n152,135
144,0,n158,140
145,0,n149,134
146,0,n156,138
147,0,n162,144
148,0,n147,129
149,0,n153,136
150,0,n159,141
151,0,n157,139
152,0,n163,143
153,0,n154,137
154,0,n160,142
155,0,n151,132
156,0,n176,152
157,0,n174,149
158,0,n165,147
159,1,n177,undefined
160,0,n175,150
161,0,n167,154
162,1,n180,undefined
163,0,n188,146
164,0,n178,155
165,0,n179,151
166,0,n166,148
167,0,n168,153
168,0,n183,158
169,0,n181,156
170,1,n182,undefined
171,0,n172,162
172,0,n206,166
173,0,n194,175
174,1,n187,undefined
175,0,n170,159
176,1,n184,undefined
177,0,n189,163
178,1,n185,undefined
179,0,n186,161
180,0,n173,164
181,0,n171,160
182,0,n207,168
183,0,n205,167
184,0,n190,169
185,1,n201,undefined
186,0,n193,171
187,0,n203,197
188,0,n200,165
189,0,n191,174
190,0,n192,172
191,0,n202,170
192,0,n204,173
193,0,n210,177
194,0,n211,178
195,0,n212,180
196,0,n213,184
197,0,n214,185
198,0,n198,183
199,0,n196,181
200,0,n239,188
201,0,n229,192
202,0,n242,208
203,0,n249,216
204,0,n277,226
205,0,n269,229
206,0,n282,236
207,0,n195,176
208,0,n199,182
209,0,n197,179
210,0,n227,194
211,0,n225,186
212,0,n216,190
213,1,n228,undefined
214,0,n226,187
215,0,n218,195
216,1,n231,undefined
217,0,n230,191
218,0,n217,189
219,0,n219,193
220,0,n234,202
221,0,n232,196
222,1,n233,undefined
223,0,n223,205
224,0,n257,207
225,1,n238,undefined
226,0,n221,200
227,1,n235,undefined
228,0,n240,198
229,0,n236,201
230,0,n267,231
231,1,n279,undefined
232,0,n237,203
233,0,n224,204
234,0,n222,199
235,1,n258,undefined
236,0,n256,206
237,0,n241,210
238,1,n252,undefined
239,0,n244,215
240,1,n251,undefined
241,1,n254,undefined
242,0,n243,213
243,0,n253,212
244,0,n255,214
245,0,n261,219
246,0,n262,220
247,0,n263,223
248,0,n264,224
249,0,n245,217
250,0,n265,227
251,0,n247,222
252,0,n246,218
253,0,n250,225
254,0,n248,221
255,0,n278,237
256,0,n276,228
257,0,n290,240
258,1,n289,undefined
259,0,n280,234
260,0,n281,233
261,0,n268,232
262,0,n270,235
263,0,n285,245
264,0,n283,238
265,0,n284,239
266,0,n274,246
267,1,n288,undefined
268,0,n272,242
269,1,n286,undefined
270,0,n287,243
271,0,n275,247
272,0,n273,241
273,0,n308,251
274,0,n306,248
275,0,n291,252
276,1,n302,undefined
277,0,n307,249
278,0,n294,256
279,1,n304,undefined
280,0,n301,250
281,0,n292,255
282,0,n293,254
283,0,n303,253
284,0,n305,257
285,0,n311,260
286,0,n312,261
287,0,n313,262
288,0,n314,265
289,0,n315,268
290,0,n299,267
291,0,n297,263
292,0,n295,258
293,0,n300,266
294,0,n298,264
295,0,n296,259
296,0,n328,278
297,0,n326,269
298,0,n317,272
299,1,n329,undefined
300,0,n327,270
301,0,n319,276
302,1,n340,undefined
303,1,n332,undefined
304,0,n330,271
305,0,n337,275
306,0,n331,274
307,0,n318,273
308,0,n320,277
309,0,n335,281
310,0,n333,280
311,0,n334,302
312,0,n357,308
313,0,n362,312
314,0,n324,287
315,1,n339,undefined
316,0,n322,284
317,1,n336,undefined
318,0,n341,282
319,0,n351,296
320,0,n356,300
321,0,n361,306
322,1,n338,undefined
323,0,n325,288
324,0,n323,283
325,0,n346,290
326,0,n347,291
327,0,n348,294
328,0,n349,289
329,0,n350,295
330,0,n355,301
331,0,n360,305
332,0,n352,298
333,0,n353,299
334,0,n354,297
335,0,n342,293
336,1,n343,undefined
337,0,n344,292
338,0,n365,310
339,0,n370,316
