onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.083333336,0.0,0.083333336,0,40,41,5,n58,0.0,0.5
0.083333336,0.083333336,0.083333336,0.083333336,40,40,53,5,n59,0.0,0.5
0.16666667,0.083333336,0.16666667,0.083333336,80,40,53,1,n3,0.0,0.5
0.25,0.083333336,0.25,0.083333336,120,40,65,1,n4,0.0,0.5
0.33333334,0.083333336,0.33333334,0.083333336,160,40,65,5,n62,0.0,0.5
0.41666666,0.083333336,0.41666666,0.083333336,200,40,77,5,n63,0.0,0.5
0.5,0.083333336,0.5,0.083333336,240,40,77,1,n7,0.0,0.5
0.5,0.625,0.5,0.625,240,300,77,2,n56,0.0,0.5
0.5833333,0.5416667,0.5833333,0.5416667,280,260,89,1,n8,0.0,0.5
0.6666667,0.45833334,0.6666667,0.45833334,320,220,29,5,n66,0.0,0.5
0.6666667,0.45833334,0.6666667,0.45833334,320,220,41,5,n67,0.0,0.5
1.125,0.375,1.125,0.375,540,180,77,1,n11,1.0,12.929688
1.125,0.375,1.125,0.375,540,180,89,1,n12,1.0,12.929688
1.5,0.25,1.5,0.25,720,120,41,5,n72,1.0,12.929688
1.5,0.25,1.5,0.25,720,120,53,5,n73,1.0,12.929688
2.125,0.375,2.125,0.375,1020,180,77,1,n17,2.0,25.359375
2.125,0.375,2.125,0.375,1020,180,80,1,n18,2.0,25.359375
2.125,0.375,2.125,0.375,1020,180,85,1,n19,2.0,25.359375
2.125,0.375,2.125,0.375,1020,180,89,1,n20,2.0,25.359375
2.5,0.25,2.5,0.25,1200,120,37,5,n77,2.0,25.359375
2.5,0.25,2.5,0.25,1200,120,49,5,n78,2.0,25.359375
3.125,0.375,3.125,0.375,1500,180,77,1,n27,3.0,29.102215
3.125,0.375,3.125,0.375,1500,180,82,1,n28,3.0,29.102215
3.125,0.375,3.125,0.375,1500,180,85,1,n29,3.0,29.102215
3.125,0.375,3.125,0.375,1500,180,89,1,n30,3.0,29.102215
3.5,0.25,3.5,0.25,1680,120,34,5,n82,3.0,29.102215
3.5,0.25,3.5,0.25,1680,120,46,5,n83,3.0,29.102215
4.125,0.75,4.125,0.75,1980,360,78,1,n37,3.0,29.102215
4.125,0.75,4.125,0.75,1980,360,82,1,n38,3.0,29.102215
4.125,0.75,4.125,0.75,1980,360,85,1,n39,3.0,29.102215
4.125,0.75,4.125,0.75,1980,360,90,1,n40,3.0,29.102215
4.5,0.5,4.5,0.5,2160,240,30,5,n87,3.0,29.102215
4.5,0.5,4.5,0.5,2160,240,42,5,n88,3.0,29.102215
4.875,0.125,4.875,0.125,2340,60,73,1,n49,3.0,29.102215
5.0,0.125,5.0,0.125,2400,60,78,1,n50,3.0,29.102215
5.125,0.125,5.125,0.125,2460,60,73,1,n51,3.0,29.102215
5.25,0.125,5.25,0.125,2520,60,78,1,n52,3.0,29.102215
5.375,0.125,5.375,0.125,2580,60,73,1,n53,3.0,29.102215
5.5,0.125,5.5,0.125,2640,60,78,1,n54,3.0,29.102215
5.625,0.125,5.625,0.125,2700,60,70,1,n55,3.0,29.102215
5.75,1.0,5.75,1.0,2760,480,75,1,n93,3.0,29.102215
5.875,0.125,5.875,0.125,2820,60,66,2,n102,3.0,29.102215
6.0,0.125,6.0,0.125,2880,60,71,2,n103,3.0,29.102215
6.125,0.125,6.125,0.125,2940,60,66,2,n104,3.0,29.102215
6.25,0.125,6.25,0.125,3000,60,71,2,n105,3.0,29.102215
6.375,0.125,6.375,0.125,3060,60,66,2,n106,3.0,29.102215
6.5,0.125,6.5,0.125,3120,60,71,2,n107,3.0,29.102215
6.625,0.125,6.625,0.125,3180,60,63,2,n108,3.0,29.102215
6.75,0.25,6.75,0.25,3240,120,75,1,n94,3.0,29.102215
6.75,0.125,6.75,0.125,3240,60,65,2,n109,3.0,29.102215
6.875,0.125,6.875,0.125,3300,60,68,2,n110,3.0,29.102215
6.875,0.125,6.875,0.125,3300,60,53,5,n125,3.0,29.102215
7.0,0.5,7.0,0.5,3360,240,73,1,n95,3.0,29.102215
7.0,0.125,7.0,0.125,3360,60,65,2,n111,3.0,29.102215
7.0,0.125,7.0,0.125,3360,60,56,5,n126,3.0,29.102215
7.125,0.125,7.125,0.125,3420,60,68,2,n112,3.0,29.102215
7.125,0.125,7.125,0.125,3420,60,53,5,n127,3.0,29.102215
7.25,0.125,7.25,0.125,3480,60,65,2,n113,3.0,29.102215
7.25,0.125,7.25,0.125,3480,60,56,5,n128,3.0,29.102215
7.375,0.125,7.375,0.125,3540,60,68,2,n114,3.0,29.102215
7.375,0.125,7.375,0.125,3540,60,53,5,n129,3.0,29.102215
7.5,0.25,7.5,0.25,3600,120,71,1,n96,3.0,29.102215
7.5,0.125,7.5,0.125,3600,60,65,2,n115,3.0,29.102215
7.5,0.125,7.5,0.125,3600,60,56,5,n130,3.0,29.102215
7.625,0.125,7.625,0.125,3660,60,68,2,n116,3.0,29.102215
7.625,0.125,7.625,0.125,3660,60,49,5,n131,3.0,29.102215
7.75,0.25,7.75,0.25,3720,120,70,1,n97,3.0,29.102215
7.75,0.25,7.75,0.25,3720,120,66,2,n117,3.0,29.102215
7.75,0.25,7.75,0.25,3720,120,54,5,n132,3.0,29.102215
8.0,0.25,8.0,0.25,3840,120,75,1,n98,3.0,29.102215
8.0,0.25,8.0,0.25,3840,120,66,2,n118,3.0,29.102215
8.0,0.25,8.0,0.25,3840,120,69,2,n119,3.0,29.102215
8.0,0.25,8.0,0.25,3840,120,48,5,n133,3.0,29.102215
8.25,0.4375,8.25,0.4375,3960,210,68,1,n99,3.0,29.102215
8.25,0.4375,8.25,0.4375,3960,210,65,2,n120,3.0,29.102215
8.25,0.25,8.25,0.25,3960,120,49,5,n134,3.0,29.102215
8.5,0.25,8.5,0.25,4080,120,42,5,n135,3.0,29.102215
8.6875,0.0625,8.6875,0.0625,4170,30,70,1,n101,3.0,29.102215
8.6875,0.0625,8.6875,0.0625,4170,30,66,2,n122,3.0,29.102215
8.75,0.25,8.75,0.25,4200,120,70,1,n136,8.75,32.84505
8.75,0.25,8.75,0.25,4200,120,73,1,n137,8.75,32.84505
8.75,0.25,8.75,0.25,4200,120,78,1,n138,8.75,32.84505
8.75,0.25,8.75,0.25,4200,120,82,1,n139,8.75,32.84505
9.0,0.25,9.0,0.25,4320,120,42,5,n163,8.75,32.84505
9.0,0.25,9.0,0.25,4320,120,54,5,n164,8.75,32.84505
9.625,0.375,9.625,0.375,4620,180,70,1,n142,8.75,32.84505
9.625,0.375,9.625,0.375,4620,180,75,1,n143,8.75,32.84505
9.625,0.375,9.625,0.375,4620,180,78,1,n144,8.75,32.84505
9.625,0.375,9.625,0.375,4620,180,82,1,n145,8.75,32.84505
10.0,0.25,10.0,0.25,4800,120,39,5,n168,9.75,43.79948
10.0,0.25,10.0,0.25,4800,120,51,5,n169,9.75,43.79948
10.625,0.375,10.625,0.375,5100,180,75,2,n156,9.75,43.79948
10.625,0.375,10.625,0.375,5100,180,78,2,n157,9.75,43.79948
10.625,0.375,10.625,0.375,5100,180,87,2,n158,9.75,43.79948
10.75,0.25,10.75,0.25,5160,120,75,1,n153,10.75,47.765625
10.75,0.25,10.75,0.25,5160,120,78,1,n154,10.75,47.765625
10.75,0.25,10.75,0.25,5160,120,87,1,n155,10.75,47.765625
10.875,0.125,10.875,0.125,5220,60,35,5,n173,10.75,47.765625
10.875,0.125,10.875,0.125,5220,60,47,5,n174,10.75,47.765625
11.0,0.125,11.0,0.125,5280,60,54,5,n186,10.75,47.765625
11.125,0.125,11.125,0.125,5340,60,56,5,n187,10.75,47.765625
11.25,0.125,11.25,0.125,5400,60,58,5,n188,10.75,47.765625
11.375,0.125,11.375,0.125,5460,60,59,5,n189,10.75,47.765625
11.5,0.125,11.5,0.125,5520,60,61,5,n190,10.75,47.765625
11.625,0.125,11.625,0.125,5580,60,63,5,n191,10.75,47.765625
11.75,0.125,11.75,0.125,5640,60,64,5,n192,11.75,53.866535
11.875,0.125,11.875,0.125,5700,60,63,5,n193,11.75,53.866535
12.0,0.125,12.0,0.125,5760,60,66,1,n179,11.75,53.866535
12.0,0.125,12.0,0.125,5760,60,59,5,n194,11.75,53.866535
12.125,0.125,12.125,0.125,5820,60,68,1,n180,11.75,53.866535
12.125,0.125,12.125,0.125,5820,60,66,5,n195,11.75,53.866535
12.25,0.125,12.25,0.125,5880,60,70,1,n181,11.75,53.866535
12.25,0.125,12.25,0.125,5880,60,64,5,n196,11.75,53.866535
12.375,0.125,12.375,0.125,5940,60,71,1,n182,11.75,53.866535
12.375,0.125,12.375,0.125,5940,60,63,5,n197,11.75,53.866535
12.5,0.125,12.5,0.125,6000,60,73,1,n183,11.75,53.866535
12.5,0.125,12.5,0.125,6000,60,61,5,n198,11.75,53.866535
12.625,0.125,12.625,0.125,6060,60,75,1,n184,11.75,53.866535
12.625,0.125,12.625,0.125,6060,60,59,5,n199,11.75,53.866535
12.75,0.125,12.75,0.125,6120,60,76,1,n185,11.75,53.866535
12.75,0.125,12.75,0.125,6120,60,58,5,n200,11.75,53.866535
12.875,0.125,12.875,0.125,6180,60,75,1,n201,11.75,53.866535
12.875,0.125,12.875,0.125,6180,60,59,5,n254,11.75,53.866535
13.0,0.125,13.0,0.125,6240,60,71,1,n202,11.75,53.866535
13.0,0.125,13.0,0.125,6240,60,54,5,n255,11.75,53.866535
13.125,0.125,13.125,0.125,6300,60,78,1,n203,11.75,53.866535
13.125,0.125,13.125,0.125,6300,60,56,5,n256,11.75,53.866535
13.25,0.125,13.25,0.125,6360,60,76,1,n204,11.75,53.866535
13.25,0.125,13.25,0.125,6360,60,58,5,n257,11.75,53.866535
13.375,0.125,13.375,0.125,6420,60,75,1,n205,11.75,53.866535
13.375,0.125,13.375,0.125,6420,60,59,5,n258,11.75,53.866535
13.5,0.125,13.5,0.125,6480,60,73,1,n206,11.75,53.866535
13.5,0.125,13.5,0.125,6480,60,61,5,n259,11.75,53.866535
13.625,0.125,13.625,0.125,6540,60,71,1,n207,11.75,53.866535
13.625,0.125,13.625,0.125,6540,60,63,5,n260,11.75,53.866535
13.75,0.125,13.75,0.125,6600,60,70,1,n208,11.75,53.866535
13.75,0.125,13.75,0.125,6600,60,64,5,n261,11.75,53.866535
13.875,0.125,13.875,0.125,6660,60,71,1,n209,11.75,53.866535
13.875,0.125,13.875,0.125,6660,60,63,5,n262,11.75,53.866535
14.0,0.125,14.0,0.125,6720,60,78,1,n210,11.75,53.866535
14.0,0.125,14.0,0.125,6720,60,75,5,n263,11.75,53.866535
14.125,0.125,14.125,0.125,6780,60,80,1,n211,11.75,53.866535
14.125,0.125,14.125,0.125,6780,60,78,5,n264,11.75,53.866535
14.25,0.125,14.25,0.125,6840,60,82,1,n212,11.75,53.866535
14.25,0.125,14.25,0.125,6840,60,76,5,n265,11.75,53.866535
14.375,0.125,14.375,0.125,6900,60,83,1,n213,11.75,53.866535
14.375,0.125,14.375,0.125,6900,60,75,5,n266,11.75,53.866535
14.5,0.125,14.5,0.125,6960,60,85,1,n214,11.75,53.866535
14.5,0.125,14.5,0.125,6960,60,73,5,n267,11.75,53.866535
14.625,0.125,14.625,0.125,7020,60,87,1,n215,11.75,53.866535
14.625,0.125,14.625,0.125,7020,60,71,5,n268,11.75,53.866535
14.75,0.125,14.75,0.125,7080,60,88,1,n216,11.75,53.866535
14.75,0.125,14.75,0.125,7080,60,70,5,n269,11.75,53.866535
14.875,0.125,14.875,0.125,7140,60,87,1,n217,11.75,53.866535
14.875,0.125,14.875,0.125,7140,60,71,5,n270,11.75,53.866535
15.0,0.125,15.0,0.125,7200,60,85,1,n218,11.75,53.866535
15.0,0.125,15.0,0.125,7200,60,70,5,n271,11.75,53.866535
15.125,0.125,15.125,0.125,7260,60,83,1,n219,11.75,53.866535
15.125,0.125,15.125,0.125,7260,60,75,5,n272,11.75,53.866535
15.25,0.125,15.25,0.125,7320,60,82,1,n220,11.75,53.866535
15.25,0.125,15.25,0.125,7320,60,73,5,n273,11.75,53.866535
15.375,0.125,15.375,0.125,7380,60,80,1,n221,11.75,53.866535
15.375,0.125,15.375,0.125,7380,60,71,5,n274,11.75,53.866535
15.5,0.125,15.5,0.125,7440,60,78,1,n222,11.75,53.866535
15.5,0.125,15.5,0.125,7440,60,70,5,n275,11.75,53.866535
15.625,0.125,15.625,0.125,7500,60,76,1,n223,11.75,53.866535
15.625,0.125,15.625,0.125,7500,60,68,5,n276,11.75,53.866535
15.75,0.125,15.75,0.125,7560,60,75,1,n224,11.75,53.866535
15.75,0.125,15.75,0.125,7560,60,66,5,n277,11.75,53.866535
15.875,0.125,15.875,0.125,7620,60,73,1,n225,11.75,53.866535
15.875,0.125,15.875,0.125,7620,60,64,5,n278,11.75,53.866535
16.0,0.125,16.0,0.125,7680,60,71,1,n226,11.75,53.866535
16.0,0.125,16.0,0.125,7680,60,63,5,n279,11.75,53.866535
16.125,0.125,16.125,0.125,7740,60,70,1,n227,11.75,53.866535
16.125,0.125,16.125,0.125,7740,60,61,5,n280,11.75,53.866535
16.25,0.125,16.25,0.125,7800,60,68,1,n228,11.75,53.866535
16.25,0.125,16.25,0.125,7800,60,59,5,n281,11.75,53.866535
16.375,0.125,16.375,0.125,7860,60,66,1,n229,11.75,53.866535
16.375,0.125,16.375,0.125,7860,60,58,5,n282,11.75,53.866535
16.5,0.125,16.5,0.125,7920,60,76,1,n230,11.75,53.866535
16.5,0.125,16.5,0.125,7920,60,61,5,n283,11.75,53.866535
16.625,0.125,16.625,0.125,7980,60,75,1,n231,11.75,53.866535
16.625,0.125,16.625,0.125,7980,60,59,5,n284,11.75,53.866535
16.75,0.125,16.75,0.125,8040,60,80,1,n232,11.75,53.866535
16.75,0.125,16.75,0.125,8040,60,64,5,n285,11.75,53.866535
16.875,0.125,16.875,0.125,8100,60,78,1,n233,11.75,53.866535
16.875,0.125,16.875,0.125,8100,60,63,5,n286,11.75,53.866535
17.0,0.125,17.0,0.125,8160,60,83,1,n234,11.75,53.866535
17.0,0.125,17.0,0.125,8160,60,62,5,n287,11.75,53.866535
17.125,0.125,17.125,0.125,8220,60,82,1,n235,11.75,53.866535
17.125,0.125,17.125,0.125,8220,60,61,5,n288,11.75,53.866535
17.25,0.125,17.25,0.125,8280,60,88,1,n236,11.75,53.866535
17.25,0.125,17.25,0.125,8280,60,54,5,n289,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,76,1,n237,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,82,1,n238,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,88,1,n239,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,54,5,n290,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,61,5,n291,11.75,53.866535
17.375,0.375,17.375,0.375,8340,180,66,5,n292,11.75,53.866535
17.75,0.375,17.75,0.375,8520,180,75,1,n240,11.75,53.866535
17.75,0.375,17.75,0.375,8520,180,78,1,n241,11.75,53.866535
17.75,0.375,17.75,0.375,8520,180,83,1,n242,11.75,53.866535
17.75,0.375,17.75,0.375,8520,180,87,1,n243,11.75,53.866535
18.125,0.25,18.125,0.25,8700,120,35,5,n295,11.75,53.866535
18.125,0.25,18.125,0.25,8700,120,47,5,n296,11.75,53.866535
18.75,0.375,18.75,0.375,9000,180,75,1,n250,11.75,53.866535
18.75,0.375,18.75,0.375,9000,180,80,1,n251,11.75,53.866535
18.75,0.375,18.75,0.375,9000,180,83,1,n252,11.75,53.866535
18.75,0.375,18.75,0.375,9000,180,87,1,n253,11.75,53.866535
18.875,0.5,18.875,0.5,9060,240,32,5,n311,18.875,56.85677
18.875,0.5,18.875,0.5,9060,240,44,5,n312,18.875,56.85677
19.125,0.25,19.125,0.25,9180,120,75,1,n303,18.875,56.85677
19.375,0.25,19.375,0.25,9300,120,68,1,n304,18.875,56.85677
19.625,0.25,19.625,0.25,9420,120,75,1,n305,18.875,56.85677
19.875,0.25,19.875,0.25,9540,120,76,1,n306,19.875,57.377605
20.125,0.25,20.125,0.25,9660,120,75,1,n307,19.875,57.377605
20.375,0.25,20.375,0.25,9780,120,68,1,n308,19.875,57.377605
20.625,0.25,20.625,0.25,9900,120,75,1,n309,19.875,57.377605
20.875,2.25,20.875,2.25,10020,1080,76,1,n310,20.875,57.82422
21.125,0.25,21.125,0.25,10140,120,68,5,n316,20.875,57.82422
21.375,0.25,21.375,0.25,10260,120,61,5,n317,20.875,57.82422
21.625,0.25,21.625,0.25,10380,120,68,5,n318,20.875,57.82422
21.875,0.25,21.875,0.25,10500,120,70,5,n319,21.875,58.20573
22.125,0.25,22.125,0.25,10620,120,68,5,n320,21.875,58.20573
22.375,0.25,22.375,0.25,10740,120,61,5,n321,21.875,58.20573
22.625,0.25,22.625,0.25,10860,120,68,5,n322,21.875,58.20573
22.875,1.5,22.875,1.5,10980,720,67,5,n339,22.875,58.6263
23.125,0.25,23.125,0.25,11100,120,70,1,n324,22.875,58.6263
23.375,0.25,23.375,0.25,11220,120,75,1,n325,22.875,58.6263
23.625,0.25,23.625,0.25,11340,120,74,1,n326,22.875,58.6263
23.875,0.25,23.875,0.25,11460,120,75,1,n327,23.875,59.04297
24.125,0.25,24.125,0.25,11580,120,70,1,n328,23.875,59.04297
24.375,0.25,24.375,0.25,11700,120,75,1,n329,23.875,59.04297
24.375,1.0,24.375,1.0,11700,480,66,5,n340,23.875,59.04297
24.625,0.25,24.625,0.25,11820,120,73,1,n330,23.875,59.04297
24.875,0.25,24.875,0.25,11940,120,72,1,n331,24.875,59.442707
25.125,0.25,25.125,0.25,12060,120,75,1,n332,24.875,59.442707
25.375,0.25,25.375,0.25,12180,120,72,1,n333,24.875,59.442707
25.375,0.5,25.375,0.5,12180,240,66,5,n342,24.875,59.442707
25.625,0.25,25.625,0.25,12300,120,80,1,n334,24.875,59.442707
25.875,0.25,25.875,0.25,12420,120,73,1,n335,25.875,59.838543
25.875,0.5,25.875,0.5,12420,240,64,5,n343,25.875,59.838543
26.125,0.25,26.125,0.25,12540,120,80,1,n336,25.875,59.838543
26.375,0.25,26.375,0.25,12660,120,75,1,n337,25.875,59.838543
26.375,0.5,26.375,0.5,12660,240,63,5,n344,25.875,59.838543
26.625,0.25,26.625,0.25,12780,120,80,1,n338,25.875,59.838543
