onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,4.0,0.0,4.0,0,64,43,6,n20,0.0,2.10363
0.375,0.125,0.375,0.125,6,2,67,1,n2,0.0,2.10363
0.5,0.375,0.5,0.375,8,6,62,1,n3,0.0,2.10363
0.875,0.125,0.875,0.125,14,2,65,1,n4,0.0,2.10363
1.0,1.375,1.0,1.375,16,22,63,1,n5,1.0,3.97223
1.375,0.125,1.375,0.125,22,2,58,5,n16,1.0,3.97223
1.5,0.375,1.5,0.375,24,6,57,5,n17,1.0,3.97223
1.875,0.125,1.875,0.125,30,2,60,5,n18,1.0,3.97223
2.0,2.0,2.0,2.0,32,32,54,5,n19,2.0,5.79701
2.375,0.125,2.375,0.125,38,2,63,1,n7,2.0,5.79701
2.5,0.375,2.5,0.375,40,6,62,1,n8,2.0,5.79701
2.875,0.125,2.875,0.125,46,2,60,1,n9,2.0,5.79701
3.0,0.375,3.0,0.375,48,6,69,1,n10,3.0,7.58441
3.375,0.125,3.375,0.125,54,2,60,1,n11,3.0,7.58441
3.5,0.375,3.5,0.375,56,6,58,1,n12,3.0,7.58441
3.875,0.125,3.875,0.125,62,2,57,1,n13,3.0,7.58441
4.0,0.5,4.0,0.5,64,8,58,5,n34,4.0,9.443385
4.0,4.0,4.0,4.0,64,64,55,6,n41,4.0,9.443385
4.375,0.125,4.375,0.125,70,2,74,1,n22,4.0,9.443385
4.5,0.375,4.5,0.375,72,6,69,1,n23,4.0,9.443385
4.5,0.5,4.5,0.5,72,8,60,5,n35,4.0,9.443385
4.875,0.125,4.875,0.125,78,2,72,1,n24,4.0,9.443385
5.0,1.375,5.0,1.375,80,22,70,1,n25,5.0,11.3937
5.0,0.375,5.0,0.375,80,6,62,5,n36,5.0,11.3937
5.375,0.125,5.375,0.125,86,2,65,5,n37,5.0,11.3937
5.5,0.375,5.5,0.375,88,6,64,5,n38,5.0,11.3937
5.875,0.125,5.875,0.125,94,2,67,5,n39,5.0,11.3937
6.0,2.0,6.0,2.0,96,32,61,5,n40,6.0,13.2073
6.375,0.125,6.375,0.125,102,2,70,1,n27,6.0,13.2073
6.5,0.375,6.5,0.375,104,6,69,1,n28,6.0,13.2073
6.875,0.125,6.875,0.125,110,2,67,1,n29,6.0,13.2073
7.0,0.375,7.0,0.375,112,6,76,1,n30,7.0,15.0278
7.375,0.125,7.375,0.125,118,2,67,1,n31,7.0,15.0278
7.5,0.375,7.5,0.375,120,6,66,1,n32,7.0,15.0278
7.875,0.125,7.875,0.125,126,2,64,1,n33,7.0,15.0278
8.0,0.375,8.0,0.375,128,6,66,1,n42,8.0,16.976133
8.0,0.75,8.0,0.75,128,12,62,5,n60,8.0,16.976133
8.0,3.75,8.0,3.75,128,60,50,6,n65,8.0,16.976133
8.375,0.125,8.375,0.125,134,2,67,1,n43,8.0,16.976133
8.5,0.875,8.5,0.875,136,14,69,1,n44,8.0,16.976133
8.75,0.25,8.75,0.25,140,4,60,5,n61,8.0,16.976133
9.0,1.0,9.0,1.0,144,16,58,5,n62,9.0,18.8889
9.375,0.125,9.375,0.125,150,2,62,1,n46,9.0,18.8889
9.5,0.375,9.5,0.375,152,6,67,1,n47,9.0,18.8889
9.5,0.875,9.5,0.875,152,14,67,2,n54,9.0,18.8889
9.875,0.125,9.875,0.125,158,2,70,1,n48,9.0,18.8889
