onset_sec,duration_sec,pitch,velocity,track,channel,id,last_beat,last_beat_ref
1.0229167,0.628125,78,60,1,0,0,-10.0,-10.0
1.8322917,1.1604167,57,36,1,0,1,1.041146,0.0
1.8177084,1.175,73,57,1,0,2,1.041146,0.0
2.4395833,0.58020836,61,44,1,0,3,2.439583,1.0
1.059375,2.21875,54,23,1,0,4,1.041146,0.0
2.9979167,0.28020832,69,66,1,0,5,2.439583,1.0
3.0239584,0.27916667,66,39,1,0,6,2.439583,1.0
3.26875,0.30104166,71,73,1,0,7,2.439583,1.0
3.2864583,0.29791668,56,50,1,0,8,2.439583,1.0
3.590625,0.19479166,73,62,1,0,9,2.439583,1.0
3.8010416,0.14166667,71,63,1,0,10,3.596354,2.0
3.6020834,0.496875,57,41,1,0,11,3.596354,2.0
3.959375,0.16666667,69,63,1,0,12,3.596354,2.0
4.141667,0.15104167,71,64,1,0,13,3.596354,2.0
4.1625,0.30729166,65,34,1,0,14,3.596354,2.0
4.33125,0.15729167,69,53,1,0,15,3.596354,2.0
4.141667,0.55625,61,35,1,0,16,3.596354,2.0
4.516667,0.27708334,68,56,1,0,17,3.596354,2.0
4.8645835,0.409375,69,42,1,0,18,4.842014,3.0
4.825,0.46458334,66,59,1,0,19,3.596354,2.0
5.219792,0.35625,71,51,1,0,20,4.842014,3.0
5.5989585,0.25104168,69,45,1,0,21,4.842014,3.0
5.865625,0.259375,68,66,1,0,22,4.842014,3.0
6.141667,0.28854167,69,65,1,0,23,6.141667,4.0
5.5572915,1.13125,61,62,1,0,24,4.842014,3.0
6.425,0.28958333,73,73,1,0,25,6.141667,4.0
6.6833334,0.325,78,73,1,0,26,6.141667,4.0
6.696875,0.41666666,57,51,1,0,27,6.141667,4.0
6.9895835,0.27604166,59,51,1,0,28,6.141667,4.0
6.9625,0.359375,80,70,1,0,29,6.141667,4.0
7.288542,0.16875,61,49,1,0,30,7.282292,5.0
7.2760415,0.27708334,81,66,1,0,31,6.141667,4.0
7.4895835,0.16875,59,50,1,0,32,7.282292,5.0
7.4895835,0.18020834,80,69,1,0,33,7.282292,5.0
7.6583333,0.15520833,57,59,1,0,34,7.282292,5.0
7.6427083,0.19895834,78,81,1,0,35,7.282292,5.0
4.836458,3.071875,54,49,1,0,36,3.596354,2.0
7.809375,0.171875,80,74,1,0,37,7.282292,5.0
7.825,0.165625,59,57,1,0,38,7.282292,5.0
7.976042,0.14791666,78,79,1,0,39,7.282292,5.0
7.985417,0.15833333,57,56,1,0,40,7.282292,5.0
8.138541,0.23854166,77,68,1,0,41,7.282292,5.0
8.163542,0.25729167,56,57,1,0,42,7.282292,5.0
8.392709,0.334375,78,62,1,0,43,7.282292,5.0
9.041667,0.178125,61,31,1,0,44,8.4,6.0
8.736459,1.415625,73,68,1,0,45,8.4,6.0
8.407291,1.7447916,57,49,1,0,46,8.4,6.0
9.0375,1.1145834,59,43,1,0,47,8.4,6.0
9.296875,0.85520834,77,71,1,0,48,8.4,6.0
9.610416,0.5416667,59,36,1,0,49,9.607292,7.0
9.627084,0.525,61,31,1,0,50,9.607292,7.0
9.584375,0.5677083,78,73,1,0,51,8.4,6.0
9.8875,0.865625,73,74,1,0,52,9.607292,7.0
10.145833,0.60729164,59,49,1,0,53,9.607292,7.0
10.157291,0.59583336,68,51,1,0,54,9.607292,7.0
10.68125,0.071875,66,51,1,0,55,9.607292,7.0
10.379167,0.37395832,77,77,1,0,56,9.607292,7.0
10.713542,0.5395833,78,71,1,0,57,9.607292,7.0
10.747916,0.5052083,56,53,1,0,58,10.714236,8.0
10.996875,0.25625,73,75,1,0,59,10.714236,8.0
11.259375,0.534375,65,39,1,0,60,10.714236,8.0
11.26875,0.525,56,49,1,0,61,10.714236,8.0
11.254167,0.5395833,78,79,1,0,62,10.714236,8.0
11.536458,0.29270834,80,79,1,0,63,10.714236,8.0
11.852083,0.13229166,66,38,1,0,64,11.851736,9.0
11.869792,0.5208333,54,34,1,0,65,11.851736,9.0
11.833333,0.5572917,81,62,1,0,66,10.714236,8.0
12.127084,0.31145832,77,65,1,0,67,11.851736,9.0
12.448958,0.64375,61,31,1,0,68,11.851736,9.0
12.414583,0.678125,78,61,1,0,69,11.851736,9.0
12.440625,0.65208334,52,39,1,0,70,11.851736,9.0
12.720834,0.371875,81,54,1,0,71,11.851736,9.0
13.0875,0.28645834,71,49,1,0,72,13.085069,10.0
13.382292,0.275,81,67,1,0,73,13.085069,10.0
13.0875,0.575,54,38,1,0,74,13.085069,10.0
13.647917,0.325,80,66,1,0,75,13.085069,10.0
13.657291,0.503125,53,39,1,0,76,13.085069,10.0
13.939584,0.346875,81,65,1,0,77,13.085069,10.0
14.263541,0.33020833,83,61,1,0,78,14.215105,11.0
14.452084,0.18125,81,67,1,0,79,14.215105,11.0
14.602083,0.19166666,80,73,1,0,80,14.215105,11.0
13.080209,1.8302083,50,38,1,0,81,11.851736,9.0
14.777083,0.13541667,81,73,1,0,82,14.215105,11.0
14.936459,0.20520833,80,72,1,0,83,14.215105,11.0
15.13125,0.21666667,78,68,1,0,84,14.215105,11.0
14.761458,0.60625,59,41,1,0,85,14.215105,11.0
14.166667,1.20625,54,38,1,0,86,13.085069,10.0
15.361459,0.29479167,77,54,1,0,87,15.357813,12.0
15.763541,0.578125,72,64,1,0,88,15.357813,12.0
16.040625,0.55625,56,52,1,0,89,15.357813,12.0
16.311459,0.346875,73,77,1,0,90,15.357813,12.0
16.619791,0.35,78,64,1,0,91,15.357813,12.0
16.622917,0.62083334,57,38,1,0,92,16.621355,13.0
16.979166,0.51145834,72,64,1,0,93,16.621355,13.0
17.239584,0.5375,54,43,1,0,94,16.621355,13.0
17.490625,0.35,73,65,1,0,95,16.621355,13.0
