onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,0.5,1.0,0.5,480,240,79,5,n3,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,85,5,n4,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,88,5,n5,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,94,5,n6,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,61,10,n16,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,67,10,n17,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,70,10,n18,1.0,2.008545
1.0,0.5,1.0,0.5,480,240,76,10,n19,1.0,2.008545
3.0,0.5,3.0,0.5,1440,240,74,5,n9,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,80,5,n10,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,83,5,n11,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,89,5,n12,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,56,10,n22,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,62,10,n23,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,65,10,n24,3.0,3.181087
3.0,0.5,3.0,0.5,1440,240,71,10,n25,3.0,3.181087
5.0,0.5,5.0,0.5,2400,240,69,5,n29,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,75,5,n30,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,78,5,n31,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,84,5,n32,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,51,10,n46,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,57,10,n47,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,60,10,n48,5.0,4.261481
5.0,0.5,5.0,0.5,2400,240,66,10,n49,5.0,4.261481
6.0,0.5,6.0,0.5,2880,240,64,5,n34,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,70,5,n35,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,73,5,n36,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,79,5,n37,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,46,10,n51,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,52,10,n52,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,55,10,n53,6.0,4.816368
6.0,0.5,6.0,0.5,2880,240,61,10,n54,6.0,4.816368
7.0,0.5,7.0,0.5,3360,240,59,5,n39,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,65,5,n40,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,68,5,n41,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,74,5,n42,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,41,10,n56,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,47,10,n57,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,50,10,n58,7.0,5.164258
7.0,0.5,7.0,0.5,3360,240,56,10,n59,7.0,5.164258
8.0,0.5,8.0,0.5,3840,240,54,5,n62,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,60,5,n63,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,63,5,n64,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,69,5,n65,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,36,10,n81,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,42,10,n82,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,45,10,n83,8.0,5.5168214
8.0,0.5,8.0,0.5,3840,240,51,10,n84,8.0,5.5168214
9.0,0.5,9.0,0.5,4320,240,55,5,n67,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,61,5,n68,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,64,5,n69,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,70,5,n70,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,37,10,n86,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,43,10,n87,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,46,10,n88,9.0,5.8713884
9.0,0.5,9.0,0.5,4320,240,52,10,n89,9.0,5.8713884
10.0,0.5,10.0,0.5,4800,240,56,5,n72,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,59,5,n73,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,65,5,n74,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,38,10,n91,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,44,10,n92,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,47,10,n93,10.0,6.2927284
10.0,0.5,10.0,0.5,4800,240,53,10,n94,10.0,6.2927284
11.0,0.5,11.0,0.5,5280,240,53,5,n76,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,56,5,n77,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,62,5,n78,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,34,10,n96,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,41,10,n97,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,44,10,n98,11.0,6.662654
11.0,0.5,11.0,0.5,5280,240,50,10,n99,11.0,6.662654
12.0,0.5,12.0,0.5,5760,240,57,5,n102,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,62,5,n103,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,65,5,n104,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,69,5,n105,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,33,10,n115,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,38,10,n116,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,41,10,n117,12.0,7.280308
12.0,0.5,12.0,0.5,5760,240,45,10,n118,12.0,7.280308
14.0,0.5,14.0,0.5,6720,240,69,5,n108,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,74,5,n109,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,77,5,n110,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,81,5,n111,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,45,10,n121,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,50,10,n122,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,53,10,n123,14.0,8.403585
14.0,0.5,14.0,0.5,6720,240,57,10,n124,14.0,8.403585
16.0,0.5,16.0,0.5,7680,240,79,5,n128,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,81,5,n129,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,85,5,n130,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,88,5,n131,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,93,5,n132,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,57,10,n137,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,61,10,n138,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,64,10,n139,16.0,9.526863
16.0,0.5,16.0,0.5,7680,240,69,10,n140,16.0,9.526863
20.5,0.25,20.5,0.25,9840,120,45,5,n146,19.916666,21.325434
20.5,0.25,20.5,0.25,9840,120,33,10,n181,19.916666,21.325434
20.75,0.25,20.75,0.25,9960,120,46,5,n147,19.916666,21.325434
20.75,0.25,20.75,0.25,9960,120,34,10,n182,19.916666,21.325434
21.0,0.25,21.0,0.25,10080,120,49,5,n148,19.916666,21.325434
21.0,0.25,21.0,0.25,10080,120,37,10,n183,19.916666,21.325434
21.25,0.25,21.25,0.25,10200,120,53,5,n149,19.916666,21.325434
21.25,0.25,21.25,0.25,10200,120,41,10,n184,19.916666,21.325434
21.5,0.25,21.5,0.25,10320,120,52,5,n150,19.916666,21.325434
21.5,0.25,21.5,0.25,10320,120,40,10,n185,19.916666,21.325434
21.75,0.25,21.75,0.25,10440,120,50,5,n151,19.916666,21.325434
21.75,0.25,21.75,0.25,10440,120,38,10,n186,19.916666,21.325434
22.0,0.25,22.0,0.25,10560,120,49,5,n152,19.916666,21.325434
22.0,0.25,22.0,0.25,10560,120,37,10,n187,19.916666,21.325434
22.25,0.25,22.25,0.25,10680,120,46,5,n153,19.916666,21.325434
22.25,0.25,22.25,0.25,10680,120,34,10,n188,19.916666,21.325434
22.5,0.25,22.5,0.25,10800,120,45,5,n154,19.916666,21.325434
22.5,0.25,22.5,0.25,10800,120,33,10,n189,19.916666,21.325434
22.75,0.25,22.75,0.25,10920,120,46,5,n155,19.916666,21.325434
22.75,0.25,22.75,0.25,10920,120,34,10,n190,19.916666,21.325434
23.0,0.25,23.0,0.25,11040,120,49,5,n156,19.916666,21.325434
23.0,0.25,23.0,0.25,11040,120,37,10,n191,19.916666,21.325434
23.25,0.25,23.25,0.25,11160,120,50,5,n157,19.916666,21.325434
23.25,0.25,23.25,0.25,11160,120,38,10,n192,19.916666,21.325434
23.5,0.25,23.5,0.25,11280,120,52,5,n158,19.916666,21.325434
23.5,0.25,23.5,0.25,11280,120,40,10,n193,19.916666,21.325434
